ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
1,1974,1974-09-15,1,23.088,CHI,,DET,W 17-9,0,0,,0,0,0,,0,1,5,0
2,1974,1974-09-22,2,23.095,CHI,,NYJ,L 21-23,0,0,,0,1,11,11.00,0,0,0,0
3,1974,1974-09-29,3,23.102,CHI,@,MIN,L 7-11,,,,,,,,,,,
4,1974,1974-10-06,4,23.109,CHI,,NOR,W 24-10,0,0,,0,1,8,8.00,0,0,0,0
5,1974,1974-10-13,5,23.116,CHI,@,ATL,L 10-13,0,0,,0,3,16,5.33,0,1,21,0
6,1974,1974-10-21,6,23.124,CHI,,GNB,W 10-9,,,,,,,,,,,
7,1974,1974-10-27,7,23.130,CHI,@,BUF,L 6-16,,,,,,,,,,,
8,1974,1974-11-03,8,23.137,CHI,,MIN,L 0-17,,,,,,,,,,,
9,1974,1974-11-10,9,23.144,CHI,@,GNB,L 3-20,,,,,,,,,,,
10,1974,1974-11-17,10,23.151,CHI,,SFO,L 0-34,,,,,,,,,,,
11,1974,1974-11-24,11,23.158,CHI,@,DET,L 17-34,,,,,,,,,,,
12,1974,1974-12-01,12,23.165,CHI,,NYG,W 16-13,,,,,,,,,,,
13,1974,1974-12-08,13,23.172,CHI,@,SDG,L 21-28,,,,,,,,,,,
14,1974,1974-12-15,14,23.179,CHI,@,WAS,L 0-42,,,,,,,,,,,
15,1975,1975-09-21,1,24.094,CHI,,BAL,L 7-35,0,10,,0,1,0,0.00,0,0,0,0
16,1975,1975-09-28,2,24.101,CHI,,PHI,W 15-13,1,21,21.00,0,0,0,,0,0,0,0
17,1975,1975-10-05,3,24.108,CHI,@,MIN,L 3-28,,,,,,,,,,,
18,1975,1975-10-12,4,24.115,CHI,@,DET,L 7-27,1,20,20.00,0,0,0,,0,0,0,0
19,1975,1975-10-19,5,24.122,CHI,@,PIT,L 3-34,2,16,8.00,0,0,0,,0,0,0,0
20,1975,1975-10-27,6,24.130,CHI,,MIN,L 9-13,,,,,,,,,,,
21,1975,1975-11-02,7,24.136,CHI,,MIA,L 13-46,,,,,,,,,,,
22,1975,1975-11-09,8,24.143,CHI,,GNB,W 27-14,,,,,,,,,,,
23,1975,1975-11-16,9,24.150,CHI,@,SFO,L 3-31,,,,,,,,,,,
24,1975,1975-11-23,10,24.157,CHI,@,RAM,L 10-38,,,,,,,,,,,
25,1975,1975-11-30,11,24.164,CHI,@,GNB,L 7-28,,,,,,,,,,,
26,1975,1975-12-07,12,24.171,CHI,,DET,W 25-21,,,,,,,,,,,
27,1975,1975-12-14,13,24.178,CHI,,STL,L 20-34,,,,,,,,,,,
28,1975,1975-12-21,14,24.185,CHI,@,NOR,W 42-17,,,,,,,,,,,
29,1976,1976-09-12,1,25.085,CHI,,DET,W 10-3,,,,,,,,,,,
30,1976,1976-09-19,2,25.092,CHI,@,SFO,W 19-12,,,,,,,,,,,
31,1976,1976-09-26,3,25.099,CHI,,ATL,L 0-10,,,,,,,,,,,
32,1976,1976-10-03,4,25.106,CHI,,WAS,W 33-7,,,,,,,,,,,
33,1976,1976-10-10,5,25.113,CHI,@,MIN,L 19-20,,,,,,,,,,,
34,1976,1976-10-17,6,25.120,CHI,@,RAM,L 12-20,,,,,,,,,,,
35,1976,1976-10-24,7,25.127,CHI,@,DAL,L 21-31,,,,,,,,,,,
36,1976,1976-10-31,8,25.134,CHI,,MIN,W 14-13,,,,,,,,,,,
37,1976,1976-11-07,9,25.141,CHI,,OAK,L 27-28,,,,,,,,,,,
38,1976,1976-11-14,10,25.148,CHI,,GNB,W 24-13,,,,,,,,,,,
39,1976,1976-11-21,11,25.155,CHI,@,DET,L 10-14,,,,,,,,,,,
40,1976,1976-11-28,12,25.162,CHI,@,GNB,W 16-10,0,0,,0,1,0,0.00,0,0,0,0
41,1976,1976-12-05,13,25.169,CHI,@,SEA,W 34-7,,,,,,,,,,,
42,1976,1976-12-12,14,25.176,CHI,,DEN,L 14-28,,,,,,,,,,,
