ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1998,1998-10-04,5,23.219,CHI,,DET,W 31-27,,3,2,33,16.50,1,66.7%,11.00,0,0,,0,1,6
2,1998,1998-11-29,12,23.275,CHI,,TAM,L 17-31,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
3,1998,1998-12-13,14,23.289,CHI,@,GNB,L 20-26,,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0
4,1999,1999-09-12,1,24.197,CHI,,KAN,W 20-17,,4,4,47,11.75,0,100.0%,11.75,0,0,,0,0,0
5,1999,1999-09-19,2,24.204,CHI,,SEA,L 13-14,,6,3,42,14.00,0,50.0%,7.00,0,0,,0,0,0
6,1999,1999-09-26,3,24.211,CHI,@,OAK,L 17-24,,4,2,29,14.50,0,50.0%,7.25,0,0,,0,0,0
7,1999,1999-10-03,4,24.218,CHI,,NOR,W 14-10,,5,1,5,5.00,0,20.0%,1.00,0,0,,0,0,0
8,1999,1999-10-10,5,24.225,CHI,@,MIN,W 24-22,,11,8,90,11.25,1,72.7%,8.18,0,0,,0,1,6
9,1999,1999-10-17,6,24.232,CHI,,PHI,L 16-20,*,11,4,136,34.00,1,36.4%,12.36,0,0,,0,1,6
10,1999,1999-10-24,7,24.239,CHI,@,TAM,L 3-6,*,11,5,80,16.00,0,45.5%,7.27,0,0,,0,0,0
11,1999,1999-10-31,8,24.246,CHI,@,WAS,L 22-48,*,14,9,161,17.89,2,64.3%,11.50,0,0,,0,2,12
12,1999,1999-11-07,9,24.253,CHI,@,GNB,W 14-13,*,9,4,66,16.50,0,44.4%,7.33,0,0,,0,0,0
13,1999,1999-11-14,10,24.260,CHI,,MIN,L 24-27,*,12,7,148,21.14,1,58.3%,12.33,0,0,,0,1,6
14,1999,1999-11-21,11,24.267,CHI,@,SDG,W 23-20,*,7,6,163,27.17,1,85.7%,23.29,0,0,,0,1,6
15,1999,1999-11-25,12,24.271,CHI,@,DET,L 17-21,*,8,4,61,15.25,0,50.0%,7.63,0,0,,0,0,0
16,1999,1999-12-05,13,24.281,CHI,,GNB,L 19-35,*,7,3,25,8.33,0,42.9%,3.57,0,0,,0,0,0
17,1999,1999-12-19,14,24.295,CHI,,DET,W 28-10,*,15,11,170,15.45,3,73.3%,11.33,0,0,,0,3,18
18,1999,1999-12-26,15,24.302,CHI,@,STL,L 12-34,*,12,6,93,15.50,0,50.0%,7.75,0,0,,0,0,0
19,1999,2000-01-02,16,24.309,CHI,,TAM,L 6-20,*,13,7,84,12.00,0,53.8%,6.46,0,0,,0,0,0
20,2000,2000-09-03,1,25.189,CHI,@,MIN,L 27-30,,9,7,86,12.29,1,77.8%,9.56,0,0,,0,1,6
21,2000,2000-09-10,2,25.196,CHI,@,TAM,L 0-41,,8,2,25,12.50,0,25.0%,3.13,0,0,,0,0,0
22,2000,2000-09-17,3,25.203,CHI,,NYG,L 7-14,*,14,9,84,9.33,0,64.3%,6.00,0,0,,0,0,0
23,2000,2000-09-24,4,25.210,CHI,,DET,L 14-21,*,11,5,97,19.40,1,45.5%,8.82,0,0,,0,1,6
24,2000,2000-10-01,5,25.217,CHI,@,GNB,W 27-24,*,3,2,126,63.00,2,66.7%,42.00,0,0,,0,2,12
25,2000,2000-10-15,7,25.231,CHI,,MIN,L 16-28,*,15,7,88,12.57,0,46.7%,5.87,0,0,,0,0,0
