ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1974,1974-09-15,1,22.006,CLE,@,CIN,L 7-33
2,1974,1974-09-22,2,22.013,CLE,,HOU,W 20-7
3,1974,1974-09-29,3,22.020,CLE,@,STL,L 7-29
4,1974,1974-10-06,4,22.027,CLE,,OAK,L 24-40
5,1974,1974-10-13,5,22.034,CLE,,CIN,L 24-34
6,1974,1974-10-20,6,22.041,CLE,@,PIT,L 16-20
7,1974,1974-10-27,7,22.048,CLE,,DEN,W 23-21
8,1974,1974-11-03,8,22.055,CLE,@,SDG,L 35-36
9,1974,1974-11-10,9,22.062,CLE,@,NWE,W 21-14
10,1974,1974-11-17,10,22.069,CLE,,PIT,L 16-26
11,1974,1974-11-24,11,22.076,CLE,,BUF,L 10-15
12,1974,1974-12-01,12,22.083,CLE,,SFO,W 7-0
13,1974,1974-12-07,13,22.089,CLE,@,DAL,L 17-41
14,1974,1974-12-15,14,22.097,CLE,@,HOU,L 24-28
