ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,2010,2010-09-12,1,22.109,TEN,,OAK,W 38-13,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0
2,2010,2010-09-19,2,22.116,TEN,,PIT,L 11-19,,,,,,,0.0%,,,,,,,,,,,,,,,
3,2010,2010-09-26,3,22.123,TEN,@,NYG,W 29-10,,,,,,,0.0%,,,,,,,,,,,,,,,
4,2010,2010-10-03,4,22.130,TEN,,DEN,L 20-26,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0
5,2010,2010-10-10,5,22.137,TEN,@,DAL,W 34-27,,3,2,30,15.00,0,66.7%,10.00,0,0,,0,0,0,,0,0,0,,0,0,0
6,2010,2010-10-18,6,22.145,TEN,@,JAX,W 30-3,,4,4,48,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,0,0,,0,0,0
7,2010,2010-10-24,7,22.151,TEN,,PHI,W 37-19,*,4,3,25,8.33,0,75.0%,6.25,0,0,,0,0,0,,0,0,0,,0,0,0
8,2010,2010-10-31,8,22.158,TEN,@,SDG,L 25-33,,9,2,43,21.50,0,22.2%,4.78,0,0,,0,0,0,,0,0,0,,0,0,0
9,2010,2010-11-14,9,22.172,TEN,@,MIA,L 17-29,,,,,,,0.0%,,,,,,,,,,,,,,,
10,2010,2010-11-21,10,22.179,TEN,,WAS,L 16-19,,,,,,,0.0%,,,,,,,,,,,,,,,
11,2010,2010-11-28,11,22.186,TEN,@,HOU,L 0-20,,,,,,,0.0%,,,,,,,,,,,,,,,
12,2010,2010-12-05,12,22.193,TEN,,JAX,L 6-17,,1,,,,,0.0%,,,,,,,,,,,,,,,
13,2010,2010-12-09,13,22.197,TEN,,IND,L 28-30,,,,,,,0.0%,,,,,,,,,,,,,,,
14,2010,2010-12-19,14,22.207,TEN,,HOU,W 31-17,,1,1,39,39.00,0,100.0%,39.00,0,0,,0,0,0,,0,0,0,,0,0,0
15,2010,2010-12-26,15,22.214,TEN,@,KAN,L 14-34,,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0,,0,0,0,,0,0,0
16,2010,2011-01-02,16,22.221,TEN,@,IND,L 20-23,,4,3,24,8.00,0,75.0%,6.00,1,5,5.00,0,0,0,,0,0,0,,0,0,0
17,2011,2011-09-11,1,23.108,TEN,@,JAX,L 14-16,,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,,0,0,0,,0,0,0
18,2011,2011-09-25,3,23.122,TEN,,DEN,W 17-14,,3,1,19,19.00,0,33.3%,6.33,0,0,,0,0,0,,0,0,0,,0,0,0
19,2011,2011-10-02,4,23.129,TEN,@,CLE,W 31-13,*,4,1,4,4.00,1,25.0%,1.00,0,0,,0,0,0,,0,0,0,,0,1,6
20,2011,2011-10-09,5,23.136,TEN,@,PIT,L 17-38,*,11,6,66,11.00,1,54.5%,6.00,0,0,,0,0,0,,0,0,0,,0,1,6
21,2011,2011-10-23,6,23.150,TEN,,HOU,L 7-41,*,4,1,5,5.00,0,25.0%,1.25,0,0,,0,0,0,,0,0,0,,0,0,0
22,2011,2011-10-30,7,23.157,TEN,,IND,W 27-10,*,5,4,60,15.00,0,80.0%,12.00,0,0,,0,0,0,,0,0,0,,0,0,0
23,2011,2011-11-06,8,23.164,TEN,,CIN,L 17-24,*,7,4,34,8.50,1,57.1%,4.86,0,0,,0,0,0,,0,0,0,,0,1,6
24,2011,2011-11-13,9,23.171,TEN,@,CAR,W 30-3,*,7,5,107,21.40,1,71.4%,15.29,0,0,,0,0,0,,0,0,0,,0,1,6
25,2011,2011-11-20,10,23.178,TEN,@,ATL,L 17-23,*,11,1,16,16.00,0,9.1%,1.45,0,0,,0,0,0,,0,0,0,,0,0,0
26,2011,2011-11-27,11,23.185,TEN,,TAM,W 23-17,*,4,3,33,11.00,1,75.0%,8.25,0,0,,0,0,0,,0,0,0,,0,1,6
27,2011,2011-12-04,12,23.192,TEN,@,BUF,W 23-17,*,7,4,62,15.50,0,57.1%,8.86,0,0,,0,0,0,,0,0,0,,0,0,0
28,2011,2011-12-11,13,23.199,TEN,,NOR,L 17-22,*,10,2,62,31.00,0,20.0%,6.20,0,0,,0,0,0,,0,0,0,,0,0,0
29,2011,2011-12-18,14,23.206,TEN,@,IND,L 13-27,*,6,2,15,7.50,0,33.3%,2.50,0,0,,0,0,0,,0,0,0,,0,0,0
30,2011,2011-12-24,15,23.212,TEN,,JAX,W 23-17,*,11,8,83,10.38,0,72.7%,7.55,0,0,,0,0,0,,0,0,0,,0,0,0
31,2011,2012-01-01,16,23.220,TEN,@,HOU,W 23-22,*,2,2,21,10.50,0,100.0%,10.50,0,0,,0,0,0,,0,0,0,,0,0,0
32,2012,2012-09-09,1,24.106,TEN,,NWE,L 13-34,*,6,5,33,6.60,0,83.3%,5.50,0,0,,0,0,0,,0,0,0,,0,0,0
33,2012,2012-09-16,2,24.113,TEN,@,SDG,L 10-38,*,6,4,45,11.25,0,66.7%,7.50,0,0,,0,0,0,,0,0,0,,0,0,0
34,2012,2012-09-23,3,24.120,TEN,,DET,W 44-41,,3,2,20,10.00,0,66.7%,6.67,0,0,,0,0,0,,0,0,0,,0,0,0
35,2012,2012-09-30,4,24.127,TEN,@,HOU,L 14-38,,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0,,0,0,0,,0,0,0
36,2012,2012-10-07,5,24.134,TEN,@,MIN,L 7-30,,3,1,9,9.00,0,33.3%,3.00,0,0,,0,0,0,,0,0,0,,0,0,0
37,2012,2012-10-11,6,24.138,TEN,,PIT,W 26-23,,3,2,14,7.00,0,66.7%,4.67,0,0,,0,0,0,,0,0,0,,0,0,0
38,2012,2012-10-21,7,24.148,TEN,@,BUF,W 35-34,,4,3,38,12.67,0,75.0%,9.50,0,0,,0,0,0,,0,0,0,,0,0,0
39,2012,2012-10-28,8,24.155,TEN,,IND,L 13-19,,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0
40,2012,2012-11-04,9,24.162,TEN,,CHI,L 20-51,,3,2,19,9.50,0,66.7%,6.33,0,0,,0,0,0,,0,0,0,,0,0,0
41,2012,2012-11-11,10,24.169,TEN,@,MIA,W 37-3,,2,2,31,15.50,0,100.0%,15.50,0,0,,0,0,0,,0,0,0,,0,0,0
42,2012,2012-11-25,11,24.183,TEN,@,JAX,L 19-24,,4,2,46,23.00,0,50.0%,11.50,0,0,,0,0,6,,0,0,0,,0,0,0
43,2012,2012-12-02,12,24.190,TEN,,HOU,L 10-24,,3,2,24,12.00,0,66.7%,8.00,0,0,,0,0,0,,0,0,0,,0,0,0
44,2012,2012-12-23,15,24.211,TEN,@,GNB,L 7-55,,5,3,39,13.00,0,60.0%,7.80,0,0,,0,0,0,,0,0,0,,0,0,0
45,2013,2013-09-08,1,25.105,TEN,@,PIT,W 16-9,,2,1,13,13.00,0,50.0%,6.50,0,0,,0,0,0,,0,0,0,,0,0,0
46,2013,2013-09-22,3,25.119,TEN,,SDG,W 20-17,,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,0,0,,0,0,0
47,2013,2013-09-29,4,25.126,TEN,,NYJ,W 38-13,,7,5,53,10.60,0,71.4%,7.57,0,0,,0,0,0,,0,0,0,,0,0,0
48,2013,2013-10-06,5,25.133,TEN,,KAN,L 17-26,,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,,0,1,0,0.00,0,0,0
49,2013,2013-10-13,6,25.140,TEN,@,SEA,L 13-20,*,5,2,22,11.00,0,40.0%,4.40,0,0,,0,0,0,,0,0,0,,0,0,0
50,2013,2013-10-20,7,25.147,TEN,,SFO,L 17-31,,3,3,25,8.33,0,100.0%,8.33,0,0,,0,0,0,,0,0,0,,0,0,0
51,2013,2013-11-03,8,25.161,TEN,@,STL,W 28-21,,1,1,20,20.00,0,100.0%,20.00,0,0,,0,2,59,29.50,0,2,8,4.00,0,0,0
