ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2011,2011-09-25,3,22.243,SDG,,KAN,W 20-17,,1,0,0,,0,0.0%,0.00,0,0,0.0,1,0
2,2011,2011-10-02,4,22.250,SDG,,MIA,W 26-16,,2,2,26,13.00,0,100.0%,13.00,0,0,0.0,0,0
3,2011,2011-10-09,5,22.257,SDG,@,DEN,W 29-24,,,,,,,0.0%,,,,,,
4,2011,2011-10-23,6,22.271,SDG,@,NYJ,L 21-27,,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
5,2011,2011-10-31,7,22.279,SDG,@,KAN,L 20-23,,,,,,,0.0%,,,,,,
6,2011,2011-11-06,8,22.285,SDG,,GNB,L 38-45,*,6,4,79,19.75,0,66.7%,13.17,0,0,0.0,0,0
7,2011,2011-11-10,9,22.289,SDG,,OAK,L 17-24,*,9,5,97,19.40,1,55.6%,10.78,1,6,0.0,0,0
8,2011,2011-11-20,10,22.299,SDG,@,CHI,L 20-31,*,4,1,8,8.00,0,25.0%,2.00,0,0,0.0,0,0
9,2011,2011-11-27,11,22.306,SDG,,DEN,L 13-16,*,10,3,50,16.67,0,30.0%,5.00,0,0,0.0,0,0
10,2011,2011-12-05,12,22.314,SDG,@,JAX,W 38-14,,2,1,22,22.00,1,50.0%,11.00,1,6,0.0,0,0
11,2011,2011-12-11,13,22.320,SDG,,BUF,W 37-10,,,,,,,0.0%,,,,,,
12,2011,2011-12-18,14,22.327,SDG,,BAL,W 34-14,,1,1,13,13.00,0,100.0%,13.00,0,0,0.0,0,0
13,2011,2011-12-24,15,22.333,SDG,@,DET,L 10-38,,4,2,34,17.00,0,50.0%,8.50,0,0,0.0,0,0
14,2011,2012-01-01,16,22.341,SDG,@,OAK,W 38-26,,,,,,,0.0%,,,,,,
15,2013,2013-09-09,1,24.227,SDG,,HOU,L 28-31,*,4,2,13,6.50,1,50.0%,3.25,1,6,0.0,0,0
16,2013,2013-09-15,2,24.233,SDG,@,PHI,W 33-30,*,7,4,26,6.50,0,57.1%,3.71,0,0,0.0,0,0
17,2013,2013-09-22,3,24.240,SDG,@,TEN,L 17-20,*,3,2,11,5.50,0,66.7%,3.67,0,0,0.0,0,0
18,2013,2013-09-29,4,24.247,SDG,,DAL,W 30-21,*,9,7,41,5.86,0,77.8%,4.56,0,0,0.0,0,0
19,2013,2013-10-06,5,24.254,SDG,@,OAK,L 17-27,*,9,7,117,16.71,0,77.8%,13.00,0,0,0.0,0,0
20,2013,2013-10-14,6,24.262,SDG,,IND,W 19-9,*,4,2,31,15.50,0,50.0%,7.75,0,0,0.0,0,0
21,2013,2013-10-20,7,24.268,SDG,@,JAX,W 24-6,*,2,2,26,13.00,0,100.0%,13.00,0,0,0.0,0,0
22,2013,2013-11-03,8,24.282,SDG,@,WAS,L 24-30,*,6,1,17,17.00,0,16.7%,2.83,0,0,0.0,0,0
23,2013,2013-11-10,9,24.289,SDG,,DEN,L 20-28,,4,3,35,11.67,0,75.0%,8.75,0,0,0.0,0,0
24,2013,2013-11-17,10,24.296,SDG,@,MIA,L 16-20,,6,2,17,8.50,0,33.3%,2.83,0,0,0.0,0,0
25,2013,2013-11-24,11,24.303,SDG,@,KAN,W 41-38,*,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
26,2013,2013-12-01,12,24.310,SDG,,CIN,L 10-17,*,2,1,16,16.00,0,50.0%,8.00,0,0,0.0,0,0
27,2013,2013-12-08,13,24.317,SDG,,NYG,W 37-14,*,4,3,30,10.00,0,75.0%,7.50,0,0,0.0,0,0
28,2013,2013-12-12,14,24.321,SDG,@,DEN,W 27-20,*,3,3,54,18.00,0,100.0%,18.00,0,0,0.0,0,0
29,2013,2013-12-22,15,24.331,SDG,,OAK,W 26-13,,5,2,38,19.00,0,40.0%,7.60,0,0,0.0,1,0
30,2013,2013-12-29,16,24.338,SDG,,KAN,W 27-24,,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
31,2014,2014-09-21,3,25.239,OAK,@,NWE,L 9-16,,,,,,,0.0%,,,,,,
32,2014,2014-09-28,4,25.246,OAK,,MIA,L 14-38,,4,3,22,7.33,0,75.0%,5.50,0,0,0.0,0,0
33,2014,2014-11-09,9,25.288,OAK,,DEN,L 17-41,,6,3,20,6.67,0,50.0%,3.33,0,0,0.0,0,0
34,2014,2014-11-20,11,25.299,OAK,,KAN,W 24-20,,4,2,30,15.00,0,50.0%,7.50,0,0,0.0,0,0
35,2014,2014-11-30,12,25.309,OAK,@,STL,L 0-52,,4,1,10,10.00,0,25.0%,2.50,0,0,0.0,0,0
36,2014,2014-12-07,13,25.316,OAK,,SFO,W 24-13,,1,1,20,20.00,0,100.0%,20.00,0,0,0.0,0,0
37,2014,2014-12-14,14,25.323,OAK,@,KAN,L 13-31,,2,2,16,8.00,0,100.0%,8.00,0,0,0.0,0,0
38,2015,2015-12-13,13,26.322,SDG,@,KAN,L 3-10,,2,1,22,22.00,0,50.0%,11.00,0,0,0.0,0,0
