ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1988,1988-10-16,7,24.352,TAM,@,IND,L 31-35,3,15,5.00,1,3,49,16.33,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
2,1988,1988-10-23,8,24.359,TAM,,MIN,L 20-49,6,9,1.50,0,0,0,,0,0,0,,0,0,0,,,,,,2,41,20.50,0,0,0
3,1988,1988-10-30,9,25.000,TAM,,MIA,L 14-17,3,7,2.33,0,1,8,8.00,0,0,0,,0,0,0,,,,,,1,16,16.00,0,0,0
4,1988,1988-11-06,10,25.007,TAM,@,CHI,L 10-28,0,0,,0,0,0,,0,0,0,,0,0,0,,,,,,1,19,19.00,0,0,0
5,1988,1988-11-13,11,25.014,TAM,@,DET,W 23-20,0,0,,0,0,0,,0,0,0,,0,0,0,,,,,,3,76,25.33,0,0,0
6,1988,1988-11-20,12,25.021,TAM,,CHI,L 15-27,0,0,,0,2,22,11.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
7,1988,1988-11-27,13,25.028,TAM,@,ATL,L 10-17,0,0,,0,1,25,25.00,0,0,0,,0,0,0,,,,,,1,17,17.00,0,0,0
8,1988,1988-12-04,14,25.035,TAM,,BUF,W 10-5,1,15,15.00,0,3,17,5.67,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
9,1988,1988-12-11,15,25.042,TAM,@,NWE,L 7-10,0,0,,0,1,6,6.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
10,1988,1988-12-18,16,25.049,TAM,,DET,W 21-10,0,0,,0,1,11,11.00,0,0,0,,0,0,0,,,,,,1,19,19.00,0,0,0
11,1989,1989-09-10,1,25.315,TAM,@,GNB,W 23-21,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,0,
12,1989,1989-09-17,2,25.322,TAM,,SFO,L 16-20,0,0,,0,1,3,3.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
13,1989,1989-09-24,3,25.329,TAM,,NOR,W 20-10,1,17,17.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
14,1989,1989-10-01,4,25.336,TAM,@,MIN,L 3-17,2,9,4.50,0,1,19,19.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
15,1989,1989-10-08,5,25.343,TAM,,CHI,W 42-35,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,0,
16,1989,1989-10-15,6,25.350,TAM,,DET,L 16-17,1,1,1.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
17,1989,1989-10-22,7,25.357,TAM,@,WAS,L 28-32,0,0,,0,1,44,44.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
18,1989,1989-10-29,8,25.364,TAM,@,CIN,L 23-56,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,0,
19,1989,1989-11-05,9,26.006,TAM,,CLE,L 31-42,1,6,6.00,0,2,30,15.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
20,1989,1989-11-12,10,26.013,TAM,,MIN,L 10-24,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,0,
21,1989,1989-11-19,11,26.020,TAM,@,CHI,W 32-31,2,4,2.00,0,2,14,7.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
22,1990,1990-09-09,1,26.314,BUF,,IND,W 26-10,0,0,,0,2,26,13.00,0,0,0,,0,0,0,,0,,,,2,42,21.00,0,0,0
23,1990,1990-09-16,2,26.321,BUF,@,MIA,L 7-30,0,0,,0,4,42,10.50,0,0,0,,0,0,0,,0,,,,1,23,23.00,0,0,0
24,1990,1990-09-24,3,26.329,BUF,@,NYJ,W 30-7,1,3,3.00,0,3,26,8.67,0,0,0,,0,0,0,,0,,,,2,46,23.00,0,0,0
25,1990,1990-09-30,4,26.335,BUF,,DEN,W 29-28,3,18,6.00,1,3,30,10.00,0,0,0,,0,0,0,,0,,,,3,87,29.00,0,1,6
