ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
28,1992,1992-11-29,12,22.262,NWE,@,ATL,L 0-34,16,70,4.38,0,2,2,5,2.50,0,100.0%,2.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
29,1992,1992-12-06,13,22.269,NWE,,IND,L 0-6,6,3,0.50,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
30,1992,1992-12-13,14,22.276,NWE,@,KAN,L 20-27,9,23,2.56,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
31,1992,1992-12-20,15,22.283,NWE,@,CIN,L 10-20,14,58,4.14,0,2,2,9,4.50,0,100.0%,4.50,0,0,,0,0,0,,,,,,1,100,100.00,1,1,6
32,1992,1992-12-27,16,22.290,NWE,,MIA,L 13-16,1,0,0.00,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,1,20,20.00,0,0,0
33,1993,1993-09-05,1,23.177,SEA,@,SDG,L 12-18,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,2,32,16.00,0,0,0
34,1993,1993-09-12,2,23.184,SEA,,RAI,L 13-17,0,0,,0,,,,,,0.0%,,,,,,,,,,,,,0,0,,0,,
35,1993,1993-09-19,3,23.191,SEA,@,NWE,W 17-14,3,11,3.67,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,2,49,24.50,0,0,0
36,1993,1993-09-26,4,23.198,SEA,@,CIN,W 19-10,1,0,0.00,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,1,15,15.00,0,0,0
37,1993,1993-10-03,5,23.205,SEA,,SDG,W 31-14,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,2,40,20.00,0,0,0
38,1993,1993-10-17,6,23.219,SEA,@,DET,L 10-30,0,0,,0,,,,,,0.0%,,,,,,,,,,,,,0,0,,0,,
39,1993,1993-10-24,7,23.226,SEA,,NWE,W 10-9,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,1,15,15.00,0,0,0
40,1993,1993-10-31,8,23.233,SEA,@,DEN,L 17-28,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,5,75,15.00,0,0,0
41,1993,1993-11-07,9,23.240,SEA,@,HOU,L 14-24,0,0,,0,,,,,,0.0%,,,,,,,,,,,,,0,0,,0,,
42,1993,1993-11-14,10,23.247,SEA,,CLE,W 22-5,1,5,5.00,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
43,1993,1993-11-28,11,23.261,SEA,,DEN,L 9-17,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,2,43,21.50,0,0,0
44,1993,1993-12-05,12,23.268,SEA,,KAN,L 16-31,1,4,4.00,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
45,1993,1993-12-12,13,23.275,SEA,@,RAI,L 23-27,0,0,,0,,,,,,0.0%,,,,,,,,,,,,,0,0,,0,,
46,1993,1993-12-19,14,23.282,SEA,,PHO,L 27-30,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,1,11,11.00,0,0,0
47,1993,1993-12-26,15,23.289,SEA,,PIT,W 16-6,26,131,5.04,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
48,1993,1994-01-02,16,23.296,SEA,@,KAN,L 24-34,4,2,0.50,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
49,1994,1994-09-04,1,24.176,SEA,@,WAS,W 28-7,8,58,7.25,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
50,1994,1994-09-11,2,24.183,SEA,@,RAI,W 38-9,7,20,2.86,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,1,16,16.00,0,0,0
51,1994,1994-09-18,3,24.190,SEA,,SDG,L 10-24,3,-16,-5.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,1,18,18.00,0,0,0
52,1994,1994-10-09,6,24.211,SEA,,DEN,L 9-16,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,3,50,16.67,0,0,0
53,1994,1994-10-23,7,24.225,SEA,@,KAN,L 23-38,4,25,6.25,1,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,2,50,25.00,0,1,6
54,1994,1994-10-30,8,24.232,SEA,@,SDG,L 15-35,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,6,196,32.67,1,1,6
55,1994,1994-11-06,9,24.239,SEA,,CIN,L 17-20,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,1,20,20.00,0,0,0
56,1994,1994-11-13,10,24.246,SEA,@,DEN,L 10-17,3,14,4.67,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,4,93,23.25,0,0,0
57,1994,1994-11-20,11,24.253,SEA,,TAM,W 22-21,2,-5,-2.50,0,1,1,5,5.00,1,100.0%,5.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
58,1994,1994-11-27,12,24.260,SEA,,KAN,W 10-9,0,0,,0,,0,0,,0,0.0%,,,,,,,,,,,,,0,0,,0,0,
59,1994,1994-12-04,13,24.267,KAN,,DEN,L 17-20,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,4,91,22.75,0,0,0
60,1994,1994-12-12,14,24.275,KAN,@,MIA,L 28-45,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,8,251,31.38,1,1,6
61,1994,1994-12-18,15,24.281,KAN,,HOU,W 31-9,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,3,44,14.67,0,0,0
