ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1997,1997-08-31,1,22.336,NYJ,@,SEA,W 41-3,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,5,30,6.00,0,0,0
2,1997,1997-09-07,2,22.343,NYJ,,BUF,L 22-28,,3,3,51,17.00,1,100.0%,17.00,0,0,,0,1,11,11.00,0,3,25,8.33,0,1,6
3,1997,1997-09-14,3,22.350,NYJ,@,NWE,L 24-27,,3,2,17,8.50,0,66.7%,5.67,0,0,,0,0,0,,0,0,0,,0,0,0
4,1997,1997-10-05,6,23.006,NYJ,@,IND,W 16-12,,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0,,0,0,0,,0,0,0
5,1997,1997-10-12,7,23.013,NYJ,,MIA,L 20-31,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0,,0,0,0
6,1997,1997-10-19,8,23.020,NYJ,,NWE,W 24-19,,3,1,5,5.00,0,33.3%,1.67,1,21,21.00,0,0,0,,0,0,0,,0,0,0
7,1997,1997-11-02,9,23.034,NYJ,,BAL,W 19-16,,2,2,9,4.50,0,100.0%,4.50,0,0,,0,0,0,,0,0,0,,0,0,0
8,1997,1997-11-09,10,23.041,NYJ,@,MIA,L 17-24,,6,6,108,18.00,0,100.0%,18.00,1,4,4.00,0,0,0,,0,0,0,,0,0,0
9,1997,1997-11-16,11,23.048,NYJ,@,CHI,W 23-15,,2,2,10,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,0,,0,0,0
10,1997,1997-11-23,12,23.055,NYJ,,MIN,W 23-21,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,
11,1997,1997-11-30,13,23.062,NYJ,@,BUF,L 10-20,,2,0,0,,0,0.0%,0.00,0,0,,0,1,-1,-1.00,0,0,0,,0,0,0
12,1998,1998-09-06,1,23.342,NYJ,@,SFO,L 30-36,,10,5,96,19.20,0,50.0%,9.60,0,0,,0,0,0,,0,0,0,,0,0,0
13,1998,1998-09-13,2,23.349,NYJ,,BAL,L 10-24,,3,,,,,0.0%,,,,,,,,,,,,,,,
14,1998,1998-09-20,3,23.356,NYJ,,IND,W 44-6,,2,0,0,,0,0.0%,0.00,1,3,3.00,0,0,0,,0,1,5,5.00,0,0,0
15,1998,1998-10-04,4,24.005,NYJ,,MIA,W 20-9,,3,1,16,16.00,0,33.3%,5.33,1,4,4.00,0,0,0,,0,0,0,,0,0,0
16,1998,1998-10-11,5,24.012,NYJ,@,STL,L 10-30,,7,2,29,14.50,0,28.6%,4.14,0,0,,0,0,0,,0,0,0,,0,0,0
17,1998,1998-10-19,6,24.020,NYJ,@,NWE,W 24-14,,4,2,60,30.00,1,50.0%,15.00,0,0,,0,0,0,,0,0,0,,0,1,6
