ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2009,2009-09-13,1,24.356,HOU,,NYJ,L 7-24,,,,,,,0.0%,,,,,,,,,,,,,,
2,2009,2009-09-20,2,24.363,HOU,@,TEN,W 34-31,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
3,2009,2009-09-27,3,25.005,HOU,,JAX,L 24-31,,,,,,,0.0%,,,,,,,,,,,,,,
4,2009,2009-10-04,4,25.012,HOU,,OAK,W 29-6,,0,0,0,,0,0.0%,,0,0,,0,1,0,0.00,0,0,0,0.0,0,0
5,2009,2009-10-11,5,25.019,HOU,@,ARI,L 21-28,,1,,,,,0.0%,,,,,,,,,,,,,,
6,2009,2009-10-18,6,25.026,HOU,@,CIN,W 28-17,,,,,,,0.0%,,,,,,,,,,,,,,
7,2009,2009-10-25,7,25.033,HOU,,SFO,W 24-21,,,,,,,0.0%,,,,,,,,,,,,,,
8,2009,2009-11-01,8,25.040,HOU,@,BUF,W 31-10,,3,2,14,7.00,0,66.7%,4.67,0,0,,0,0,0,,0,0,0,0.0,1,0
9,2009,2009-11-23,10,25.062,HOU,,TEN,L 17-20,,4,2,33,16.50,0,50.0%,8.25,0,0,,0,0,0,,0,0,0,0.0,0,1
10,2009,2009-11-29,11,25.068,HOU,,IND,L 27-35,,4,2,17,8.50,0,50.0%,4.25,0,0,,0,0,0,,0,0,0,0.0,0,0
11,2009,2009-12-06,12,25.075,HOU,@,JAX,L 18-23,,,,,,,0.0%,,,,,,,,,,,,,,
12,2009,2009-12-13,13,25.082,HOU,,SEA,W 34-7,,,,,,,0.0%,,,,,,,,,,,,,,
13,2009,2009-12-20,14,25.089,HOU,@,STL,W 16-13,,,,,,,0.0%,,,,,,,,,,,,,,
14,2009,2009-12-27,15,25.096,HOU,@,MIA,W 27-20,,,,,,,0.0%,,,,,,,,,,,,,,
15,2009,2010-01-03,16,25.103,HOU,,NWE,W 34-27,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
