ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1985,1985-09-22,3,22.087,MIA,,KAN,W 31-0,
2,1985,1985-09-29,4,22.094,MIA,@,DEN,W 30-26,
3,1985,1985-10-06,5,22.101,MIA,,PIT,W 24-20,
4,1985,1985-10-14,6,22.109,MIA,@,NYJ,L 7-23,
5,1985,1985-10-20,7,22.115,MIA,,TAM,W 41-38,
6,1985,1985-10-27,8,22.122,MIA,@,DET,L 21-31,
7,1985,1985-11-03,9,22.129,MIA,@,NWE,L 13-17,
8,1985,1985-11-10,10,22.136,MIA,,NYJ,W 21-17,
9,1985,1985-11-17,11,22.143,MIA,@,IND,W 34-20,1.0
10,1985,1985-11-24,12,22.150,MIA,@,BUF,W 23-14,
11,1985,1985-12-02,13,22.158,MIA,,CHI,W 38-24,
12,1985,1985-12-08,14,22.164,MIA,@,GNB,W 34-24,
13,1985,1985-12-16,15,22.172,MIA,,NWE,W 30-27,
14,1985,1985-12-22,16,22.178,MIA,,BUF,W 28-0,
15,1986,1986-09-07,1,23.072,MIA,@,SDG,L 28-50,
16,1986,1986-09-14,2,23.079,MIA,,IND,W 30-10,1.0
17,1986,1986-09-21,3,23.086,MIA,@,NYJ,L 45-51,
18,1986,1986-09-28,4,23.093,MIA,,SFO,L 16-31,
19,1986,1986-10-05,5,23.100,MIA,@,NWE,L 7-34,
20,1986,1986-10-12,6,23.107,MIA,,BUF,W 27-14,
21,1986,1986-10-19,7,23.114,MIA,,RAI,L 28-30,
22,1986,1986-10-26,8,23.121,MIA,@,IND,W 17-13,
23,1986,1986-11-02,9,23.128,MIA,,HOU,W 28-7,
24,1986,1986-11-10,10,23.136,MIA,@,CLE,L 16-26,
25,1986,1986-11-16,11,23.142,MIA,@,BUF,W 34-24,1.0
26,1986,1986-11-24,12,23.150,MIA,,NYJ,W 45-3,
27,1986,1986-11-30,13,23.156,MIA,,ATL,L 14-20,
28,1986,1986-12-07,14,23.163,MIA,@,NOR,W 31-27,1.0
29,1986,1986-12-14,15,23.170,MIA,@,RAM,W 37-31,1.0
30,1986,1986-12-22,16,23.178,MIA,,NWE,L 27-34,
31,1987,1987-09-13,1,24.078,MIA,@,NWE,L 21-28,
32,1987,1987-09-20,2,24.085,MIA,@,IND,W 23-10,
33,1987,1987-10-25,6,24.120,MIA,,BUF,L 31-34,
34,1987,1987-11-01,7,24.127,MIA,,PIT,W 35-24,
35,1987,1987-11-08,8,24.134,MIA,@,CIN,W 20-14,
36,1987,1987-11-15,9,24.141,MIA,,IND,L 21-40,
37,1987,1987-11-29,11,24.155,MIA,@,BUF,L 0-27,
38,1987,1987-12-07,12,24.163,MIA,,NYJ,W 37-28,
39,1987,1987-12-13,13,24.169,MIA,@,PHI,W 28-10,
