ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
1,1988,1988-09-04,1,24.100,PHI,@,TAM,W 41-14,0,0,,0,,,,
2,1988,1988-09-11,2,24.107,PHI,,CIN,L 24-28,0,0,,0,,,,
3,1988,1988-09-18,3,24.114,PHI,@,WAS,L 10-17,0,0,,0,,,,
4,1988,1988-09-25,4,24.121,PHI,@,MIN,L 21-23,0,0,,0,,,,
5,1988,1988-10-02,5,24.128,PHI,,HOU,W 32-23,0,0,,0,,,,
6,1988,1988-10-10,6,24.136,PHI,,NYG,W 24-13,0,0,,0,,,,
7,1988,1988-10-16,7,24.142,PHI,@,CLE,L 3-19,0,0,,0,,,,
8,1988,1988-10-23,8,24.149,PHI,,DAL,W 24-23,0,0,,0,,,,
9,1988,1988-10-30,9,24.156,PHI,,ATL,L 24-27,0,0,,0,,,,
10,1988,1988-11-06,10,24.163,PHI,,RAM,W 30-24,0,0,,0,,,,
11,1988,1988-11-13,11,24.170,PHI,@,PIT,W 27-26,0,0,,0,,,,
12,1988,1988-11-20,12,24.177,PHI,@,NYG,W 23-17,0,0,,0,,,,
13,1988,1988-11-27,13,24.184,PHI,,PHO,W 31-21,0,0,,0,,,,
14,1988,1988-12-04,14,24.191,PHI,,WAS,L 19-20,0,0,,0,,,,
15,1988,1988-12-10,15,24.197,PHI,@,PHO,W 23-17,0,0,,0,,,,
16,1988,1988-12-18,16,24.205,PHI,@,DAL,W 23-7,1,20,20.00,0,0.0,0,0,0
17,1989,1989-09-10,1,25.106,PHI,,SEA,W 31-7,0,0,,0,0.0,1,18,0
18,1989,1989-09-17,2,25.113,PHI,@,WAS,W 42-37,,,,,,,,
19,1989,1989-09-24,3,25.120,PHI,,SFO,L 28-38,,,,,,,,
20,1989,1989-10-02,4,25.128,PHI,@,CHI,L 13-27,,,,,,,,
21,1989,1989-10-08,5,25.134,PHI,,NYG,W 21-19,,,,,,,,
22,1989,1989-10-15,6,25.141,PHI,@,PHO,W 17-5,0,0,,0,0.0,1,0,0
23,1989,1989-10-22,7,25.148,PHI,,RAI,W 10-7,0,0,,0,0.0,1,22,0
24,1989,1989-10-29,8,25.155,PHI,@,DEN,W 28-24,0,0,,0,0.0,1,18,0
25,1989,1989-11-05,9,25.162,PHI,@,SDG,L 17-20,,,,,,,,
26,1989,1989-11-12,10,25.169,PHI,,WAS,L 3-10,,,,,,,,
27,1989,1989-11-19,11,25.176,PHI,,MIN,W 10-9,,,,,,,,
28,1989,1989-11-23,12,25.180,PHI,@,DAL,W 27-0,,,,,,,,
29,1989,1989-12-03,13,25.190,PHI,@,NYG,W 24-17,,,,,,,,
30,1989,1989-12-10,14,25.197,PHI,,DAL,W 20-10,,,,,,,,
31,1989,1989-12-18,15,25.205,PHI,@,NOR,L 20-30,,,,,,,,
32,1989,1989-12-24,16,25.211,PHI,,PHO,W 31-14,,,,,,,,
33,1990,1990-09-09,1,26.105,PHI,@,NYG,L 20-27,0,0,,0,,,,
34,1990,1990-09-16,2,26.112,PHI,,PHO,L 21-23,0,0,,0,,,,
35,1990,1990-09-23,3,26.119,PHI,@,RAM,W 27-21,0,0,,0,,,,
36,1990,1990-09-30,4,26.126,PHI,,IND,L 23-24,0,0,,0,,,,
37,1990,1990-10-15,5,26.141,PHI,,MIN,W 32-24,0,0,,0,,,,
38,1990,1990-10-21,6,26.147,PHI,@,WAS,L 7-13,0,0,,0,,,,
39,1990,1990-11-04,8,26.161,PHI,,NWE,W 48-20,1,14,14.00,0,0.0,0,0,0
40,1990,1990-11-12,9,26.169,PHI,,WAS,W 28-14,0,0,,0,,,,
