ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
12,2012,2012-11-18,10,23.200,NWE,,IND,W 59-24,,11,40,3.64,1,3,1,11,11.00,0,33.3%,3.67,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0
13,2012,2012-11-22,11,23.204,NWE,@,NYJ,W 49-19,,10,42,4.20,0,2,2,91,45.50,1,100.0%,45.50,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0
14,2012,2012-12-02,12,23.214,NWE,@,MIA,W 23-16,,3,14,4.67,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
15,2012,2012-12-10,13,23.222,NWE,,HOU,W 42-14,,8,40,5.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
16,2012,2012-12-16,14,23.228,NWE,,SFO,L 34-41,,0,0,,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
17,2012,2012-12-23,15,23.235,NWE,@,JAX,W 23-16,,,,,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,
18,2012,2012-12-30,16,23.242,NWE,,MIA,W 28-0,,8,38,4.75,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
19,2013,2013-09-08,1,24.129,NWE,@,BUF,W 23-21,,14,101,7.21,0,10,7,58,8.29,0,70.0%,5.80,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
20,2013,2013-11-18,10,24.200,NWE,@,CAR,L 20-24,,1,7,7.00,0,11,8,65,8.13,0,72.7%,5.91,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
21,2013,2013-11-24,11,24.206,NWE,,DEN,W 34-31,,10,31,3.10,0,11,8,60,7.50,0,72.7%,5.45,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
22,2013,2013-12-01,12,24.213,NWE,@,HOU,W 34-31,*,10,38,3.80,0,6,5,37,7.40,1,83.3%,6.17,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0
23,2013,2013-12-08,13,24.220,NWE,,CLE,W 27-26,,3,9,3.00,1,17,12,153,12.75,0,70.6%,9.00,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0
24,2013,2013-12-15,14,24.227,NWE,@,MIA,L 20-24,,2,13,6.50,0,7,3,8,2.67,0,42.9%,1.14,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
25,2013,2013-12-22,15,24.234,NWE,@,BAL,W 41-7,,2,6,3.00,0,2,1,4,4.00,1,50.0%,2.00,0,0,,0,0,0,,0,0,,,1,22,22.00,0,1,6,0.0,0,0
26,2013,2013-12-29,16,24.241,NWE,,BUF,W 34-20,,2,3,1.50,0,5,3,42,14.00,1,60.0%,8.40,0,0,,0,0,0,,0,0,,,2,44,22.00,0,1,6,0.0,0,0
27,2014,2014-09-07,1,25.128,NWE,@,MIA,L 20-33,,7,36,5.14,1,8,5,35,7.00,0,62.5%,4.38,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0
28,2014,2014-09-14,2,25.135,NWE,@,MIN,W 30-7,,6,40,6.67,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
29,2014,2014-09-21,3,25.142,NWE,,OAK,W 16-9,,7,20,2.86,0,6,4,17,4.25,0,66.7%,2.83,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
30,2014,2014-09-29,4,25.150,NWE,@,KAN,L 14-41,*,8,26,3.25,0,5,5,41,8.20,0,100.0%,8.20,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
31,2014,2014-10-05,5,25.156,NWE,,CIN,W 43-17,,9,90,10.00,0,3,3,18,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
32,2014,2014-10-12,6,25.163,NWE,@,BUF,W 37-22,,5,4,0.80,0,3,1,3,3.00,0,33.3%,1.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
33,2014,2014-10-16,7,25.167,NWE,,NYJ,W 27-25,*,11,43,3.91,0,8,5,71,14.20,2,62.5%,8.88,0,0,,0,0,0,,0,0,,,0,0,,0,2,12,0.0,0,0
34,2014,2014-10-26,8,25.177,NWE,,CHI,W 51-23,*,5,22,4.40,0,5,3,23,7.67,0,60.0%,4.60,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
35,2014,2014-11-02,9,25.184,NWE,,DEN,W 43-21,,11,29,2.64,0,10,5,38,7.60,1,50.0%,3.80,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0
36,2014,2014-11-16,10,25.198,NWE,@,IND,W 42-20,,1,18,18.00,0,4,4,59,14.75,0,100.0%,14.75,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
37,2014,2014-11-23,11,25.205,NWE,,DET,W 34-9,*,8,12,1.50,0,9,8,48,6.00,0,88.9%,5.33,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
38,2014,2014-11-30,12,25.212,NWE,@,GNB,L 21-26,*,3,6,2.00,0,2,1,26,26.00,0,50.0%,13.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
39,2014,2014-12-07,13,25.219,NWE,@,SDG,W 23-14,,1,1,1.00,0,4,3,30,10.00,0,75.0%,7.50,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,1,0
40,2014,2014-12-14,14,25.226,NWE,,MIA,W 41-13,*,6,5,0.83,1,3,1,12,12.00,0,33.3%,4.00,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0
41,2014,2014-12-21,15,25.233,NWE,@,NYJ,W 17-16,,6,38,6.33,0,2,1,12,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
42,2014,2014-12-28,16,25.240,NWE,,BUF,L 9-17,,2,1,0.50,0,4,3,14,4.67,0,75.0%,3.50,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
43,2015,2015-09-13,1,26.134,NYG,@,DAL,L 26-27,,3,14,4.67,0,5,4,46,11.50,0,80.0%,9.20,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
44,2015,2015-09-20,2,26.141,NYG,,ATL,L 20-24,,6,19,3.17,0,8,8,76,9.50,0,100.0%,9.50,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
45,2015,2015-09-24,3,26.145,NYG,,WAS,W 32-21,,6,23,3.83,0,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,,,1,4,4.00,0,0,0,0.0,0,0
46,2015,2015-10-04,4,26.155,NYG,@,BUF,W 24-10,,5,21,4.20,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,1,25,25.00,0,0,0,0.0,0,0
47,2015,2015-10-11,5,26.162,NYG,,SFO,W 30-27,,5,24,4.80,0,8,8,86,10.75,1,100.0%,10.75,0,0,,0,0,0,,0,0,,,2,44,22.00,0,1,6,0.0,0,0
48,2015,2015-10-19,6,26.170,NYG,@,PHI,L 7-27,,4,0,0.00,0,4,1,6,6.00,0,25.0%,1.50,0,0,,0,0,0,,0,0,,,1,24,24.00,0,0,0,0.0,0,0
49,2015,2015-10-25,7,26.176,NYG,,DAL,W 27-20,,4,56,14.00,0,3,1,6,6.00,0,33.3%,2.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
50,2015,2015-11-01,8,26.183,NYG,@,NOR,L 49-52,,2,3,1.50,0,9,8,60,7.50,1,88.9%,6.67,0,0,,0,0,0,,0,0,,,2,82,41.00,0,1,6,0.0,0,0
51,2015,2015-11-08,9,26.190,NYG,@,TAM,W 32-18,,6,14,2.33,0,4,4,29,7.25,1,100.0%,7.25,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0
52,2015,2015-11-15,10,26.197,NYG,,NWE,L 26-27,,4,14,3.50,0,4,2,12,6.00,0,50.0%,3.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
53,2015,2015-11-29,11,26.211,NYG,@,WAS,L 14-20,,2,15,7.50,0,5,4,21,5.25,0,80.0%,4.20,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
54,2015,2015-12-06,12,26.218,NYG,,NYJ,L 20-23,,4,13,3.25,0,3,2,7,3.50,0,66.7%,2.33,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
55,2015,2015-12-14,13,26.226,NYG,@,MIA,W 31-24,,1,0,0.00,0,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
56,2015,2015-12-20,14,26.232,NYG,,CAR,L 35-38,,4,29,7.25,0,10,8,43,5.38,1,80.0%,4.30,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0
57,2015,2015-12-27,15,26.239,NYG,@,MIN,L 17-49,,1,3,3.00,0,5,2,21,10.50,0,40.0%,4.20,0,0,,0,0,0,,0,0,,,7,142,20.29,0,0,0,0.0,0,0
58,2015,2016-01-03,16,26.246,NYG,,PHI,L 30-35,,4,12,3.00,0,8,6,72,12.00,0,75.0%,9.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
59,2016,2016-09-11,1,27.132,NYG,@,DAL,W 20-19,,6,38,6.33,0,5,3,23,7.67,0,60.0%,4.60,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
60,2016,2016-09-18,2,27.139,NYG,,NOR,W 16-13,,14,42,3.00,0,3,3,24,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
61,2016,2016-09-25,3,27.146,NYG,,WAS,L 27-29,*,11,67,6.09,1,5,2,28,14.00,0,40.0%,5.60,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0
62,2016,2016-12-11,13,27.223,NYG,,DAL,W 10-7,,0,0,,0,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
63,2016,2016-12-18,14,27.230,NYG,,DET,W 17-6,,2,11,5.50,0,4,2,9,4.50,0,50.0%,2.25,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
64,2017,2017-09-10,1,28.131,NYG,@,DAL,L 3-19,,0,0,,0,10,9,51,5.67,0,90.0%,5.10,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
65,2017,2017-09-18,2,28.139,NYG,,DET,L 10-24,,6,28,4.67,0,3,3,27,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
66,2017,2017-09-24,3,28.145,NYG,@,PHI,L 24-27,,1,5,5.00,0,2,2,18,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
67,2017,2017-10-01,4,28.152,NYG,@,TAM,L 23-25,,5,14,2.80,0,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
68,2017,2017-10-08,5,28.159,NYG,,LAC,L 22-27,,5,18,3.60,0,5,4,27,6.75,0,80.0%,5.40,0,0,,0,0,0,,0,0,,,1,20,20.00,0,0,0,0.0,0,0
69,2017,2017-10-15,6,28.166,NYG,@,DEN,W 23-10,,1,4,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
70,2017,2017-10-22,7,28.173,NYG,,SEA,L 7-24,,2,4,2.00,0,4,3,2,0.67,0,75.0%,0.50,0,0,,0,0,0,,0,0,,,1,18,18.00,0,0,0,0.0,0,0
71,2017,2017-11-05,8,28.187,NYG,,LAR,L 17-51,,0,0,,0,4,3,14,4.67,0,75.0%,3.50,0,0,,0,0,0,,0,0,,,2,51,25.50,0,0,0,0.0,0,0
72,2017,2017-11-12,9,28.194,NYG,@,SFO,L 21-31,,5,11,2.20,0,4,4,27,6.75,0,100.0%,6.75,0,0,,0,0,0,,0,0,,,1,24,24.00,0,0,0,0.0,0,0
73,2017,2017-11-19,10,28.201,NYG,,KAN,W 12-9,,2,13,6.50,0,3,3,15,5.00,0,100.0%,5.00,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0,,0,0,0,0.0,0,0
74,2017,2017-11-23,11,28.205,NYG,@,WAS,L 10-20,,3,18,6.00,0,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,0,,,2,39,19.50,0,0,0,0.0,0,0
75,2017,2017-12-03,12,28.215,NYG,@,OAK,L 17-24,,1,-3,-3.00,0,3,3,13,4.33,0,100.0%,4.33,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
76,2017,2017-12-10,13,28.222,NYG,,DAL,L 10-30,,6,23,3.83,0,4,3,24,8.00,0,75.0%,6.00,0,0,,0,0,0,,0,0,,,1,20,20.00,0,0,0,0.0,0,0
77,2017,2017-12-17,14,28.229,NYG,,PHI,L 29-34,,5,15,3.00,0,5,5,15,3.00,0,100.0%,3.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
78,2017,2017-12-24,15,28.236,NYG,@,ARI,L 0-23,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,1,24,24.00,0,0,0,0.0,0,0
79,2017,2017-12-31,16,28.243,NYG,,WAS,W 18-10,,3,14,4.67,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
