ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2012,2012-09-09,1,23.309,TEN,,NWE,L 13-34,,,,
2,2012,2012-09-16,2,23.316,TEN,@,SDG,L 10-38,,0.0,0,1
3,2012,2012-09-23,3,23.323,TEN,,DET,W 44-41,,,,
4,2012,2012-09-30,4,23.330,TEN,@,HOU,L 14-38,,,,
5,2012,2012-10-11,6,23.341,TEN,,PIT,W 26-23,,,,
6,2012,2012-10-21,7,23.351,TEN,@,BUF,W 35-34,,,,
7,2012,2012-10-28,8,23.358,TEN,,IND,L 13-19,,0.0,0,0
8,2012,2012-11-04,9,23.365,TEN,,CHI,L 20-51,,,,
9,2012,2012-11-11,10,24.006,TEN,@,MIA,W 37-3,,0.0,0,0
10,2012,2012-11-25,11,24.020,TEN,@,JAX,L 19-24,,0.0,0,0
11,2012,2012-12-02,12,24.027,TEN,,HOU,L 10-24,,0.0,1,0
12,2012,2012-12-09,13,24.034,TEN,@,IND,L 23-27,,,,
13,2012,2012-12-30,16,24.055,TEN,,JAX,W 38-20,,,,
14,2013,2013-09-29,4,24.328,NYJ,@,TEN,L 13-38,,,,
15,2014,2014-09-07,1,25.306,TAM,,CAR,L 14-20,,0.0,1,2
16,2014,2014-09-14,2,25.313,TAM,,STL,L 17-19,,0.0,1,0
17,2014,2014-09-18,3,25.317,TAM,@,ATL,L 14-56,,0.0,1,0
18,2014,2014-09-28,4,25.327,TAM,@,PIT,W 27-24,,1.0,1,0
19,2014,2014-10-05,5,25.334,TAM,@,NOR,L 31-37,,,,
20,2014,2014-10-12,6,25.341,TAM,,BAL,L 17-48,,0.0,1,0
21,2014,2014-12-21,15,26.046,CLE,@,CAR,L 13-17,,1.0,2,2
22,2014,2014-12-28,16,26.053,CLE,@,BAL,L 10-20,,0.0,0,3
23,2015,2015-09-13,1,26.312,CLE,@,NYJ,L 10-31,,0.0,0,1
24,2015,2015-10-11,5,26.340,CLE,@,BAL,W 33-30,,0.0,0,0
