ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1972,1972-09-17,1,23.240,CHI,,ATL,L 21-37,,,,,,,,,,
2,1972,1972-09-24,2,23.247,CHI,,RAM,T 13-13,,,,,,,,,,
3,1972,1972-10-01,3,23.254,CHI,,DET,L 24-38,,,,,,,,,,
4,1972,1972-10-08,4,23.261,CHI,@,GNB,L 17-20,,,,,,,,,,
5,1972,1972-10-15,5,23.268,CHI,@,CLE,W 17-0,,,,,,,,,,
6,1972,1972-10-23,6,23.276,CHI,,MIN,W 13-10,,,,,,,,,,
7,1972,1972-10-29,7,23.282,CHI,@,STL,W 27-10,3,5,1.67,0,0,0,,0,0,0
8,1972,1972-11-05,8,23.289,CHI,@,DET,L 0-14,,,,,,,,,,
9,1972,1972-11-12,9,23.296,CHI,,GNB,L 17-23,,,,,,,,,,
10,1972,1972-11-19,10,23.303,CHI,,SFO,L 21-34,0,0,,0,1,8,8.00,0,0,0
11,1972,1972-11-26,11,23.310,CHI,,CIN,L 3-13,,,,,,,,,,
12,1972,1972-12-03,12,23.317,CHI,@,MIN,L 10-23,0,0,,0,1,7,7.00,1,1,6
13,1972,1972-12-10,13,23.324,CHI,@,PHI,W 21-12,,,,,,,,,,
14,1972,1972-12-17,14,23.331,CHI,@,OAK,L 21-28,,,,,,,,,,
15,1973,1973-09-16,1,24.238,CHI,,DAL,L 17-20,,,,,,,,,,
16,1973,1973-09-23,2,24.245,CHI,,MIN,L 13-22,,,,,,,,,,
17,1973,1973-09-30,3,24.252,CHI,@,DEN,W 33-14,6,19,3.17,0,0,0,,0,0,0
18,1973,1973-10-07,4,24.259,CHI,@,NOR,L 16-21,,,,,,,,,,
19,1973,1973-10-14,5,24.266,CHI,@,ATL,L 6-46,2,5,2.50,0,1,1,1.00,0,0,0
20,1973,1973-10-21,6,24.273,CHI,,NWE,L 10-13,,,,,,,,,,
21,1973,1973-10-28,7,24.280,CHI,,HOU,W 35-14,5,13,2.60,0,2,6,3.00,0,0,0
22,1973,1973-11-04,8,24.287,CHI,@,GNB,W 31-17,1,1,1.00,0,0,0,,0,0,0
23,1973,1973-11-12,9,24.295,CHI,@,KAN,L 7-19,2,3,1.50,0,0,0,,0,0,0
24,1973,1973-11-18,10,24.301,CHI,,DET,L 7-30,2,6,3.00,0,0,0,,0,0,0
25,1973,1973-11-25,11,24.308,CHI,@,MIN,L 13-31,4,11,2.75,0,0,0,,0,0,0
26,1973,1973-12-02,12,24.315,CHI,,RAM,L 0-26,2,7,3.50,0,1,1,1.00,0,0,0
27,1974,1974-09-15,1,25.237,CHI,,DET,W 17-9,,,,,,,,,,
28,1974,1974-09-22,2,25.244,CHI,,NYJ,L 21-23,,,,,,,,,,
29,1974,1974-09-29,3,25.251,CHI,@,MIN,L 7-11,,,,,,,,,,
30,1974,1974-10-06,4,25.258,CHI,,NOR,W 24-10,,,,,,,,,,
31,1974,1974-10-13,5,25.265,CHI,@,ATL,L 10-13,,,,,,,,,,
32,1974,1974-10-21,6,25.273,CHI,,GNB,W 10-9,,,,,,,,,,
33,1974,1974-10-27,7,25.279,CHI,@,BUF,L 6-16,,,,,,,,,,
34,1974,1974-11-03,8,25.286,CHI,,MIN,L 0-17,,,,,,,,,,
35,1974,1974-11-10,9,25.293,CHI,@,GNB,L 3-20,,,,,,,,,,
36,1974,1974-11-17,10,25.300,CHI,,SFO,L 0-34,,,,,,,,,,
37,1974,1974-11-24,11,25.307,CHI,@,DET,L 17-34,,,,,,,,,,
38,1974,1974-12-01,12,25.314,CHI,,NYG,W 16-13,7,27,3.86,1,1,3,3.00,0,1,6
39,1974,1974-12-08,13,25.321,CHI,@,SDG,L 21-28,1,3,3.00,0,0,0,,0,0,0
40,1974,1974-12-15,14,25.328,CHI,@,WAS,L 0-42,,,,,,,,,,
