ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1963,1963-09-15,1,23.302,BAL,,NYG,L 28-37,0,0,,0,0,0,,0,0,0,,0,1,0,0.00,0,0,0
2,1963,1963-09-22,2,23.309,BAL,@,SFO,W 20-14,1,18,18.00,0,0,0,,0,0,0,,0,3,41,13.67,0,0,0
3,1963,1963-09-29,3,23.316,BAL,@,GNB,L 20-31,1,15,15.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
4,1963,1963-10-06,4,23.323,BAL,@,CHI,L 3-10,6,53,8.83,0,0,0,,0,0,0,,0,0,0,,0,0,0
5,1963,1963-10-13,5,23.330,BAL,,SFO,W 20-3,6,73,12.17,0,0,0,,0,0,0,,0,0,0,,0,0,0
6,1963,1963-10-20,6,23.337,BAL,@,DET,W 25-21,2,30,15.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
7,1963,1963-11-17,10,24.000,BAL,@,MIN,W 37-34,0,0,,0,0,0,,0,1,16,16.00,0,0,0,,0,0,0
8,1963,1963-11-24,11,24.007,BAL,@,RAM,L 16-17,0,0,,0,0,0,,0,0,0,,0,1,2,2.00,0,0,0
9,1963,1963-12-08,13,24.021,BAL,,MIN,W 41-10,1,15,15.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
10,1964,1964-11-08,9,24.357,BAL,@,CHI,W 40-24,2,26,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
11,1964,1964-11-15,10,24.364,BAL,,MIN,W 17-14,1,16,16.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
12,1965,1965-11-14,9,25.362,BAL,@,MIN,W 41-21,1,14,14.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
13,1966,1966-09-10,1,26.297,BAL,@,GNB,L 3-24,1,12,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
14,1966,1966-10-16,5,26.333,BAL,,DET,W 45-14,2,46,23.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
15,1966,1966-10-23,6,26.340,BAL,,MIN,W 20-17,2,14,7.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
16,1966,1966-11-06,8,26.354,BAL,,WAS,W 37-10,1,9,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
17,1966,1966-11-20,10,27.003,BAL,@,DET,L 14-20,4,46,11.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
18,1966,1966-11-27,11,27.010,BAL,,RAM,L 7-23,2,75,37.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
19,1966,1966-12-18,14,27.031,BAL,@,SFO,W 30-14,2,44,22.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
20,1967,1967-09-17,1,27.304,BAL,,ATL,W 38-31,2,19,9.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
21,1967,1967-09-24,2,27.311,BAL,@,PHI,W 38-6,11,184,16.73,2,0,0,,0,0,0,,0,0,0,,0,2,12
22,1967,1967-10-01,3,27.318,BAL,,SFO,W 41-7,4,62,15.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
23,1967,1967-10-08,4,27.325,BAL,@,CHI,W 24-3,5,27,5.40,0,0,0,,0,0,0,,0,0,0,,0,0,0
24,1967,1967-10-15,5,27.332,BAL,,RAM,T 24-24,5,68,13.60,1,0,0,,0,0,0,,0,0,0,,0,1,6
25,1967,1967-10-22,6,27.339,BAL,@,MIN,T 20-20,5,66,13.20,0,0,0,,0,0,0,,0,0,0,,0,0,0
26,1967,1967-10-29,7,27.346,BAL,@,WAS,W 17-13,4,57,14.25,0,0,0,,0,0,0,,0,0,0,,0,0,0
27,1967,1967-11-05,8,27.353,BAL,,GNB,W 13-10,3,49,16.33,1,0,0,,0,0,0,,0,0,0,,0,1,6
28,1967,1967-11-12,9,27.360,BAL,@,ATL,W 49-7,5,69,13.80,2,0,0,,0,0,0,,0,0,0,,0,2,12
29,1967,1967-11-19,10,28.002,BAL,,DET,W 41-7,5,62,12.40,1,0,0,,0,0,0,,0,0,0,,0,1,6
30,1967,1967-11-26,11,28.009,BAL,@,SFO,W 26-9,3,48,16.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
31,1967,1967-12-03,12,28.016,BAL,,DAL,W 23-17,4,50,12.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
32,1967,1967-12-10,13,28.023,BAL,,NOR,W 30-10,2,42,21.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
33,1967,1967-12-17,14,28.030,BAL,@,RAM,L 10-34,5,57,11.40,1,0,0,,0,0,0,,0,0,0,,0,1,6
34,1968,1968-09-15,1,28.303,BAL,,SFO,W 27-10,1,11,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
35,1968,1968-09-22,2,28.310,BAL,@,ATL,W 28-20,3,42,14.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
36,1968,1968-09-29,3,28.317,BAL,@,PIT,W 41-7,5,81,16.20,0,0,0,,0,0,0,,0,0,0,,0,0,0
37,1968,1968-10-06,4,28.324,BAL,,CHI,W 28-7,1,50,50.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
38,1968,1968-10-13,5,28.331,BAL,@,SFO,W 42-14,3,36,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
39,1968,1968-10-20,6,28.338,BAL,,CLE,L 20-30,1,8,8.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
40,1968,1968-10-27,7,28.345,BAL,,RAM,W 27-10,2,22,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
41,1968,1968-11-03,8,28.352,BAL,@,NYG,W 26-0,3,28,9.33,1,0,0,,0,0,0,,0,0,0,,0,1,6
42,1968,1968-11-17,10,29.000,BAL,,STL,W 27-0,5,126,25.20,2,0,0,,0,0,0,,0,0,0,,0,2,12
43,1968,1968-11-24,11,29.007,BAL,,MIN,W 21-9,6,150,25.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
44,1968,1968-12-01,12,29.014,BAL,,ATL,W 44-0,5,81,16.20,1,0,0,,0,0,0,,0,0,0,,0,1,6
45,1968,1968-12-07,13,29.020,BAL,@,GNB,W 16-3,1,26,26.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
46,1968,1968-12-15,14,29.028,BAL,@,RAM,W 28-24,1,37,37.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
47,1969,1969-09-21,1,29.308,BAL,,RAM,L 20-27,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
