ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1999,1999-12-19,14,23.125,OAK,,TAM,W 45-0,,,,,,,
2,1999,1999-12-26,15,23.132,OAK,@,SDG,L 20-23,,,,,,,
3,1999,2000-01-02,16,23.139,OAK,@,KAN,W 41-38,,,,,,,
4,2000,2000-09-24,4,24.039,OAK,,CLE,W 36-10,,0,0,1.0,0,0,0
5,2000,2000-10-08,5,24.053,OAK,@,SFO,W 34-28,,,,,,,
6,2000,2000-10-15,6,24.060,OAK,@,KAN,W 20-17,,,,,,,
7,2000,2000-10-22,7,24.067,OAK,,SEA,W 31-3,,,,,,,
8,2000,2000-10-29,8,24.074,OAK,@,SDG,W 15-13,,,,,,,
9,2000,2000-11-05,9,24.081,OAK,,KAN,W 49-31,,0,0,2.0,0,0,0
10,2000,2000-11-13,10,24.089,OAK,@,DEN,L 24-27,,,,,,,
11,2000,2000-11-19,11,24.095,OAK,@,NOR,W 31-22,,,,,,,
12,2000,2000-11-26,12,24.102,OAK,,ATL,W 41-14,,,,,,,
13,2000,2000-12-03,13,24.109,OAK,@,PIT,L 20-21,,0,0,1.0,0,0,0
14,2000,2000-12-10,14,24.116,OAK,,NYJ,W 31-7,,0,0,2.0,0,0,0
15,2000,2000-12-16,15,24.122,OAK,@,SEA,L 24-27,,,,,,,
16,2000,2000-12-24,16,24.130,OAK,,CAR,W 52-9,,,,,,,
17,2001,2001-09-23,2,25.038,OAK,@,MIA,L 15-18,,,,,,,
18,2001,2001-09-30,3,25.045,OAK,,SEA,W 38-14,*,0,0,1.5,0,0,0
19,2001,2001-10-14,5,25.059,OAK,@,IND,W 23-18,*,,,,,,
20,2001,2001-10-28,6,25.073,OAK,@,PHI,W 20-10,*,0,0,1.0,0,0,0
21,2001,2001-11-05,7,25.081,OAK,,DEN,W 38-28,*,0,0,1.0,0,0,0
22,2001,2001-11-11,8,25.087,OAK,@,SEA,L 27-34,*,,,,,,
23,2001,2001-11-18,9,25.094,OAK,,SDG,W 34-24,,,,,,,
24,2001,2001-11-25,10,25.101,OAK,@,NYG,W 28-10,,,,,,,
25,2001,2001-12-02,11,25.108,OAK,,ARI,L 31-34,,,,,,,
26,2001,2001-12-09,12,25.115,OAK,,KAN,W 28-26,,,,,,,
27,2001,2001-12-15,13,25.121,OAK,@,SDG,W 13-6,,0,0,2.0,0,0,0
28,2001,2001-12-22,14,25.128,OAK,,TEN,L 10-13,,,,,,,
29,2001,2001-12-30,15,25.136,OAK,@,DEN,L 17-23,,,,,,,
30,2001,2002-01-06,16,25.143,OAK,,NYJ,L 22-24,*,0,0,0.5,0,0,0
31,2002,2002-09-08,1,26.023,OAK,,SEA,W 31-17,*,0,0,1.0,0,0,0
32,2002,2002-09-15,2,26.030,OAK,@,PIT,W 30-17,,,,,,,
33,2002,2002-09-29,3,26.044,OAK,,TEN,W 52-25,,,,,,,
34,2002,2002-10-20,6,26.065,OAK,,SDG,L 21-27,,,,,,,
35,2002,2002-10-27,7,26.072,OAK,@,KAN,L 10-20,*,0,0,2.0,0,0,0
36,2002,2002-11-03,8,26.079,OAK,,SFO,L 20-23,,,,,,,
37,2002,2002-11-11,9,26.087,OAK,@,DEN,W 34-10,,,,,,,
38,2002,2002-11-17,10,26.093,OAK,,NWE,W 27-20,,0,0,1.0,0,0,0
39,2002,2002-11-24,11,26.100,OAK,@,ARI,W 41-20,,0,0,1.0,0,0,0
40,2002,2002-12-02,12,26.108,OAK,,NYJ,W 26-20,,0,0,1.5,0,0,0
41,2002,2002-12-08,13,26.114,OAK,@,SDG,W 27-7,,0,0,1.5,0,0,0
42,2002,2002-12-15,14,26.121,OAK,@,MIA,L 17-23,,0,0,2.0,0,0,0
43,2002,2002-12-22,15,26.128,OAK,,DEN,W 28-16,,0,0,1.0,0,0,0
44,2002,2002-12-28,16,26.134,OAK,,KAN,W 24-0,,,,,,,
45,2003,2003-09-07,1,27.022,OAK,@,TEN,L 20-25,,0,0,1.0,0,0,0
46,2003,2003-09-14,2,27.029,OAK,,CIN,W 23-20,,,,,,,
47,2003,2003-09-22,3,27.037,OAK,@,DEN,L 10-31,*,,,,,,
48,2003,2003-09-28,4,27.043,OAK,,SDG,W 34-31,,,,,,,
49,2003,2003-10-05,5,27.050,OAK,@,CHI,L 21-24,,,,,,,
50,2003,2003-10-12,6,27.057,OAK,@,CLE,L 7-13,*,,,,,,
51,2003,2003-10-20,7,27.065,OAK,,KAN,L 10-17,*,0,0,1.0,0,0,0
52,2003,2003-11-02,8,27.078,OAK,@,DET,L 13-23,*,,,,,,
53,2003,2003-11-09,9,27.085,OAK,,NYJ,L 24-27,*,,,,,,
54,2003,2003-11-16,10,27.092,OAK,,MIN,W 28-18,*,,,,,,
55,2003,2003-11-23,11,27.099,OAK,@,KAN,L 24-27,*,,,,,,
56,2003,2003-11-30,12,27.106,OAK,,DEN,L 8-22,*,,,,,,
57,2003,2003-12-07,13,27.113,OAK,@,PIT,L 7-27,*,,,,,,
58,2003,2003-12-14,14,27.120,OAK,,BAL,W 20-12,*,0,0,2.0,0,0,0
59,2003,2003-12-22,15,27.128,OAK,,GNB,L 7-41,*,,,,,,
60,2003,2003-12-28,16,27.134,OAK,@,SDG,L 14-21,*,0,0,1.5,0,0,0
61,2004,2004-09-12,1,28.027,ATL,@,SFO,W 21-19,*,0,0,1.0,0,0,0
62,2004,2004-09-19,2,28.034,ATL,,STL,W 34-17,*,,,,,,
63,2004,2004-09-26,3,28.041,ATL,,ARI,W 6-3,*,0,0,2.0,0,0,0
64,2004,2004-10-03,4,28.048,ATL,@,CAR,W 27-10,*,,,,,,
65,2004,2004-10-10,5,28.055,ATL,,DET,L 10-17,*,0,0,1.0,0,0,0
66,2004,2004-11-14,9,28.090,ATL,,TAM,W 24-14,*,0,0,2.0,0,0,0
67,2004,2004-11-21,10,28.097,ATL,@,NYG,W 14-10,*,,,,,,
68,2004,2004-11-28,11,28.104,ATL,,NOR,W 24-21,*,0,0,2.0,0,0,0
69,2004,2004-12-05,12,28.111,ATL,@,TAM,L 0-27,*,0,0,0.5,0,0,0
70,2004,2004-12-12,13,28.118,ATL,,OAK,W 35-10,*,1,6,0.0,1,39,1
71,2004,2004-12-18,14,28.124,ATL,,CAR,W 34-31,*,0,0,1.0,0,0,0
72,2004,2004-12-26,15,28.132,ATL,@,NOR,L 13-26,*,,,,,,
73,2004,2005-01-02,16,28.139,ATL,@,SEA,L 26-28,*,0,0,2.0,0,0,0
74,2005,2005-09-12,1,29.027,ATL,,PHI,W 14-10,*,0,0,1.0,0,0,0
75,2005,2005-09-18,2,29.033,ATL,@,SEA,L 18-21,*,,,,,,
76,2005,2005-09-25,3,29.040,ATL,@,BUF,W 24-16,*,0,0,2.0,0,0,0
77,2005,2005-10-02,4,29.047,ATL,,MIN,W 30-10,*,0,0,2.0,0,0,0
78,2005,2005-10-09,5,29.054,ATL,,NWE,L 28-31,*,,,,,,
79,2005,2005-10-16,6,29.061,ATL,@,NOR,W 34-31,*,0,0,1.0,0,0,0
80,2005,2005-10-24,7,29.069,ATL,,NYJ,W 27-14,*,0,0,1.0,0,0,0
81,2005,2005-11-06,8,29.082,ATL,@,MIA,W 17-10,*,,,,,,
82,2005,2005-11-13,9,29.089,ATL,,GNB,L 25-33,*,,,,,,
83,2005,2005-11-20,10,29.096,ATL,,TAM,L 27-30,*,,,,,,
84,2005,2005-11-24,11,29.100,ATL,@,DET,W 27-7,*,0,0,1.5,0,0,0
85,2005,2005-12-04,12,29.110,ATL,@,CAR,L 6-24,*,,,,,,
86,2005,2005-12-12,13,29.118,ATL,,NOR,W 36-17,*,,,,,,
87,2005,2005-12-18,14,29.124,ATL,@,CHI,L 3-16,*,0,0,1.0,0,0,0
88,2005,2005-12-24,15,29.130,ATL,@,TAM,L 24-27,*,0,0,1.0,0,0,0
89,2005,2006-01-01,16,29.138,ATL,,CAR,L 11-44,*,,,,,,
90,2006,2006-09-10,1,30.025,ATL,@,CAR,W 20-6,*,0,0,1.0,0,0,0
91,2006,2006-09-17,2,30.032,ATL,,TAM,W 14-3,*,0,0,1.0,0,0,0
92,2006,2006-09-25,3,30.040,ATL,@,NOR,L 3-23,*,,,,,,
93,2006,2006-10-01,4,30.046,ATL,,ARI,W 32-10,*,,,,,,
94,2006,2006-10-15,5,30.060,ATL,,NYG,L 14-27,*,,,,,,
95,2006,2006-10-29,7,30.074,ATL,@,CIN,W 29-27,*,,,,,,
96,2006,2006-11-05,8,30.081,ATL,@,DET,L 14-30,*,,,,,,
97,2006,2006-11-12,9,30.088,ATL,,CLE,L 13-17,*,0,0,1.0,0,0,0
98,2006,2006-11-19,10,30.095,ATL,@,BAL,L 10-24,*,,,,,,
99,2006,2006-11-26,11,30.102,ATL,,NOR,L 13-31,*,,,,,,
100,2006,2006-12-03,12,30.109,ATL,@,WAS,W 24-14,*,,,,,,
101,2006,2006-12-10,13,30.116,ATL,@,TAM,W 17-6,*,,,,,,
102,2006,2006-12-16,14,30.122,ATL,,DAL,L 28-38,*,0,0,2.0,0,0,0
103,2006,2006-12-24,15,30.130,ATL,,CAR,L 3-10,*,0,0,1.0,0,0,0
104,2006,2006-12-31,16,30.137,ATL,@,PHI,L 17-24,*,,,,,,
105,2007,2007-10-15,6,31.060,ATL,,NYG,L 10-31,*,,,,,,
106,2007,2007-10-21,7,31.066,ATL,@,NOR,L 16-22,*,,,,,,
107,2007,2007-11-04,8,31.080,ATL,,SFO,W 20-16,*,,,,,,
108,2007,2007-11-11,9,31.087,ATL,@,CAR,W 20-13,*,0,0,2.0,0,0,0
109,2007,2007-11-18,10,31.094,ATL,,TAM,L 7-31,*,,,,,,
