ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1963,1963-09-14,1,22.250,DAL,,STL,L 7-34,0,0,,0,0,0,,0,2,43,21.50,0,0,0,,0,0,0
2,1963,1963-09-22,2,22.258,DAL,,CLE,L 24-41,0,0,,0,0,0,,0,3,81,27.00,0,0,0,,0,0,0
3,1963,1963-09-29,3,22.265,DAL,@,WAS,L 17-21,0,0,,0,0,0,,0,0,0,,0,1,5,5.00,0,0,0
4,1963,1963-10-06,4,22.272,DAL,@,PHI,L 21-24,0,0,,0,0,0,,0,0,0,,0,2,40,20.00,0,0,0
5,1963,1963-10-13,5,22.279,DAL,,DET,W 17-14,0,0,,0,0,0,,0,1,21,21.00,0,4,24,6.00,0,0,0
6,1963,1963-10-20,6,22.286,DAL,@,NYG,L 21-37,0,0,,0,0,0,,0,0,0,,0,3,12,4.00,0,0,0
7,1963,1963-10-27,7,22.293,DAL,@,PIT,L 21-27,0,0,,0,1,42,42.00,0,1,23,23.00,0,1,42,42.00,0,0,0
8,1963,1963-11-03,8,22.300,DAL,,WAS,W 35-20,15,71,4.73,1,2,25,12.50,0,0,0,,0,0,0,,0,1,6
9,1963,1963-11-10,9,22.307,DAL,@,SFO,L 24-31,6,44,7.33,0,6,32,5.33,0,2,38,19.00,0,0,0,,0,0,0
10,1963,1963-11-17,10,22.314,DAL,,PHI,W 27-20,6,4,0.67,0,4,32,8.00,0,0,0,,0,2,12,6.00,0,0,0
11,1963,1963-11-24,11,22.321,DAL,@,CLE,L 17-27,0,0,,0,0,0,,0,4,143,35.75,0,0,0,,0,0,0
12,1963,1963-12-01,12,22.328,DAL,,NYG,L 27-34,0,0,,0,0,0,,0,1,0,0.00,0,1,6,6.00,0,0,0
13,1963,1963-12-08,13,22.335,DAL,,PIT,L 19-24,0,0,,0,0,0,,0,1,15,15.00,0,0,0,,0,0,0
14,1963,1963-12-15,14,22.342,DAL,@,STL,W 28-24,4,21,5.25,0,0,0,,0,3,68,22.67,0,0,0,,0,0,0
15,1964,1964-09-12,1,23.249,DAL,,STL,L 6-16,6,11,1.83,0,0,0,,0,0,0,,0,0,0,,0,0,0
16,1964,1964-10-11,5,23.278,DAL,,NYG,T 13-13,5,30,6.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
17,1964,1964-10-18,6,23.285,DAL,,CLE,L 16-20,0,0,,0,0,0,,0,0,0,,0,1,0,0.00,0,0,0
18,1964,1964-10-25,7,23.292,DAL,@,STL,W 31-13,10,45,4.50,0,1,9,9.00,0,0,0,,0,0,0,,0,0,0
19,1964,1964-11-01,8,23.299,DAL,@,CHI,W 24-10,13,36,2.77,0,4,60,15.00,1,0,0,,0,0,0,,0,1,6
20,1964,1964-11-08,9,23.306,DAL,@,NYG,W 31-21,11,32,2.91,0,0,0,,0,0,0,,0,0,0,,0,0,0
21,1964,1964-11-22,11,23.320,DAL,@,WAS,L 16-28,6,73,12.17,1,2,8,4.00,0,0,0,,0,0,0,,0,1,6
22,1964,1964-11-29,12,23.327,DAL,,GNB,L 21-45,12,50,4.17,0,2,8,4.00,0,0,0,,0,0,0,,0,0,0
23,1964,1964-12-06,13,23.334,DAL,@,PHI,L 14-24,4,2,0.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
24,1964,1964-12-13,14,23.341,DAL,,PIT,W 17-14,1,1,1.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
25,1965,1965-09-26,2,24.262,DAL,,WAS,W 27-7,10,34,3.40,0,0,0,,0,0,0,,0,0,0,,0,0,0
26,1965,1965-10-04,3,24.270,DAL,@,STL,L 13-20,0,0,,0,1,9,9.00,0,0,0,,0,0,0,,0,0,0
27,1965,1965-10-24,6,24.290,DAL,@,GNB,L 3-13,1,16,16.00,0,0,0,,0,0,0,,0,1,13,13.00,0,0,0
28,1965,1965-10-31,7,24.297,DAL,@,PIT,L 13-22,0,0,,0,0,0,,0,2,28,14.00,0,2,1,0.50,0,0,0
29,1965,1965-11-14,9,24.311,RAM,@,GNB,L 3-6,0,0,,0,0,0,,0,0,0,,0,1,0,0.00,0,0,0
30,1965,1965-11-21,10,24.318,RAM,@,SFO,L 27-30,0,0,,0,0,0,,0,0,0,,0,2,10,5.00,0,0,0
31,1965,1965-11-28,11,24.325,RAM,,GNB,W 21-10,0,0,,0,0,0,,0,0,0,,0,1,11,11.00,0,0,0
32,1965,1965-12-05,12,24.332,RAM,@,STL,W 27-3,1,4,4.00,0,0,0,,0,0,0,,0,1,5,5.00,0,0,0
33,1965,1965-12-12,13,24.339,RAM,,CLE,W 42-7,2,8,4.00,0,0,0,,0,0,0,,0,5,51,10.20,0,0,0
34,1965,1965-12-18,14,24.345,RAM,,BAL,L 17-20,0,0,,0,0,0,,0,0,0,,0,3,29,9.67,0,0,0
35,1966,1966-09-11,1,25.247,RAM,@,ATL,W 19-14,0,0,,0,0,0,,0,0,0,,0,4,35,8.75,0,0,0
36,1966,1966-09-16,2,25.252,RAM,,CHI,W 31-17,2,7,3.50,0,0,0,,0,0,0,,0,3,21,7.00,0,0,0
37,1966,1966-09-25,3,25.261,RAM,@,GNB,L 13-24,0,0,,0,0,0,,0,0,0,,0,2,8,4.00,0,0,0
38,1966,1966-09-30,4,25.266,RAM,,SFO,W 34-3,5,27,5.40,0,1,2,2.00,0,0,0,,0,4,95,23.75,0,0,0
39,1966,1966-10-09,5,25.275,RAM,@,DET,W 14-7,0,0,,0,0,0,,0,0,0,,0,2,7,3.50,0,0,0
40,1966,1966-10-16,6,25.282,RAM,@,MIN,L 7-35,0,0,,0,1,5,5.00,0,0,0,,0,2,5,2.50,0,0,0
41,1966,1966-10-23,7,25.289,RAM,@,CHI,L 10-17,0,0,,0,0,0,,0,1,26,26.00,0,4,29,7.25,0,0,0
42,1966,1966-10-30,8,25.296,RAM,,BAL,L 3-17,0,0,,0,0,0,,0,0,0,,0,2,14,7.00,0,0,0
43,1966,1966-11-13,10,25.310,RAM,,NYG,W 55-14,4,32,8.00,0,2,33,16.50,0,1,8,8.00,0,0,0,,0,0,0
44,1966,1966-11-20,11,25.317,RAM,,MIN,W 21-6,2,6,3.00,0,2,15,7.50,0,2,42,21.00,0,1,23,23.00,0,0,0
45,1966,1966-11-27,12,25.324,RAM,@,BAL,W 23-7,9,20,2.22,0,2,17,8.50,1,0,0,,0,6,25,4.17,0,1,6
46,1966,1966-12-04,13,25.331,RAM,,DET,W 23-3,0,0,,0,0,0,,0,1,19,19.00,0,2,-10,-5.00,0,0,0
47,1966,1966-12-18,14,25.345,RAM,,GNB,L 23-27,2,3,1.50,0,0,0,,0,2,55,27.50,0,1,7,7.00,0,0,0
48,1967,1967-09-17,1,26.253,RAM,@,NOR,W 27-13,1,2,2.00,0,0,0,,0,0,0,,0,1,5,5.00,0,0,0
49,1967,1967-09-22,2,26.258,RAM,,MIN,W 39-3,0,0,,0,0,0,,0,0,0,,0,1,3,3.00,0,0,0
50,1967,1967-10-01,3,26.267,RAM,@,DAL,W 35-13,2,4,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
51,1967,1967-10-08,4,26.274,RAM,,SFO,L 24-27,0,0,,0,0,0,,0,0,0,,0,2,1,0.50,0,0,0
