ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
1,1975,1975-09-21,1,22.314,STL,,ATL,W 23-20,,,,,,,
2,1975,1975-09-28,2,22.321,STL,@,DAL,L 31-37,,,,,,,
3,1975,1975-10-05,3,22.328,STL,,NYG,W 26-14,,,,,,,
4,1975,1975-10-13,4,22.336,STL,@,WAS,L 17-27,,,,,,,
5,1975,1975-10-19,5,22.342,STL,,PHI,W 31-20,,,,,,,
6,1975,1975-10-25,6,22.348,STL,@,NYG,W 20-13,,,,,,,
7,1975,1975-11-02,7,22.356,STL,,NWE,W 24-17,,,,,,,
8,1975,1975-11-09,8,22.363,STL,@,PHI,W 24-23,,,,,,,
9,1975,1975-11-16,9,23.005,STL,,WAS,W 20-17,,,,,,,
10,1975,1975-11-23,10,23.012,STL,@,NYJ,W 37-6,,,,,,,
11,1975,1975-11-27,11,23.016,STL,,BUF,L 14-32,1,20,20.00,0,0,0,0
12,1975,1975-12-07,12,23.026,STL,,DAL,W 31-17,,,,,,,
13,1975,1975-12-14,13,23.033,STL,@,CHI,W 34-20,,,,,,,
14,1975,1975-12-21,14,23.040,STL,@,DET,W 24-13,,,,,,,
15,1976,1976-09-26,3,23.320,KAN,,NOR,L 17-27,,,,,,,
16,1976,1976-10-03,4,23.327,KAN,@,BUF,L 17-50,,,,,,,
17,1976,1976-10-10,5,23.334,KAN,@,WAS,W 33-30,,,,,,,
18,1976,1976-10-17,6,23.341,KAN,@,MIA,W 20-17,,,,,,,
19,1976,1976-10-24,7,23.348,KAN,,DEN,L 26-35,0,0,,0,1,0,0
20,1976,1976-10-31,8,23.355,KAN,@,TAM,W 28-19,,,,,,,
21,1976,1976-11-07,9,23.362,KAN,,PIT,L 0-45,0,0,,0,1,11,0
22,1976,1976-11-14,10,24.003,KAN,@,OAK,L 10-21,0,0,,0,1,8,0
23,1976,1976-11-21,11,24.010,KAN,,CIN,L 24-27,,,,,,,
24,1976,1976-11-28,12,24.017,KAN,@,SDG,W 23-20,0,0,,0,1,0,0
25,1976,1976-12-05,13,24.024,KAN,@,DEN,L 16-17,,,,,,,
26,1976,1976-12-12,14,24.031,KAN,,CLE,W 39-14,,,,,,,
27,1977,1977-09-18,1,24.311,KAN,@,NWE,L 17-21,,,,,,,
28,1977,1977-10-23,6,24.346,KAN,@,SDG,W 21-16,,,,,,,
29,1977,1977-10-30,7,24.353,KAN,@,CLE,L 7-44,,,,,,,
30,1977,1977-11-06,8,24.360,KAN,,GNB,W 20-10,,,,,,,
31,1977,1977-11-13,9,25.002,KAN,@,CHI,L 27-28,,,,,,,
32,1977,1977-11-20,10,25.009,KAN,,DEN,L 7-14,,,,,,,
33,1977,1977-11-27,11,25.016,KAN,@,HOU,L 20-34,0,0,,0,2,16,0
34,1977,1977-12-04,12,25.023,KAN,,CIN,L 7-27,,,,,,,
35,1977,1977-12-11,13,25.030,KAN,,SEA,L 31-34,,,,,,,
36,1977,1977-12-18,14,25.037,KAN,@,OAK,L 20-21,,,,,,,
37,1978,1978-09-03,1,25.296,KAN,@,CIN,W 24-23,0,0,,0,1,0,0
38,1978,1978-09-10,2,25.303,KAN,,HOU,L 17-20,,,,,,,
39,1978,1978-09-17,3,25.310,KAN,@,NYG,L 10-26,,,,,,,
40,1978,1978-09-24,4,25.317,KAN,,DEN,L 17-23,0,0,,0,1,61,0
41,1978,1978-10-01,5,25.324,KAN,@,BUF,L 13-28,,,,,,,
42,1978,1978-10-08,6,25.331,KAN,,TAM,L 13-30,,,,,,,
43,1978,1978-10-15,7,25.338,KAN,@,OAK,L 6-28,,,,,,,
44,1978,1978-10-22,8,25.345,KAN,,CLE,W 17-3,0,0,,0,1,0,0
45,1978,1978-10-29,9,25.352,KAN,@,PIT,L 24-27,,,,,,,
46,1978,1978-11-05,10,25.359,KAN,,OAK,L 10-20,,,,,,,
47,1978,1978-11-19,12,26.008,KAN,,SEA,L 10-13,,,,,,,
48,1978,1978-11-26,13,26.015,KAN,,SDG,W 23-0,0,0,,0,2,50,0
49,1978,1978-12-03,14,26.022,KAN,,BUF,W 14-10,,,,,,,
50,1978,1978-12-10,15,26.029,KAN,@,DEN,L 3-24,0,0,,0,1,7,0
51,1979,1979-09-02,1,26.295,SFO,@,MIN,L 22-28,,,,,,,
52,1979,1979-09-09,2,26.302,SFO,,DAL,L 13-21,,,,,,,
53,1979,1979-09-16,3,26.309,SFO,@,RAM,L 24-27,,,,,,,
54,1979,1979-09-23,4,26.316,SFO,,NOR,L 21-30,,,,,,,
55,1979,1979-09-30,5,26.323,SFO,@,SDG,L 9-31,,,,,,,
