ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1962,1962-09-23,2,23.296,PHI,,NYG,L 13-29,0,0,,0,0,0,,0,0,0,,0,1,2,2.00,0,0,0
2,1962,1962-10-14,5,23.317,PHI,@,DAL,L 19-41,1,29,29.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
3,1962,1962-12-02,12,24.001,PHI,@,WAS,W 37-14,0,0,,0,1,13,13.00,0,0,0,,0,0,0,,0,0,0
4,1963,1963-09-15,1,24.288,PHI,,PIT,T 21-21,1,6,6.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
5,1963,1963-10-06,4,24.309,PHI,,DAL,W 24-21,2,26,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
6,1963,1963-11-24,11,24.358,PHI,,WAS,L 10-13,0,0,,0,0,0,,0,1,9,9.00,0,0,0,,0,0,0
7,1963,1963-12-08,13,25.007,PHI,@,STL,L 14-38,0,0,,0,0,0,,0,1,9,9.00,0,0,0,,0,0,0
8,1963,1963-12-15,14,25.014,PHI,,MIN,L 13-34,2,31,15.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
9,1964,1964-10-18,6,25.322,PHI,@,NYG,W 23-17,2,12,6.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
10,1964,1964-10-25,7,25.329,PHI,@,PIT,W 34-10,2,23,11.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
11,1966,1966-10-08,5,27.311,CLE,,PIT,W 41-10,1,24,24.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
12,1966,1966-10-30,7,27.333,CLE,@,ATL,W 49-17,2,28,14.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
13,1966,1966-11-06,8,27.340,CLE,@,PIT,L 6-16,2,26,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
14,1966,1966-11-13,9,27.347,CLE,,PHI,W 27-7,1,4,4.00,0,0,0,,0,1,0,0.00,0,0,0,,0,0,0
15,1966,1966-11-20,10,27.354,CLE,,WAS,W 14-3,1,8,8.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
16,1966,1966-11-24,11,27.358,CLE,@,DAL,L 14-26,2,22,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
17,1966,1966-12-04,12,28.003,CLE,,NYG,W 49-40,3,67,22.33,1,0,0,,0,0,0,,0,0,0,,0,1,6
18,1966,1966-12-11,13,28.010,CLE,@,PHI,L 21-33,1,4,4.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
19,1967,1967-09-17,1,28.290,CLE,,DAL,L 14-21,1,14,14.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
20,1967,1967-09-24,2,28.297,CLE,@,DET,L 14-31,2,26,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
21,1967,1967-10-01,3,28.304,CLE,@,NOR,W 42-7,4,62,15.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
22,1967,1967-10-07,4,28.310,CLE,,PIT,W 21-10,2,60,30.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
23,1967,1967-11-05,8,28.339,CLE,@,PIT,W 34-14,1,6,6.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
24,1967,1967-11-12,9,28.346,CLE,@,GNB,L 7-55,1,18,18.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
25,1967,1967-11-19,10,28.353,CLE,,MIN,W 14-10,1,3,3.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
26,1967,1967-11-26,11,28.360,CLE,,WAS,W 42-37,1,11,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
27,1967,1967-12-17,14,29.016,CLE,@,PHI,L 24-28,1,11,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
28,1968,1968-09-22,2,29.296,CLE,@,DAL,L 7-28,1,4,4.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
29,1968,1968-10-27,7,29.331,CLE,,ATL,W 30-7,1,7,7.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
30,1968,1968-11-17,10,29.352,CLE,@,PIT,W 45-24,0,0,,0,0,0,,0,1,3,3.00,0,0,0,,0,0,0
31,1968,1968-11-24,11,29.359,CLE,,PHI,W 47-13,0,0,,0,1,13,13.00,0,0,0,,0,0,0,,0,0,0
32,1969,1969-11-02,7,30.336,ATL,,RAM,L 6-38,2,17,8.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
