ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
1,1952,1952-10-03,2,22.238,RAM,,DET,L 14-17,3,45,15.00,0
2,1952,1952-10-12,3,22.247,RAM,@,GNB,W 30-28,3,42,14.00,0
3,1952,1952-10-19,4,22.254,RAM,@,DET,L 16-24,7,132,18.86,0
4,1952,1952-10-26,5,22.261,RAM,,CHI,W 31-7,6,49,8.17,0
5,1952,1952-11-02,6,22.268,RAM,,DTX,W 42-20,3,57,19.00,0
6,1952,1952-11-09,7,22.275,RAM,@,DTX,W 27-6,1,4,4.00,0
7,1952,1952-11-16,8,22.282,RAM,@,CHI,W 40-24,1,61,61.00,1
8,1952,1952-11-23,9,22.289,RAM,,SFO,W 35-9,8,115,14.38,0
9,1952,1952-11-30,10,22.296,RAM,@,SFO,W 34-21,3,21,7.00,0
10,1952,1952-12-14,12,22.310,RAM,,PIT,W 28-14,1,13,13.00,0
11,1954,1954-09-26,1,24.230,RAM,@,BAL,W 48-0,5,49,9.80,0
12,1956,1956-09-30,1,26.235,RAM,,PHI,W 27-7,1,17,17.00,0
13,1956,1956-11-18,8,26.284,RAM,@,CHI,L 21-30,2,33,16.50,1
14,1956,1956-12-09,11,26.305,RAM,,BAL,W 31-7,1,5,5.00,0
15,1956,1956-12-16,12,26.312,RAM,,GNB,W 49-21,1,5,5.00,0
16,1958,1958-11-02,6,28.267,CHI,@,RAM,L 35-41,1,15,15.00,0
