ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1981,1981-09-06,1,22.296,SEA,@,CIN,L 21-27,0,0,,0,,,,,0,0,,0,0,0,,0,,
2,1981,1981-09-13,2,22.303,SEA,,DEN,W 13-10,0,0,,0,,,,,0,0,,0,0,0,,0,,
3,1981,1981-09-20,3,22.310,SEA,@,OAK,L 10-20,0,0,,0,,,,,0,0,,0,0,0,,0,,
4,1981,1981-09-27,4,22.317,SEA,,KAN,L 14-20,4,62,15.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
5,1981,1981-10-04,5,22.324,SEA,@,SDG,L 10-24,0,0,,0,,,,,0,0,,0,0,0,,0,,
6,1981,1981-10-11,6,22.331,SEA,@,HOU,L 17-35,0,0,,0,0,0,,0,0,0,,0,2,15,7.50,0,0,0
7,1981,1981-10-18,7,22.338,SEA,,NYG,L 0-32,0,0,,0,0,0,,0,0,0,,0,2,29,14.50,0,0,0
8,1981,1981-10-25,8,22.345,SEA,@,NYJ,W 19-3,0,0,,0,0,0,,0,0,0,,0,3,14,4.67,0,0,0
9,1981,1981-11-01,9,22.352,SEA,@,GNB,L 24-34,0,0,,0,0,0,,0,5,81,16.20,0,3,21,7.00,0,0,0
10,1981,1981-11-08,10,22.359,SEA,,PIT,W 24-21,0,0,,0,,,,,0,0,,0,0,0,,0,,
11,1981,1981-11-16,11,23.002,SEA,,SDG,W 44-23,1,12,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
12,1981,1981-11-22,12,23.008,SEA,@,KAN,L 13-40,1,34,34.00,0,0,0,,0,0,0,,0,1,18,18.00,0,0,0
13,1981,1981-11-29,13,23.015,SEA,,OAK,L 31-32,1,13,13.00,0,0,0,,0,0,0,,0,2,44,22.00,0,0,0
14,1981,1981-12-06,14,23.022,SEA,,NYJ,W 27-23,0,0,,0,0,0,,0,0,0,,0,1,11,11.00,0,0,0
15,1981,1981-12-13,15,23.029,SEA,@,DEN,L 13-23,0,0,,0,0,0,,0,0,0,,0,1,22,22.00,0,0,0
16,1981,1981-12-20,16,23.036,SEA,,CLE,W 42-21,1,10,10.00,1,0,0,,0,0,0,,0,1,3,3.00,0,1,6
17,1982,1982-09-12,1,23.302,SEA,,CLE,L 7-21,2,12,6.00,0,0,0,,0,0,0,,0,1,7,7.00,0,0,0
18,1982,1982-09-19,2,23.309,SEA,@,HOU,L 21-23,1,18,18.00,0,0,0,,0,0,0,,0,2,32,16.00,0,0,0
19,1982,1982-11-21,3,24.007,SEA,@,DEN,W 17-10,5,103,20.60,0,0,0,,0,0,0,,0,4,29,7.25,0,0,0
20,1982,1982-11-28,4,24.014,SEA,,PIT,W 16-0,3,36,12.00,1,0,0,,0,0,0,,0,2,11,5.50,0,1,6
21,1982,1982-12-05,5,24.021,SEA,@,RAI,L 23-28,0,0,,0,1,-1,-1.00,0,0,0,,0,1,6,6.00,0,0,0
22,1982,1982-12-12,6,24.028,SEA,,CHI,W 20-14,0,0,,0,0,0,,0,0,0,,0,4,64,16.00,0,0,0
23,1982,1982-12-19,7,24.035,SEA,,NWE,L 0-16,0,0,,0,0,0,,0,0,0,,0,2,27,13.50,0,0,0
24,1982,1982-12-26,8,24.042,SEA,@,CIN,L 10-24,2,30,15.00,0,0,0,,0,3,57,19.00,0,3,34,11.33,0,0,0
