ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1984,1984-09-02,1,23.137,KAN,@,PIT,W 37-27,0,0,,0,,,,,,
2,1984,1984-09-09,2,23.144,KAN,@,CIN,W 27-22,0,0,,0,,,,,,
3,1984,1984-09-16,3,23.151,KAN,,RAI,L 20-22,0,0,,0,,,,,,
4,1984,1984-09-23,4,23.158,KAN,@,DEN,L 0-21,0,0,,0,,,,,,
5,1984,1984-09-30,5,23.165,KAN,,CLE,W 10-6,0,0,,0,,,,,,
6,1984,1984-10-07,6,23.172,KAN,,NYJ,L 16-17,1,13,13.00,0,0,0,,0,0,0
7,1984,1984-10-14,7,23.179,KAN,,SDG,W 31-13,0,0,,0,,,,,,
8,1984,1984-10-21,8,23.186,KAN,@,NYJ,L 7-28,0,0,,0,,,,,,
9,1984,1984-10-28,9,23.193,KAN,,TAM,W 24-20,0,0,,0,,,,,,
10,1984,1984-11-04,10,23.200,KAN,@,SEA,L 0-45,0,0,,0,,,,,,
11,1985,1985-09-15,2,24.150,PHI,,RAM,L 6-17,0,0,,0,,,,,,
12,1985,1985-09-22,3,24.157,PHI,@,WAS,W 19-6,0,0,,0,,,,,,
13,1985,1985-09-29,4,24.164,PHI,,NYG,L 10-16,0,0,,0,,,,,,
14,1985,1985-10-06,5,24.171,PHI,@,NOR,L 21-23,0,0,,0,,,,,,
15,1985,1985-10-13,6,24.178,PHI,,STL,W 30-7,0,0,,0,,,,,,
16,1985,1985-10-20,7,24.185,PHI,,DAL,W 16-14,0,0,,0,,,,,,
17,1985,1985-10-27,8,24.192,PHI,,BUF,W 21-17,0,0,,0,,,,,,
18,1985,1985-11-03,9,24.199,PHI,@,SFO,L 13-24,1,10,10.00,0,0,0,,0,0,0
19,1985,1985-11-10,10,24.206,PHI,,ATL,W 23-17,0,0,,0,,,,,,
20,1985,1985-11-17,11,24.213,PHI,@,STL,W 24-14,0,0,,0,,,,,,
21,1985,1985-11-24,12,24.220,PHI,@,DAL,L 17-34,0,0,,0,,,,,,
22,1985,1985-12-01,13,24.227,PHI,,MIN,L 23-28,0,0,,0,,,,,,
23,1985,1985-12-08,14,24.234,PHI,,WAS,L 12-17,0,0,,0,,,,,,
24,1985,1985-12-15,15,24.241,PHI,@,SDG,L 14-20,2,14,7.00,0,0,0,,0,0,0
25,1985,1985-12-22,16,24.248,PHI,@,MIN,W 37-35,4,58,14.50,0,0,0,,0,0,0
26,1986,1986-09-07,1,25.142,PHI,@,WAS,L 14-41,3,24,8.00,0,0,0,,0,0,0
27,1986,1986-09-14,2,25.149,PHI,@,CHI,L 10-13,2,10,5.00,0,0,0,,0,0,0
28,1986,1986-09-21,3,25.156,PHI,,DEN,L 7-33,2,19,9.50,0,0,0,,0,0,0
29,1986,1986-09-28,4,25.163,PHI,,RAM,W 34-20,1,12,12.00,0,0,0,,0,0,0
30,1986,1986-10-05,5,25.170,PHI,@,ATL,W 16-0,0,0,,0,,,,,,
31,1986,1986-10-12,6,25.177,PHI,@,NYG,L 3-35,0,0,,0,,,,,,
32,1986,1986-10-19,7,25.184,PHI,,DAL,L 14-17,0,0,,0,,,,,,
33,1986,1986-10-26,8,25.191,PHI,,SDG,W 23-7,0,0,,0,,,,,,
34,1986,1986-11-02,9,25.198,PHI,@,STL,L 10-13,1,6,6.00,0,0,0,,0,0,0
35,1986,1986-11-09,10,25.205,PHI,,NYG,L 14-17,0,0,,0,,,,,,
36,1986,1986-11-16,11,25.212,PHI,,DET,L 11-13,0,0,,0,,,,,,
37,1986,1986-11-23,12,25.219,PHI,@,SEA,L 20-24,0,0,,0,,,,,,
38,1986,1986-11-30,13,25.226,PHI,@,RAI,W 33-27,1,26,26.00,0,0,0,,0,0,0
39,1986,1986-12-07,14,25.233,PHI,,STL,T 10-10,2,21,10.50,0,0,0,,0,0,0
40,1986,1986-12-14,15,25.240,PHI,@,DAL,W 23-21,1,4,4.00,0,0,0,,0,0,0
41,1986,1986-12-21,16,25.247,PHI,,WAS,L 14-21,1,10,10.00,0,0,0,,0,0,0
42,1987,1987-09-13,1,26.148,PHI,@,WAS,L 24-34,1,8,8.00,0,0,0,,0,0,0
43,1987,1987-09-20,2,26.155,PHI,,NOR,W 27-17,0,0,,0,,,,,,
44,1987,1987-10-25,6,26.190,PHI,,DAL,W 37-20,0,0,,0,,,,,,
45,1987,1987-11-01,7,26.197,PHI,@,STL,W 28-23,0,0,,0,,,,,,
46,1987,1987-11-08,8,26.204,PHI,,WAS,W 31-27,0,0,,0,,,,,,
