ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1960,1960-09-25,1,22.230,CLE,@,PHI,W 41-24,2,10,5.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
2,1960,1960-10-16,3,22.251,CLE,@,DAL,W 48-7,12,77,6.42,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
3,1960,1960-10-30,5,22.265,CLE,@,WAS,W 31-10,3,27,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
4,1960,1960-11-06,6,22.272,CLE,,NYG,L 13-17,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,10,10.00,0,0,0
5,1960,1960-11-13,7,22.279,CLE,,STL,W 28-27,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,18,18.00,0,0,0
6,1960,1960-11-27,9,22.293,CLE,@,STL,T 17-17,5,35,7.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,19,19.00,0,0,0
7,1960,1960-12-11,11,22.307,CLE,,CHI,W 42-0,6,10,1.67,1,1,10,10.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
8,1961,1961-09-17,1,23.221,STL,@,NYG,W 21-10,10,48,4.80,0,2,1,0.50,0,1,1,100.00,22,0,0,118.7,0,0,22.00,22.00,0,0,,0,0,0
9,1961,1961-09-24,2,23.228,STL,@,CLE,L 17-20,16,62,3.88,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
10,1961,1961-10-01,3,23.235,STL,@,PHI,W 30-27,15,135,9.00,1,1,12,12.00,1,2,2,100.00,24,0,0,116.7,0,0,12.00,12.00,0,0,,0,2,12
11,1961,1961-10-08,4,23.242,STL,,NYG,L 9-24,11,36,3.27,0,0,0,,0,0,2,0.00,0,0,1,0.0,0,0,0.00,-22.50,0,0,,0,0,0
12,1961,1961-10-15,5,23.249,STL,,PHI,L 7-20,3,8,2.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
13,1961,1961-10-22,6,23.256,STL,@,WAS,W 24-0,7,30,4.29,0,1,10,10.00,1,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,1,6
14,1961,1961-10-29,7,23.263,STL,,CLE,L 10-21,6,9,1.50,0,1,8,8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
15,1961,1961-11-05,8,23.270,STL,@,DAL,W 31-17,16,77,4.81,0,0,0,,0,1,2,50.00,19,0,0,83.3,0,0,9.50,9.50,0,0,,0,0,0
16,1961,1961-11-12,9,23.277,STL,,DET,L 14-45,12,8,0.67,0,3,24,8.00,1,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
17,1961,1961-11-19,10,23.284,STL,@,BAL,L 0-16,5,16,3.20,0,3,32,10.67,0,1,2,50.00,18,0,0,81.2,0,0,9.00,9.00,0,0,,0,0,0
18,1961,1961-12-03,12,23.298,STL,,WAS,W 38-24,13,54,4.15,2,1,45,45.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,12
19,1961,1961-12-10,13,23.305,STL,,DAL,W 31-13,4,1,0.25,0,0,0,,0,1,1,100.00,17,1,0,158.3,0,0,17.00,37.00,0,0,,0,0,0
20,1961,1961-12-17,14,23.312,STL,,PIT,W 20-0,11,39,3.55,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
