ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
50,2017,2017-10-29,8,24.034,NWE,,LAC,W 21-13,*,8,5,26,5.20,0,62.5%,3.25,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
51,2017,2017-11-12,9,24.048,NWE,@,DEN,W 41-16,*,11,6,74,12.33,0,54.5%,6.73,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
52,2017,2017-11-19,10,24.055,NWE,@,OAK,W 33-8,*,9,6,149,24.83,1,66.7%,16.56,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
53,2017,2017-11-26,11,24.062,NWE,,MIA,W 35-17,*,7,6,83,13.83,1,85.7%,11.86,1,11,11.00,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
54,2017,2017-12-03,12,24.069,NWE,@,BUF,W 23-3,*,3,2,17,8.50,0,66.7%,5.67,1,5,5.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
55,2017,2017-12-11,13,24.077,NWE,@,MIA,L 20-27,*,7,1,38,38.00,0,14.3%,5.43,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
56,2017,2017-12-17,14,24.083,NWE,@,PIT,W 27-24,*,7,4,60,15.00,1,57.1%,8.57,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
57,2017,2017-12-24,15,24.090,NWE,,BUF,W 37-16,*,5,2,19,9.50,0,40.0%,3.80,1,6,6.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
58,2017,2017-12-31,16,24.097,NWE,,NYJ,W 26-6,*,11,5,79,15.80,1,45.5%,7.18,3,8,2.67,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
59,2018,2018-09-10,1,24.350,LAR,@,OAK,W 33-13,*,8,5,87,17.40,0,62.5%,10.88,1,6,6.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
60,2018,2018-09-16,2,24.356,LAR,,ARI,W 34-0,*,9,7,159,22.71,0,77.8%,17.67,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
61,2018,2018-09-23,3,24.363,LAR,,LAC,W 35-23,*,8,7,90,12.86,0,87.5%,11.25,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
62,2018,2018-09-27,4,25.002,LAR,,MIN,W 38-31,*,8,7,116,16.57,1,87.5%,14.50,1,10,10.00,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
