ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
1,2017,2017-09-10,1,22.206,LAR,,IND,W 46-9,,0,0,0,,0,0.0%,,0,0
2,2017,2017-09-17,2,22.213,LAR,,WAS,L 20-27,,1,1,28,28.00,0,100.0%,28.00,0,0
3,2017,2017-09-21,3,22.217,LAR,@,SFO,W 41-39,,0,0,0,,0,0.0%,,0,0
4,2017,2017-10-01,4,22.227,LAR,@,DAL,W 35-30,,0,0,0,,0,0.0%,,0,0
5,2017,2017-10-08,5,22.234,LAR,,SEA,L 10-16,,0,0,0,,0,0.0%,,0,0
6,2017,2017-10-15,6,22.241,LAR,@,JAX,W 27-17,,0,0,0,,0,0.0%,,0,0
7,2017,2017-10-22,7,22.248,LAR,,ARI,W 33-0,,0,0,0,,0,0.0%,,0,0
8,2017,2017-11-05,8,22.262,LAR,@,NYG,W 51-17,,1,0,0,,0,0.0%,0.00,0,0
9,2017,2017-11-12,9,22.269,LAR,,HOU,W 33-7,,0,0,0,,0,0.0%,,0,0
10,2017,2017-11-19,10,22.276,LAR,@,MIN,L 7-24,,1,0,0,,0,0.0%,0.00,0,0
11,2017,2017-11-26,11,22.283,LAR,,NOR,W 26-20,*,6,4,37,9.25,1,66.7%,6.17,1,6
12,2017,2017-12-03,12,22.290,LAR,@,ARI,W 32-16,,6,2,6,3.00,0,33.3%,1.00,0,0
13,2017,2017-12-10,13,22.297,LAR,,PHI,L 35-43,,2,2,17,8.50,0,100.0%,8.50,0,0
14,2017,2017-12-17,14,22.304,LAR,@,SEA,W 42-7,,0,0,0,,0,0.0%,,0,0
15,2017,2017-12-24,15,22.311,LAR,@,TEN,W 27-23,,1,0,0,,0,0.0%,0.00,0,0
16,2017,2017-12-31,16,22.318,LAR,,SFO,L 13-34,,6,2,16,8.00,0,33.3%,2.67,0,0
17,2018,2018-09-10,1,23.206,LAR,@,OAK,W 33-13,,0,0,0,,0,0.0%,,0,0
18,2018,2018-09-16,2,23.212,LAR,,ARI,W 34-0,,0,0,0,,0,0.0%,,0,0
19,2018,2018-09-23,3,23.219,LAR,,LAC,W 35-23,,0,0,0,,0,0.0%,,0,0
20,2018,2018-09-27,4,23.223,LAR,,MIN,W 38-31,,1,0,0,,0,0.0%,0.00,0,0
