ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1973,1973-09-17,1,22.046,NYJ,@,GNB,L 7-23,,,,,,,,,
2,1973,1973-09-23,2,22.052,NYJ,@,BAL,W 34-10,,,,,,,,,
3,1973,1973-09-30,3,22.059,NYJ,@,BUF,L 7-9,,,,,,,,,
4,1973,1973-10-07,4,22.066,NYJ,@,MIA,L 3-31,,,,,,,,,
5,1973,1973-10-14,5,22.073,NYJ,@,NWE,W 9-7,,,,,,,,,
6,1973,1973-10-21,6,22.080,NYJ,@,PIT,L 14-26,0,0,,0,0,0,1,27,0
7,1973,1973-10-28,7,22.087,NYJ,,DEN,L 28-40,1,82,82.00,1,1,6,0,0,0
8,1973,1973-11-04,8,22.094,NYJ,,MIA,L 14-24,1,21,21.00,0,0,0,0,0,0
9,1973,1973-11-11,9,22.101,NYJ,,NWE,W 33-13,,,,,,,,,
10,1973,1973-11-18,10,22.108,NYJ,@,CIN,L 14-20,,,,,,,,,
11,1973,1973-11-25,11,22.115,NYJ,,ATL,L 20-28,,,,,,,,,
12,1973,1973-12-02,12,22.122,NYJ,,BAL,W 20-17,,,,,,,,,
13,1973,1973-12-09,13,22.129,NYJ,@,PHI,L 23-24,,,,,,,,,
14,1973,1973-12-16,14,22.136,NYJ,,BUF,L 14-34,,,,,,,,,
15,1974,1974-09-15,1,23.044,NYJ,@,KAN,L 16-24,,,,,,,,,
16,1974,1974-09-22,2,23.051,NYJ,@,CHI,W 23-21,,,,,,,,,
17,1974,1974-09-29,3,23.058,NYJ,@,BUF,L 12-16,1,18,18.00,0,0,0,0,0,0
18,1974,1974-10-07,4,23.066,NYJ,@,MIA,L 17-21,,,,,,,,,
19,1974,1974-10-13,5,23.072,NYJ,,NWE,L 0-24,0,0,,0,0,0,1,0,0
20,1974,1974-10-20,6,23.079,NYJ,,BAL,L 20-35,,,,,,,,,
21,1974,1974-10-27,7,23.086,NYJ,,RAM,L 13-20,,,,,,,,,
22,1974,1974-11-03,8,23.093,NYJ,,HOU,L 22-27,1,8,8.00,0,0,0,0,0,0
23,1974,1974-11-10,9,23.100,NYJ,@,NYG,W 26-20,,,,,,,,,
24,1974,1974-11-17,10,23.107,NYJ,@,NWE,W 21-16,1,9,9.00,0,0,0,0,0,0
25,1974,1974-11-24,11,23.114,NYJ,,MIA,W 17-14,,,,,,,,,
26,1974,1974-12-01,12,23.121,NYJ,,SDG,W 27-14,,,,,,,,,
27,1974,1974-12-08,13,23.128,NYJ,,BUF,W 20-10,,,,,,,,,
28,1974,1974-12-15,14,23.135,NYJ,@,BAL,W 45-38,0,0,,0,1,6,2,68,1
29,1975,1975-09-21,1,24.050,NYJ,@,BUF,L 14-42,,,,,,,,,
30,1975,1975-09-28,2,24.057,NYJ,@,KAN,W 30-24,,,,,,,,,
31,1975,1975-10-05,3,24.064,NYJ,,NWE,W 36-7,,,,,,,,,
32,1975,1975-10-12,4,24.071,NYJ,@,MIN,L 21-29,,,,,,,,,
33,1975,1975-10-19,5,24.078,NYJ,,MIA,L 0-43,0,0,,0,0,0,1,0,0
34,1975,1975-11-16,9,24.106,NYJ,@,BAL,L 19-52,,,,,,,,,
35,1975,1975-11-23,10,24.113,NYJ,,STL,L 6-37,,,,,,,,,
36,1975,1975-11-30,11,24.120,NYJ,,PIT,L 7-20,,,,,,,,,
37,1975,1975-12-07,12,24.127,NYJ,@,NWE,W 30-28,0,0,,0,0,0,2,3,0
38,1975,1975-12-15,13,24.135,NYJ,@,SDG,L 16-24,,,,,,,,,
39,1975,1975-12-21,14,24.141,NYJ,,DAL,L 21-31,,,,,,,,,
40,1976,1976-09-12,1,25.041,NYJ,@,CLE,L 17-38,,,,,,,,,
41,1976,1976-09-19,2,25.048,NYJ,@,DEN,L 3-46,,,,,,,,,
42,1976,1976-09-26,3,25.055,NYJ,@,MIA,L 0-16,,,,,,,,,
43,1976,1976-10-03,4,25.062,NYJ,@,SFO,L 6-17,,,,,,,,,
44,1976,1976-10-10,5,25.069,NYJ,,BUF,W 17-14,,,,,,,,,
45,1976,1976-10-18,6,25.077,NYJ,@,NWE,L 7-41,,,,,,,,,
46,1976,1976-10-24,7,25.083,NYJ,,BAL,L 0-20,,,,,,,,,
47,1976,1976-10-31,8,25.090,NYJ,@,BUF,W 19-14,,,,,,,,,
48,1976,1976-11-07,9,25.097,NYJ,,MIA,L 7-27,,,,,,,,,
49,1976,1976-11-14,10,25.104,NYJ,,TAM,W 34-0,,,,,,,,,
50,1976,1976-11-21,11,25.111,NYJ,,NWE,L 24-38,,,,,,,,,
51,1976,1976-11-28,12,25.118,NYJ,@,BAL,L 16-33,,,,,,,,,
52,1976,1976-12-05,13,25.125,NYJ,,WAS,L 16-37,,,,,,,,,
53,1976,1976-12-12,14,25.132,NYJ,,CIN,L 3-42,,,,,,,,,
54,1977,1977-09-18,1,26.047,NYJ,@,HOU,L 0-20,,,,,,,,,
55,1977,1977-09-25,2,26.054,NYJ,,BAL,L 12-20,,,,,,,,,
56,1977,1977-10-02,3,26.061,NYJ,,NWE,W 30-27,,,,,,,,,
57,1977,1977-10-09,4,26.068,NYJ,@,BUF,W 24-19,0,0,,0,0,0,1,12,0
58,1977,1977-10-16,5,26.075,NYJ,@,MIA,L 17-21,,,,,,,,,
59,1977,1977-10-23,6,26.082,NYJ,,OAK,L 27-28,,,,,,,,,
60,1977,1977-10-30,7,26.089,NYJ,@,NWE,L 13-24,0,0,,0,0,0,1,6,0
61,1977,1977-11-06,8,26.096,NYJ,,MIA,L 10-14,,,,,,,,,
62,1977,1977-11-13,9,26.103,NYJ,,SEA,L 0-17,,,,,,,,,
