ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
40,1997,1997-11-09,10,25.269,BUF,,NWE,L 10-31,,,,,,,0.0%,
41,1997,1997-11-17,11,25.277,BUF,@,MIA,L 13-30,,,,,,,0.0%,
42,1997,1997-11-23,12,25.283,BUF,@,TEN,L 14-31,,,,,,,0.0%,
43,1997,1997-11-30,13,25.290,BUF,,NYJ,W 20-10,,,,,,,0.0%,
44,1997,1997-12-07,14,25.297,BUF,@,CHI,L 3-20,,,,,,,0.0%,
45,1997,1997-12-14,15,25.304,BUF,,JAX,L 14-20,,,,,,,0.0%,
46,1997,1997-12-20,16,25.310,BUF,@,GNB,L 21-31,,,,,,,0.0%,
47,1998,1998-09-06,1,26.205,BUF,@,SDG,L 14-16,,,,,,,0.0%,
48,1998,1998-09-13,2,26.212,BUF,@,MIA,L 7-13,,,,,,,0.0%,
49,1998,1998-09-20,3,26.219,BUF,,STL,L 33-34,,,,,,,0.0%,
50,1998,1998-10-04,4,26.233,BUF,,SFO,W 26-21,,,,,,,0.0%,
51,1998,1998-10-11,5,26.240,BUF,@,IND,W 31-24,,,,,,,0.0%,
52,1998,1998-10-18,6,26.247,BUF,,JAX,W 17-16,,,,,,,0.0%,
53,1998,1998-10-25,7,26.254,BUF,@,CAR,W 30-14,,,,,,,0.0%,
54,1998,1998-11-01,8,26.261,BUF,,MIA,W 30-24,,,,,,,0.0%,
55,1998,1998-11-08,9,26.268,BUF,@,NYJ,L 12-34,,,,,,,0.0%,
56,1998,1998-11-15,10,26.275,BUF,,NWE,W 13-10,,,,,,,0.0%,
57,1998,1998-11-22,11,26.282,BUF,,IND,W 34-11,,,,,,,0.0%,
58,1998,1998-11-29,12,26.289,BUF,@,NWE,L 21-25,,,,,,,0.0%,
59,1998,1998-12-06,13,26.296,BUF,@,CIN,W 33-20,,,,,,,0.0%,
60,1999,1999-09-12,1,27.211,BUF,@,IND,L 14-31,*,0,,,,,0.0%,
61,1999,1999-09-19,2,27.218,BUF,,NYJ,W 17-3,*,0,,,,,0.0%,
62,1999,1999-09-26,3,27.225,BUF,,PHI,W 26-0,*,,,,,,0.0%,
63,1999,1999-10-04,4,27.233,BUF,@,MIA,W 23-18,*,0,,,,,0.0%,
64,1999,1999-10-10,5,27.239,BUF,,PIT,W 24-21,*,,,,,,0.0%,
65,1999,1999-10-17,6,27.246,BUF,,OAK,L 14-20,*,,,,,,0.0%,
66,1999,1999-11-07,9,27.267,BUF,@,WAS,W 34-17,*,,,,,,0.0%,
67,1999,1999-11-14,10,27.274,BUF,,MIA,W 23-3,*,0,,,,,0.0%,
68,1999,1999-11-21,11,27.281,BUF,@,NYJ,L 7-17,*,0,,,,,0.0%,
69,1999,1999-11-28,12,27.288,BUF,,NWE,W 17-7,*,0,,,,,0.0%,
70,1999,1999-12-12,13,27.302,BUF,,NYG,L 17-19,*,,,,,,0.0%,
71,1999,1999-12-19,14,27.309,BUF,@,ARI,W 31-21,*,,,,,,0.0%,
72,1999,1999-12-26,15,27.316,BUF,@,NWE,W 13-10,*,0,,,,,0.0%,
73,1999,2000-01-02,16,27.323,BUF,,IND,W 31-6,*,,,,,,0.0%,
74,2000,2000-09-03,1,28.203,BUF,,TEN,W 16-13,*,0,,,,,0.0%,
75,2000,2000-09-10,2,28.210,BUF,,GNB,W 27-18,,0,,,,,0.0%,
76,2000,2000-09-17,3,28.217,BUF,@,NYJ,L 14-27,,0,,,,,0.0%,
77,2000,2000-10-01,4,28.231,BUF,,IND,L 16-18,*,0,,,,,0.0%,
78,2000,2000-10-08,5,28.238,BUF,@,MIA,L 13-22,,0,,,,,0.0%,
79,2000,2000-10-15,6,28.245,BUF,,SDG,W 27-24,,0,,,,,0.0%,
80,2000,2000-10-22,7,28.252,BUF,@,MIN,L 27-31,,0,,,,,0.0%,
81,2000,2000-10-29,8,28.259,BUF,,NYJ,W 23-20,*,,,,,,0.0%,
82,2000,2000-11-05,9,28.266,BUF,@,NWE,W 16-13,*,0,,,,,0.0%,
83,2000,2000-11-12,10,28.273,BUF,,CHI,W 20-3,,0,,,,,0.0%,
84,2000,2000-11-19,11,28.280,BUF,@,KAN,W 21-17,*,0,,,,,0.0%,
85,2000,2000-11-26,12,28.287,BUF,@,TAM,L 17-31,*,0,,,,,0.0%,
86,2000,2000-12-03,13,28.294,BUF,,MIA,L 6-33,,0,,,,,0.0%,
87,2000,2000-12-11,14,28.302,BUF,@,IND,L 20-44,*,0,,,,,0.0%,
88,2000,2000-12-17,15,28.308,BUF,,NWE,L 10-13,*,0,,,,,0.0%,
89,2000,2000-12-23,16,28.314,BUF,@,SEA,W 42-23,,,,,,,0.0%,
90,2001,2001-09-09,1,29.208,BUF,,NOR,L 6-24,*,,,,,,0.0%,
91,2001,2001-09-23,2,29.222,BUF,@,IND,L 26-42,*,0,,,,,0.0%,
92,2001,2001-09-30,3,29.229,BUF,,PIT,L 3-20,*,,,,,,0.0%,
93,2001,2001-10-07,4,29.236,BUF,,NYJ,L 36-42,*,,,,,,0.0%,
94,2001,2001-10-18,5,29.247,BUF,@,JAX,W 13-10,*,0,,,,,0.0%,
95,2001,2001-10-28,6,29.257,BUF,@,SDG,L 24-27,*,0,,,,,0.0%,
96,2001,2001-11-04,7,29.264,BUF,,IND,L 14-30,*,,,,,,0.0%,
97,2001,2001-11-11,8,29.271,BUF,@,NWE,L 11-21,*,,,,,,0.0%,
98,2001,2001-11-18,9,29.278,BUF,,SEA,L 20-23,*,0,,,,,0.0%,
99,2001,2001-11-25,10,29.285,BUF,,MIA,L 27-34,*,,,,,,0.0%,
100,2001,2001-12-02,11,29.292,BUF,@,SFO,L 0-35,*,,,,,,0.0%,
101,2001,2001-12-09,12,29.299,BUF,,CAR,W 25-24,*,,,,,,0.0%,
102,2001,2001-12-16,13,29.306,BUF,,NWE,L 9-12,*,,,,,,0.0%,
103,2001,2001-12-23,14,29.313,BUF,@,ATL,L 30-33,*,,,,,,0.0%,
104,2001,2001-12-30,15,29.320,BUF,@,NYJ,W 14-9,*,,,,,,0.0%,
105,2001,2002-01-06,16,29.327,BUF,@,MIA,L 7-34,*,,,,,,0.0%,
106,2002,2002-09-08,1,30.207,BUF,,NYJ,L 31-37,*,0,,,,,0.0%,
107,2002,2002-09-15,2,30.214,BUF,@,MIN,W 45-39,*,,,,,,0.0%,
108,2002,2002-09-22,3,30.221,BUF,@,DEN,L 23-28,*,0,,,,,0.0%,
109,2002,2002-09-29,4,30.228,BUF,,CHI,W 33-27,*,,,,,,0.0%,
110,2002,2002-10-06,5,30.235,BUF,,OAK,L 31-49,*,0,,,,,0.0%,
111,2002,2002-10-13,6,30.242,BUF,@,HOU,W 31-24,*,,,,,,0.0%,
112,2002,2002-10-20,7,30.249,BUF,@,MIA,W 23-10,*,0,,,,,0.0%,
113,2002,2002-10-27,8,30.256,BUF,,DET,W 24-17,*,,,,,,0.0%,
114,2002,2002-11-03,9,30.263,BUF,,NWE,L 7-38,*,,,,,,0.0%,
115,2002,2002-11-17,10,30.277,BUF,@,KAN,L 16-17,*,0,,,,,0.0%,
116,2002,2002-11-24,11,30.284,BUF,@,NYJ,L 13-31,*,,,,,,0.0%,
117,2002,2002-12-01,12,30.291,BUF,,MIA,W 38-21,*,0,,,,,0.0%,
118,2002,2002-12-08,13,30.298,BUF,@,NWE,L 17-27,*,1,1,-6,-6.00,0,100.0%,-6.00
119,2002,2002-12-15,14,30.305,BUF,,SDG,W 20-13,*,,,,,,0.0%,
120,2002,2002-12-22,15,30.312,BUF,@,GNB,L 0-10,*,,,,,,0.0%,
121,2002,2002-12-29,16,30.319,BUF,,CIN,W 27-9,*,0,,,,,0.0%,
122,2003,2003-09-07,1,31.206,BUF,,NWE,W 31-0,*,,,,,,0.0%,
123,2003,2003-09-14,2,31.213,BUF,@,JAX,W 38-17,*,,,,,,0.0%,
124,2003,2003-09-21,3,31.220,BUF,@,MIA,L 7-17,*,,,,,,0.0%,
125,2003,2003-09-28,4,31.227,BUF,,PHI,L 13-23,*,0,,,,,0.0%,
126,2003,2003-10-05,5,31.234,BUF,,CIN,W 22-16,*,,,,,,0.0%,
127,2003,2003-10-12,6,31.241,BUF,@,NYJ,L 3-30,*,,,,,,0.0%,
128,2003,2003-10-19,7,31.248,BUF,,WAS,W 24-7,*,0,,,,,0.0%,
129,2003,2003-10-26,8,31.255,BUF,@,KAN,L 5-38,*,0,,,,,0.0%,
130,2003,2003-11-09,9,31.269,BUF,@,DAL,L 6-10,*,0,,,,,0.0%,
131,2003,2003-11-16,10,31.276,BUF,,HOU,L 10-12,*,0,,,,,0.0%,
132,2003,2003-11-23,11,31.283,BUF,,IND,L 14-17,*,,,,,,0.0%,
133,2003,2003-11-30,12,31.290,BUF,@,NYG,W 24-7,*,,,,,,0.0%,
134,2003,2003-12-07,13,31.297,BUF,,NYJ,W 17-6,*,0,,,,,0.0%,
135,2003,2003-12-14,14,31.304,BUF,@,TEN,L 26-28,*,0,,,,,0.0%,
136,2003,2003-12-21,15,31.311,BUF,,MIA,L 3-20,*,0,,,,,0.0%,
137,2004,2004-09-12,1,32.212,CHI,,DET,L 16-20,*,0,,,,,0.0%,
138,2004,2004-09-19,2,32.219,CHI,@,GNB,W 21-10,*,0,,,,,0.0%,
139,2004,2004-09-26,3,32.226,CHI,@,MIN,L 22-27,*,0,,,,,0.0%,
140,2004,2004-10-03,4,32.233,CHI,,PHI,L 9-19,*,,,,,,0.0%,
141,2004,2004-10-24,6,32.254,CHI,@,TAM,L 7-19,*,0,,,,,0.0%,
142,2004,2004-10-31,7,32.261,CHI,,SFO,W 23-13,*,,,,,,0.0%,
143,2004,2004-11-07,8,32.268,CHI,@,NYG,W 28-21,*,0,,,,,0.0%,
144,2004,2004-11-14,9,32.275,CHI,@,TEN,W 19-17,*,,,,,,0.0%,
145,2004,2004-11-21,10,32.282,CHI,,IND,L 10-41,*,0,,,,,0.0%,
146,2005,2005-09-11,1,33.210,CHI,@,WAS,L 7-9,*,,,,,,0.0%,
147,2005,2005-09-18,2,33.217,CHI,,DET,W 38-6,*,,,,,,0.0%,
148,2005,2005-09-25,3,33.224,CHI,,CIN,L 7-24,*,,,,,,0.0%,
149,2005,2005-10-09,4,33.238,CHI,@,CLE,L 10-20,*,,,,,,0.0%,
150,2005,2005-11-13,9,33.273,CHI,,SFO,W 17-9,*,,,,,,0.0%,
151,2005,2005-11-20,10,33.280,CHI,,CAR,W 13-3,*,0,,,,,0.0%,
152,2005,2005-11-27,11,33.287,CHI,@,TAM,W 13-10,*,0,,,,,0.0%,
153,2005,2005-12-04,12,33.294,CHI,,GNB,W 19-7,*,,,,,,0.0%,
154,2005,2005-12-11,13,33.301,CHI,@,PIT,L 9-21,*,,,,,,0.0%,
155,2005,2005-12-18,14,33.308,CHI,,ATL,W 16-3,*,0,,,,,0.0%,
156,2005,2005-12-25,15,33.315,CHI,@,GNB,W 24-17,*,,,,,,0.0%,
157,2005,2006-01-01,16,33.322,CHI,@,MIN,L 10-34,*,,,,,,0.0%,
158,2006,2006-09-10,1,34.209,CHI,@,GNB,W 26-0,*,,,,,,0.0%,
159,2006,2006-09-17,2,34.216,CHI,,DET,W 34-7,*,0,,,,,0.0%,
160,2006,2006-09-24,3,34.223,CHI,@,MIN,W 19-16,*,0,,,,,0.0%,
161,2006,2006-10-01,4,34.230,CHI,,SEA,W 37-6,*,,,,,,0.0%,
162,2006,2006-10-08,5,34.237,CHI,,BUF,W 40-7,*,,,,,,0.0%,
163,2006,2006-10-16,6,34.245,CHI,@,ARI,W 24-23,*,,,,,,0.0%,
164,2006,2006-10-29,7,34.258,CHI,,SFO,W 41-10,*,,,,,,0.0%,
165,2006,2006-11-05,8,34.265,CHI,,MIA,L 13-31,*,,,,,,0.0%,
166,2006,2006-11-12,9,34.272,CHI,@,NYG,W 38-20,*,,,,,,0.0%,
167,2006,2006-11-19,10,34.279,CHI,@,NYJ,W 10-0,*,0,,,,,0.0%,
168,2006,2006-11-26,11,34.286,CHI,@,NWE,L 13-17,*,,,,,,0.0%,
169,2006,2006-12-03,12,34.293,CHI,,MIN,W 23-13,*,,,,,,0.0%,
170,2006,2006-12-11,13,34.301,CHI,@,STL,W 42-27,*,,,,,,0.0%,
171,2006,2006-12-17,14,34.307,CHI,,TAM,W 34-31,*,0,,,,,0.0%,
172,2006,2006-12-24,15,34.314,CHI,@,DET,W 26-21,*,0,,,,,0.0%,
173,2006,2006-12-31,16,34.321,CHI,,GNB,L 7-26,*,,,,,,0.0%,
174,2007,2007-09-09,1,35.208,CHI,@,SDG,L 3-14,*,,,,,,0.0%,
175,2007,2007-09-16,2,35.215,CHI,,KAN,W 20-10,*,0,,,,,0.0%,
176,2007,2007-09-23,3,35.222,CHI,,DAL,L 10-34,*,,,,,,0.0%,
177,2007,2007-09-30,4,35.229,CHI,@,DET,L 27-37,*,,,,,,0.0%,
178,2007,2007-10-07,5,35.236,CHI,@,GNB,W 27-20,*,0,,,,,0.0%,
179,2007,2007-10-14,6,35.243,CHI,,MIN,L 31-34,*,0,,,,,0.0%,
180,2007,2007-10-21,7,35.250,CHI,@,PHI,W 19-16,*,0,,,,,0.0%,
181,2007,2007-10-28,8,35.257,CHI,,DET,L 7-16,*,0,,,,,0.0%,
