ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring
1,1987,1987-10-05,3,23.018,NYG,,SFO,L 21-41,3,3,100.0,,,,0,3
2,1987,1987-10-11,4,23.024,NYG,,WAS,L 12-38,,,,2,2,100.0,0,6
3,1987,1987-10-18,5,23.031,NYG,@,BUF,L 3-6,,,,1,3,33.3,0,3
