ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1960,1960-10-02,2,25.032,GNB,,DET,W 28-9,0,0,,0,0,0,1,0,0
2,1960,1960-10-09,3,25.039,GNB,,BAL,W 35-21,2,48,24.00,0,0,0,0,0,0
3,1960,1960-10-23,4,25.053,GNB,,SFO,W 41-14,2,55,27.50,0,0,0,0,0,0
4,1961,1961-09-17,1,26.017,GNB,,DET,L 13-17,0,0,,0,0,0,1,17,0
5,1961,1961-09-24,2,26.024,GNB,,SFO,W 30-10,0,0,,0,0,0,1,7,0
6,1961,1961-10-01,3,26.031,GNB,,CHI,W 24-0,0,0,,0,0,0,1,41,0
7,1961,1961-10-08,4,26.038,GNB,,BAL,W 45-7,0,0,,0,0,0,1,0,0
8,1961,1961-11-12,9,26.073,GNB,@,CHI,W 31-28,0,0,,0,0,0,1,34,0
9,1961,1961-11-19,10,26.080,GNB,,RAM,W 35-17,2,54,27.00,0,0,0,0,0,0
10,1961,1961-11-23,11,26.084,GNB,@,DET,W 17-9,2,67,33.50,0,0,0,0,0,0
11,1963,1963-10-06,4,28.036,STL,@,MIN,W 56-14,0,0,,0,1,6,1,21,1
