ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1988,1988-09-04,1,24.304,HOU,@,IND,W 17-14,,3,6,50.00,59,0,0,84.7,0,0,9.83,9.83,0,0,,0,0,0
2,1988,1988-09-11,2,24.311,HOU,,RAI,W 38-35,*,21,34,61.76,276,2,1,94.7,4,26,8.12,7.97,3,17,5.67,0,0,0
3,1988,1988-09-18,3,24.318,HOU,@,NYJ,L 3-45,*,9,25,36.00,108,0,2,16.7,3,25,4.32,0.72,3,0,0.00,0,0,0
4,1988,1988-09-25,4,24.325,HOU,,NWE,W 31-6,*,8,17,47.06,166,2,2,81.6,1,10,9.76,6.82,0,0,,0,0,0
5,1988,1988-10-02,5,24.332,HOU,@,PHI,L 23-32,*,10,28,35.71,158,0,1,40.5,2,11,5.64,4.04,5,16,3.20,1,1,6
6,1988,1988-10-09,6,24.339,HOU,,KAN,W 7-6,*,1,2,50.00,8,0,0,60.4,0,0,4.00,4.00,1,3,3.00,0,0,0
7,1989,1989-09-10,1,25.309,HOU,@,MIN,L 7-38,,2,4,50.00,9,0,0,56.2,0,0,2.25,2.25,0,0,,0,0,0
8,1989,1989-10-01,4,25.330,HOU,,MIA,W 39-7,,1,1,100.00,10,0,0,108.3,0,0,10.00,10.00,0,0,,0,0,0
9,1989,1989-10-22,7,25.351,HOU,,PIT,W 27-0,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,1,-1,-1.00,0,0,0
10,1989,1989-11-19,11,26.014,HOU,,RAI,W 23-7,,0,0,,0,0,0,,0,,,,1,-2,-2.00,0,0,0
11,1989,1989-11-26,12,26.021,HOU,@,KAN,L 0-34,,5,11,45.45,51,0,0,59.3,1,10,4.64,4.64,1,0,0.00,0,0,0
12,1989,1989-12-17,15,26.042,HOU,@,CIN,L 7-61,,7,14,50.00,85,0,1,39.3,1,10,6.07,2.86,0,0,,0,0,0
13,1990,1990-09-23,3,26.322,HOU,,IND,W 24-10,,0,0,,0,0,0,,0,,,,2,-3,-1.50,0,0,0
14,1990,1990-10-14,6,26.343,HOU,,CIN,W 48-17,,3,7,42.86,32,0,0,56.8,0,0,4.57,4.57,1,3,3.00,0,0,0
15,1990,1990-11-18,10,27.013,HOU,@,CLE,W 35-23,,0,0,,0,0,0,,0,,,,1,-1,-1.00,0,0,0
16,1990,1990-12-09,13,27.034,HOU,,CLE,W 58-14,,11,13,84.62,92,1,0,121.8,0,0,7.08,8.62,4,26,6.50,0,0,0
17,1990,1990-12-23,15,27.048,HOU,@,CIN,L 20-40,,1,6,16.67,12,0,1,0.0,0,0,2.00,-5.50,0,0,,0,0,0
18,1990,1990-12-30,16,27.055,HOU,,PIT,W 34-14,*,22,29,75.86,247,3,1,120.9,3,15,8.52,9.03,3,27,9.00,0,0,0
19,1991,1991-09-01,1,27.300,HOU,,RAI,W 47-17,,2,3,66.67,18,0,0,82.6,1,9,6.00,6.00,0,0,,0,0,0
20,1991,1991-10-27,8,27.356,HOU,,CIN,W 35-3,,4,7,57.14,92,1,0,141.4,0,0,13.14,16.00,1,-1,-1.00,0,0,0
21,1991,1991-12-08,14,28.033,HOU,,PIT,W 31-6,,1,2,50.00,4,0,0,56.2,0,0,2.00,2.00,3,-2,-0.67,0,0,0
22,1992,1992-09-27,4,28.327,HOU,,SDG,W 27-0,,3,7,42.86,22,0,1,11.3,0,0,3.14,-3.29,0,0,,0,0,0
23,1992,1992-10-11,5,28.341,HOU,@,CIN,W 38-24,,0,0,,0,0,0,,0,,,,3,-1,-0.33,0,0,0
24,1992,1992-11-01,8,28.362,HOU,@,PIT,L 20-21,,15,23,65.22,137,1,0,95.7,1,7,5.96,6.83,1,0,0.00,0,0,0
