ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1987,1987-09-13,1,22.188,SEA,@,DEN,L 17-40,
2,1987,1987-09-20,2,22.195,SEA,,KAN,W 43-14,1.0
3,1987,1987-10-25,6,22.230,SEA,@,RAI,W 35-13,1.0
4,1987,1987-11-01,7,22.237,SEA,,MIN,W 28-17,
5,1987,1987-11-09,8,22.245,SEA,@,NYJ,L 14-30,
6,1987,1987-11-15,9,22.251,SEA,,GNB,W 24-13,
7,1987,1987-11-22,10,22.258,SEA,,SDG,W 34-3,
8,1987,1987-11-30,11,22.266,SEA,,RAI,L 14-37,1.0
9,1987,1987-12-06,12,22.272,SEA,@,PIT,L 9-13,
10,1987,1987-12-13,13,22.279,SEA,,DEN,W 28-21,
11,1987,1987-12-20,14,22.286,SEA,@,CHI,W 34-21,1.0
12,1987,1987-12-27,15,22.293,SEA,@,KAN,L 20-41,
13,1988,1988-09-04,1,23.179,SEA,@,DEN,W 21-14,
14,1988,1988-09-11,2,23.186,SEA,,KAN,W 31-10,
15,1988,1988-09-18,3,23.193,SEA,@,SDG,L 6-17,
16,1988,1988-09-25,4,23.200,SEA,,SFO,L 7-38,
17,1988,1988-10-02,5,23.207,SEA,@,ATL,W 31-20,
18,1988,1988-10-09,6,23.214,SEA,@,CLE,W 16-10,
19,1988,1988-10-16,7,23.221,SEA,,NOR,L 19-20,
20,1988,1988-10-23,8,23.228,SEA,@,RAM,L 10-31,
21,1988,1988-11-13,11,23.249,SEA,,HOU,W 27-24,
22,1988,1988-11-20,12,23.256,SEA,@,KAN,L 24-27,
23,1989,1989-09-10,1,24.185,SEA,@,PHI,L 7-31,
24,1989,1989-09-17,2,24.192,SEA,,PHO,L 24-34,
