ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,sacks,tackles_solo,tackles_assists
1,2013,2013-09-08,1,22.152,CLE,,MIA,L 10-23,,,,,,,,
2,2013,2013-09-15,2,22.159,CLE,@,BAL,L 6-14,,0,0,,0,0.0,1,0
3,2013,2013-09-22,3,22.166,CLE,@,MIN,W 31-27,,1,34,34.00,0,0.0,0,0
4,2013,2013-09-29,4,22.173,CLE,,CIN,W 17-6,,,,,,,,
5,2013,2013-10-03,5,22.177,CLE,,BUF,W 37-24,,,,,,,,
6,2013,2013-10-13,6,22.187,CLE,,DET,L 17-31,,,,,,,,
7,2014,2014-10-05,5,23.179,HOU,@,DAL,L 17-20,,,,,,,,
8,2014,2014-11-02,9,23.207,HOU,,PHI,L 21-31,,,,,,,,
9,2015,2015-12-20,14,24.255,TEN,@,NWE,L 16-33,,0,0,,0,0.0,0,0
