ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1999,1999-09-12,1,25.352,CIN,@,TEN,L 35-36,,,,,
2,1999,1999-09-19,2,25.359,CIN,,SDG,L 7-34,,,,,
3,1999,1999-09-26,3,26.001,CIN,@,CAR,L 3-27,,,,,
4,1999,1999-10-03,4,26.008,CIN,,STL,L 10-38,,,,,
5,1999,1999-10-10,5,26.015,CIN,@,CLE,W 18-17,,,,,
6,1999,1999-10-17,6,26.022,CIN,,PIT,L 3-17,,,,,
7,1999,1999-10-24,7,26.029,CIN,@,IND,L 10-31,,,,,
8,1999,1999-10-31,8,26.036,CIN,,JAX,L 10-41,,,,,
9,1999,1999-11-07,9,26.043,CIN,@,SEA,L 20-37,,,,,
10,1999,1999-11-14,10,26.050,CIN,,TEN,L 14-24,,,,,
11,1999,1999-11-21,11,26.057,CIN,,BAL,L 31-34,,,,,
12,1999,1999-11-28,12,26.064,CIN,@,PIT,W 27-20,,,,,
13,1999,1999-12-05,13,26.071,CIN,,SFO,W 44-30,,,,,
14,1999,1999-12-12,14,26.078,CIN,,CLE,W 44-28,,,,,
15,1999,1999-12-26,15,26.092,CIN,@,BAL,L 0-22,,,,,
16,1999,2000-01-02,16,26.099,CIN,@,JAX,L 7-24,,,,,
17,2000,2000-09-10,1,26.351,CIN,,CLE,L 7-24,,,,,
18,2000,2000-09-17,2,26.358,CIN,@,JAX,L 0-13,,,,,
19,2000,2000-09-24,3,26.365,CIN,@,BAL,L 0-37,*,,,,
20,2000,2000-10-01,4,27.006,CIN,,MIA,L 16-31,*,,,,
21,2000,2000-10-08,5,27.013,CIN,,TEN,L 14-23,,,,,
22,2000,2000-10-15,6,27.020,CIN,@,PIT,L 0-15,*,,,,
23,2000,2000-10-22,7,27.027,CIN,,DEN,W 31-21,*,,,,
24,2000,2000-10-29,8,27.034,CIN,@,CLE,W 12-3,*,,,,
25,2000,2000-11-05,9,27.041,CIN,,BAL,L 7-27,*,,,,
26,2000,2000-11-12,10,27.048,CIN,@,DAL,L 6-23,,,,,
27,2000,2000-11-19,11,27.055,CIN,@,NWE,L 13-16,,,,,
28,2000,2000-11-26,12,27.062,CIN,,PIT,L 28-48,,,,,
29,2000,2000-12-03,13,27.069,CIN,,ARI,W 24-13,,,,,
30,2000,2000-12-10,14,27.076,CIN,@,TEN,L 3-35,,,,,
31,2000,2000-12-17,15,27.083,CIN,,JAX,W 17-14,,,,,
32,2000,2000-12-24,16,27.090,CIN,@,PHI,L 7-16,,,,,
33,2001,2001-09-09,1,27.349,CIN,,NWE,W 23-17,,,,,
34,2001,2001-09-23,2,27.363,CIN,,BAL,W 21-10,,,,,
35,2001,2001-10-07,4,28.012,CIN,@,PIT,L 7-16,,,,,
36,2001,2001-10-14,5,28.019,CIN,,CLE,W 24-14,,,,,
37,2001,2001-10-21,6,28.026,CIN,,CHI,L 0-24,,,,,
38,2001,2001-10-28,7,28.033,CIN,@,DET,W 31-27,,,,,
39,2001,2001-11-11,8,28.047,CIN,@,JAX,L 13-30,,,,,
40,2001,2001-11-18,9,28.054,CIN,,TEN,L 7-20,,,,,
41,2001,2001-11-25,10,28.061,CIN,@,CLE,L 0-18,,1,8,8.00,0
42,2001,2001-12-02,11,28.068,CIN,,TAM,L 13-16,,,,,
43,2001,2001-12-09,12,28.075,CIN,,JAX,L 10-14,,,,,
44,2001,2001-12-16,13,28.082,CIN,@,NYJ,L 14-15,,1,7,7.00,0
45,2001,2001-12-23,14,28.089,CIN,@,BAL,L 0-16,,,,,
46,2001,2001-12-30,15,28.096,CIN,,PIT,W 26-23,,,,,
47,2001,2002-01-06,16,28.103,CIN,@,TEN,W 23-21,,,,,
48,2002,2002-09-08,1,28.348,CIN,,SDG,L 6-34,,,,,
49,2002,2002-09-15,2,28.355,CIN,@,CLE,L 7-20,,,,,
50,2002,2002-09-22,3,28.362,CIN,@,ATL,L 3-30,,,,,
51,2002,2002-09-29,4,29.004,CIN,,TAM,L 7-35,,,,,
52,2002,2002-10-06,5,29.011,CIN,@,IND,L 21-28,,,,,
53,2002,2002-10-13,6,29.018,CIN,,PIT,L 7-34,,,,,
54,2002,2002-10-27,7,29.032,CIN,,TEN,L 24-30,,,,,
55,2002,2002-11-03,8,29.039,CIN,@,HOU,W 38-3,,,,,
56,2002,2002-11-10,9,29.046,CIN,@,BAL,L 27-38,,,,,
57,2002,2002-11-17,10,29.053,CIN,,CLE,L 20-27,,,,,
58,2002,2002-11-24,11,29.060,CIN,@,PIT,L 21-29,,,,,
59,2002,2002-12-01,12,29.067,CIN,,BAL,L 23-27,*,,,,
60,2002,2002-12-08,13,29.074,CIN,@,CAR,L 31-52,,,,,
61,2002,2002-12-15,14,29.081,CIN,,JAX,L 15-29,,1,11,11.00,0
62,2002,2002-12-22,15,29.088,CIN,,NOR,W 20-13,,,,,
63,2002,2002-12-29,16,29.095,CIN,@,BUF,L 9-27,,,,,
64,2003,2003-09-07,1,29.347,SFO,,CHI,W 49-7,,,,,
65,2003,2003-09-14,2,29.354,SFO,@,STL,L 24-27,,,,,
66,2003,2003-09-21,3,29.361,SFO,,CLE,L 12-13,,,,,
67,2003,2003-09-28,4,30.003,SFO,@,MIN,L 7-35,,,,,
68,2003,2003-11-02,9,30.038,SFO,,STL,W 30-10,,,,,
69,2003,2003-11-17,10,30.053,SFO,,PIT,W 30-14,,,,,
70,2003,2003-11-23,11,30.059,SFO,@,GNB,L 10-20,,,,,
71,2003,2003-11-30,12,30.066,SFO,@,BAL,L 6-44,,1,4,4.00,0
72,2003,2003-12-07,13,30.073,SFO,,ARI,W 50-14,,,,,
73,2003,2003-12-14,14,30.080,SFO,@,CIN,L 38-41,,,,,
74,2003,2003-12-21,15,30.087,SFO,@,PHI,W 31-28,,,,,
75,2003,2003-12-27,16,30.093,SFO,,SEA,L 17-24,,,,,
76,2004,2004-09-12,1,30.353,SFO,,ATL,L 19-21,,,,,
77,2004,2004-09-19,2,30.360,SFO,@,NOR,L 27-30,*,,,,
78,2004,2004-09-26,3,31.001,SFO,@,SEA,L 0-34,*,,,,
79,2004,2004-10-03,4,31.008,SFO,,STL,L 14-24,*,,,,
80,2004,2004-10-10,5,31.015,SFO,,ARI,W 31-28,*,,,,
81,2004,2004-10-17,6,31.022,SFO,@,NYJ,L 14-22,*,,,,
82,2004,2004-10-31,7,31.036,SFO,@,CHI,L 13-23,*,,,,
83,2004,2004-11-07,8,31.043,SFO,,SEA,L 27-42,*,,,,
84,2004,2004-11-14,9,31.050,SFO,,CAR,L 27-37,*,,,,
85,2004,2004-11-21,10,31.057,SFO,@,TAM,L 3-35,*,,,,
86,2004,2004-11-28,11,31.064,SFO,,MIA,L 17-24,*,,,,
87,2004,2004-12-05,12,31.071,SFO,@,STL,L 6-16,*,,,,
88,2004,2004-12-12,13,31.078,SFO,@,ARI,W 31-28,*,,,,
89,2004,2004-12-18,14,31.084,SFO,,WAS,L 16-26,*,,,,
90,2004,2004-12-26,15,31.092,SFO,,BUF,L 7-41,*,,,,
91,2004,2005-01-02,16,31.099,SFO,@,NWE,L 7-21,*,,,,
92,2005,2005-09-11,1,31.351,DET,,GNB,W 17-3,,,,,
93,2005,2005-09-18,2,31.358,DET,@,CHI,L 6-38,,,,,
94,2005,2005-10-02,3,32.007,DET,@,TAM,L 13-17,,,,,
95,2005,2005-10-09,4,32.014,DET,,BAL,W 35-17,,,,,
96,2005,2005-10-16,5,32.021,DET,,CAR,L 20-21,,,,,
97,2005,2005-10-23,6,32.028,DET,@,CLE,W 13-10,,,,,
98,2005,2005-10-30,7,32.035,DET,,CHI,L 13-19,,,,,
99,2005,2005-11-06,8,32.042,DET,@,MIN,L 14-27,,,,,
100,2005,2005-11-13,9,32.049,DET,,ARI,W 29-21,,,,,
101,2005,2005-11-20,10,32.056,DET,@,DAL,L 7-20,,,,,
102,2005,2005-11-24,11,32.060,DET,,ATL,L 7-27,,,,,
103,2005,2005-12-04,12,32.070,DET,,MIN,L 16-21,,,,,
104,2005,2005-12-11,13,32.077,DET,@,GNB,L 13-16,,,,,
105,2005,2005-12-18,14,32.084,DET,,CIN,L 17-41,,,,,
106,2005,2005-12-24,15,32.090,DET,@,NOR,W 13-12,,,,,
107,2005,2006-01-01,16,32.098,DET,@,PIT,L 21-35,,,,,
