ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,punt,punt_yds,punt_yds_per_punt,punt_blocked
15,2002,2002-12-22,15,24.057,BAL,,CLE,L 13-14,,0,0,,0,0,0,,0,0,0,,0,,,,5,188,37.60,0
16,2002,2002-12-29,16,24.064,BAL,@,PIT,L 31-34,,0,0,,0,0,0,,0,0,0,,0,,,,2,64,32.00,0
17,2003,2003-09-07,1,24.316,BAL,@,PIT,L 15-34,,0,0,,0,0,0,,0,0,0,,,,,,6,226,37.67,0
18,2003,2003-09-14,2,24.323,BAL,,CLE,W 33-13,,0,0,,0,0,0,,0,0,0,,,,,,4,162,40.50,0
19,2003,2003-09-21,3,24.330,BAL,@,SDG,W 24-10,,0,0,,0,0,0,,0,0,0,,,,,,6,252,42.00,0
20,2003,2003-09-28,4,24.337,BAL,,KAN,L 10-17,,0,0,,0,0,0,,0,0,0,,,,,,5,204,40.80,0
21,2003,2003-10-12,5,24.351,BAL,@,ARI,W 26-18,,0,0,,0,0,0,,0,0,0,,,,,,3,132,44.00,0
22,2003,2003-10-19,6,24.358,BAL,@,CIN,L 26-34,,0,0,,0,0,0,,0,0,0,,,,,,5,199,39.80,0
23,2003,2003-10-26,7,25.000,BAL,,DEN,W 26-6,,0,0,,0,0,0,,0,0,0,,,,,,5,206,41.20,0
24,2003,2003-11-02,8,25.007,BAL,,JAX,W 24-17,,0,0,,0,0,0,,0,0,0,,,,,,5,234,46.80,0
25,2003,2003-11-09,9,25.014,BAL,@,STL,L 22-33,,0,0,,0,0,0,,0,0,0,,,,,,6,244,40.67,0
26,2003,2003-11-16,10,25.021,BAL,@,MIA,L 6-9,,0,0,,0,0,0,,0,0,0,,,,,,7,326,46.57,0
27,2003,2003-11-23,11,25.028,BAL,,SEA,W 44-41,,0,0,,0,0,0,,0,0,0,,,,,,8,337,42.13,0
28,2003,2003-11-30,12,25.035,BAL,,SFO,W 44-6,,0,0,,0,0,0,,0,0,0,,,,,,5,215,43.00,0
29,2003,2003-12-07,13,25.042,BAL,,CIN,W 31-13,,0,0,,0,0,0,,0,0,0,,,,,,5,163,32.60,0
30,2003,2003-12-14,14,25.049,BAL,@,OAK,L 12-20,,0,0,,0,0,0,,0,0,0,,,,,,6,240,40.00,0
31,2003,2003-12-21,15,25.056,BAL,@,CLE,W 35-0,,0,0,,0,0,0,,0,0,0,,,,,,6,234,39.00,0
32,2003,2003-12-28,16,25.063,BAL,,PIT,W 13-10,,0,0,,0,0,0,,0,0,0,,,,,,7,275,39.29,0
33,2004,2004-09-12,1,25.322,BAL,@,CLE,L 3-20,,0,0,,0,0,0,,0,0,0,,,,,,7,271,38.71,0
34,2004,2004-09-19,2,25.329,BAL,,PIT,W 30-13,,0,0,,0,0,0,,0,0,0,,,,,,7,294,42.00,0
35,2004,2004-09-26,3,25.336,BAL,@,CIN,W 23-9,,0,0,,0,0,0,,0,0,0,,,,,,6,231,38.50,0
36,2004,2004-10-04,4,25.344,BAL,,KAN,L 24-27,,0,0,,0,0,0,,0,0,0,,,,,,5,212,42.40,0
37,2004,2004-10-10,5,25.350,BAL,@,WAS,W 17-10,,0,0,,0,0,0,,0,0,0,,,,,,6,243,40.50,0
38,2004,2004-10-24,6,25.364,BAL,,BUF,W 20-6,,0,0,,0,0,0,,0,0,0,,,,,,6,227,37.83,0
39,2004,2004-10-31,7,26.005,BAL,@,PHI,L 10-15,,0,0,,0,0,0,,0,0,0,,,,,,7,307,43.86,0
40,2004,2004-11-07,8,26.012,BAL,,CLE,W 27-13,,0,0,,0,0,0,,0,0,0,,,,,,5,233,46.60,0
41,2004,2004-11-14,9,26.019,BAL,@,NYJ,W 20-17,,0,0,,0,0,0,,0,0,0,,,,,,2,95,47.50,0
42,2004,2004-12-12,13,26.047,BAL,,NYG,W 37-14,,0,0,,0,0,0,,0,0,0,,,,,,8,293,36.63,0
43,2004,2004-12-19,14,26.054,BAL,@,IND,L 10-20,,0,0,,0,0,0,,0,0,0,,,,,,5,195,39.00,0
44,2004,2004-12-26,15,26.061,BAL,@,PIT,L 7-20,,0,0,,0,0,0,,0,0,0,,,,,,3,115,38.33,0
45,2004,2005-01-02,16,26.068,BAL,,MIA,W 30-23,,0,0,,0,0,0,,0,0,0,,,,,,6,232,38.67,0
46,2005,2005-09-11,1,26.320,BAL,,IND,L 7-24,,0,0,,0,0,0,,0,0,0,,,,,,4,159,39.75,0
47,2005,2005-09-18,2,26.327,BAL,@,TEN,L 10-25,,0,0,,0,0,0,,0,0,0,,,,,,9,379,42.11,1
48,2005,2005-10-02,3,26.341,BAL,,NYJ,W 13-3,,0,0,,0,0,0,,0,0,0,,,,,,5,231,46.20,0
49,2005,2005-10-09,4,26.348,BAL,@,DET,L 17-35,,0,0,,0,0,0,,0,0,0,,,,,,4,164,41.00,0
50,2005,2005-10-16,5,26.355,BAL,,CLE,W 16-3,,0,0,,0,0,0,,0,0,0,,,,,,5,238,47.60,0
51,2005,2005-10-23,6,26.362,BAL,@,CHI,L 6-10,,0,0,,0,0,0,,0,0,0,,,,,,9,397,44.11,0
52,2005,2005-10-31,7,27.005,BAL,@,PIT,L 19-20,,0,0,,0,0,0,,0,0,0,,,,,,1,41,41.00,0
53,2005,2005-11-06,8,27.011,BAL,,CIN,L 9-21,,0,0,,0,0,0,,0,0,0,,,,,,3,143,47.67,0
54,2005,2005-11-13,9,27.018,BAL,@,JAX,L 3-30,,0,0,,0,0,0,,0,0,0,,,,,,7,312,44.57,0
55,2005,2005-11-20,10,27.025,BAL,,PIT,W 16-13,,0,0,,0,0,0,,0,0,0,,,,,,8,350,43.75,0
56,2005,2005-11-27,11,27.032,BAL,@,CIN,L 29-42,,0,0,,0,0,0,,0,0,0,,,,,,4,188,47.00,0
57,2005,2005-12-04,12,27.039,BAL,,HOU,W 16-15,,0,0,,0,0,0,,0,0,0,,,,,,8,321,40.13,0
58,2005,2005-12-11,13,27.046,BAL,@,DEN,L 10-12,,0,0,,0,0,0,,0,0,0,,,,,,3,107,35.67,0
59,2005,2005-12-19,14,27.054,BAL,,GNB,W 48-3,,0,0,,0,0,0,,0,0,0,,,,,,4,161,40.25,0
60,2005,2005-12-25,15,27.060,BAL,,MIN,W 30-23,,0,0,,0,0,0,,0,0,0,,,,,,2,103,51.50,0
61,2005,2006-01-01,16,27.067,BAL,@,CLE,L 16-20,,1,0,0.00,0,0,0,,0,0,0,,,,,,8,359,44.88,0
62,2006,2006-09-10,1,27.319,CLE,,NOR,L 14-19,,0,0,,0,0,0,,0,0,0,,,,,,6,265,44.17,0
63,2006,2006-09-17,2,27.326,CLE,@,CIN,L 17-34,,0,0,,0,0,0,,0,0,0,,,,,,5,230,46.00,0
64,2006,2006-09-24,3,27.333,CLE,,BAL,L 14-15,,0,0,,0,0,0,,0,0,0,,,,,,8,358,44.75,0
65,2006,2006-10-01,4,27.340,CLE,@,OAK,W 24-21,,0,0,,0,0,0,,0,0,0,,,,,,2,79,39.50,0
66,2006,2006-10-08,5,27.347,CLE,@,CAR,L 12-20,,0,0,,0,0,0,,0,0,0,,,,,,7,330,47.14,0
67,2006,2006-10-22,6,27.361,CLE,,DEN,L 7-17,,0,0,,0,0,0,,0,0,0,,,,,,6,243,40.50,0
68,2006,2006-10-29,7,28.003,CLE,,NYJ,W 20-13,,0,0,,0,0,0,,0,0,0,,,,,,5,242,48.40,0
69,2006,2006-11-05,8,28.010,CLE,@,SDG,L 25-32,,0,0,,0,0,0,,0,0,0,,,,,,4,168,42.00,0
70,2006,2006-11-12,9,28.017,CLE,@,ATL,W 17-13,,0,0,,0,0,0,,0,0,0,,,,,,10,462,46.20,0
71,2006,2006-11-19,10,28.024,CLE,,PIT,L 20-24,,0,0,,0,0,0,,0,0,0,,,,,,3,123,41.00,0
72,2006,2006-11-26,11,28.031,CLE,,CIN,L 0-30,,0,0,,0,0,0,,0,0,0,,,,,,4,188,47.00,0
73,2006,2006-12-03,12,28.038,CLE,,KAN,W 31-28,,0,0,,0,0,0,,0,0,0,,,,,,3,114,38.00,0
74,2006,2006-12-07,13,28.042,CLE,@,PIT,L 7-27,,0,0,,0,0,0,,0,0,0,,,,,,6,229,38.17,0
75,2006,2006-12-17,14,28.052,CLE,@,BAL,L 17-27,,0,0,,0,0,0,,0,0,0,,,,,,7,310,44.29,0
76,2006,2006-12-24,15,28.059,CLE,,TAM,L 7-22,,0,0,,0,0,0,,0,0,0,,,,,,2,100,50.00,0
77,2006,2006-12-31,16,28.066,CLE,@,HOU,L 6-14,,0,0,,0,0,0,,0,0,0,,,,,,3,122,40.67,0
78,2007,2007-09-16,2,28.325,CLE,,CIN,W 51-45,,0,0,,0,0,0,,0,0,0,,,,,,2,86,43.00,0
79,2007,2007-10-14,6,28.353,CLE,,MIA,W 41-31,,0,0,,0,0,0,,0,0,0,,,,,,2,69,34.50,0
80,2007,2007-10-28,7,29.002,CLE,@,STL,W 27-20,,0,0,,0,0,0,,0,0,0,,,,,,3,148,49.33,0
81,2007,2007-11-04,8,29.009,CLE,,SEA,W 33-30,,0,0,,0,0,0,,0,0,0,,,,,,4,174,43.50,0
82,2007,2007-11-11,9,29.016,CLE,@,PIT,L 28-31,,0,0,,0,0,0,,0,0,0,,,,,,6,299,49.83,0
83,2007,2007-11-18,10,29.023,CLE,@,BAL,W 33-30,,1,-3,-3.00,0,0,0,,0,0,0,,,,,,5,216,43.20,0
84,2007,2007-11-25,11,29.030,CLE,,HOU,W 27-17,,0,0,,0,0,0,,0,0,0,,,,,,5,170,34.00,0
85,2007,2007-12-02,12,29.037,CLE,@,ARI,L 21-27,,0,0,,0,0,0,,0,0,0,,,,,,3,134,44.67,0
86,2007,2007-12-09,13,29.044,CLE,@,NYJ,W 24-18,,0,0,,0,0,0,,0,0,0,,,,,,5,230,46.00,0
87,2007,2007-12-16,14,29.051,CLE,,BUF,W 8-0,,0,0,,0,0,0,,0,0,0,,,,,,7,232,33.14,0
88,2007,2007-12-23,15,29.058,CLE,@,CIN,L 14-19,,1,0,0.00,0,0,0,,0,0,0,,,,,,2,66,33.00,0
89,2007,2007-12-30,16,29.065,CLE,,SFO,W 20-7,,0,0,,0,0,0,,0,0,0,,,,,,5,222,44.40,0
90,2008,2008-09-07,1,29.317,CLE,,DAL,L 10-28,,0,0,,0,0,0,,0,0,0,,,,,,5,203,40.60,0
91,2008,2008-09-14,2,29.324,CLE,,PIT,L 6-10,,0,0,,0,0,0,,0,0,0,,,,,,5,265,53.00,0
92,2008,2008-09-21,3,29.331,CLE,@,BAL,L 10-28,,0,0,,0,0,0,,0,0,0,,,,,,7,301,43.00,0
93,2008,2008-09-28,4,29.338,CLE,@,CIN,W 20-12,,0,0,,0,0,0,,0,0,0,,,,,,3,139,46.33,0
94,2008,2008-10-13,5,29.353,CLE,,NYG,W 35-14,,,,,,,,,,,,,,,,,,,,
95,2008,2008-10-19,6,29.359,CLE,@,WAS,L 11-14,,0,0,,0,0,0,,0,0,0,,,,,,8,353,44.13,0
96,2008,2008-10-26,7,30.000,CLE,@,JAX,W 23-17,,0,0,,0,0,0,,0,0,0,,,,,,5,207,41.40,0
97,2008,2008-11-02,8,30.007,CLE,,BAL,L 27-37,,0,0,,0,0,0,,0,0,0,,,,,,6,250,41.67,0
98,2008,2008-11-06,9,30.011,CLE,,DEN,L 30-34,,0,0,,0,0,0,,0,0,0,,,,,,2,89,44.50,0
99,2008,2008-11-17,10,30.022,CLE,@,BUF,W 29-27,,0,0,,0,0,0,,0,0,0,,,,,,5,230,46.00,0
100,2008,2008-11-23,11,30.028,CLE,,HOU,L 6-16,,0,0,,0,0,0,,0,0,0,,,,,,2,104,52.00,0
101,2008,2008-11-30,12,30.035,CLE,,IND,L 6-10,,0,0,,0,0,0,,0,0,0,,,,,,4,202,50.50,0
102,2008,2008-12-07,13,30.042,CLE,@,TEN,L 9-28,,0,0,,0,0,0,,0,0,0,,,,,,6,255,42.50,0
103,2008,2008-12-15,14,30.050,CLE,@,PHI,L 10-30,,0,0,,0,0,0,,0,0,0,,,,,,6,277,46.17,0
104,2008,2008-12-21,15,30.056,CLE,,CIN,L 0-14,,0,0,,0,0,0,,0,0,0,,,,,,5,247,49.40,0
105,2008,2008-12-28,16,30.063,CLE,@,PIT,L 0-31,,0,0,,0,0,0,,0,0,0,,,,,,6,288,48.00,0
106,2009,2009-09-13,1,30.322,CLE,,MIN,L 20-34,,0,0,,0,0,0,,0,0,0,,,,,,5,210,42.00,0
107,2009,2009-09-20,2,30.329,CLE,@,DEN,L 6-27,,0,0,,0,0,0,,0,0,0,,,,,,6,272,45.33,0
108,2009,2009-09-27,3,30.336,CLE,@,BAL,L 3-34,,0,0,,0,0,0,,0,0,0,,,,,,5,255,51.00,0
109,2009,2009-10-04,4,30.343,CLE,,CIN,L 20-23,,0,0,,0,0,0,,0,0,0,,,,,,9,393,43.67,0
110,2009,2009-10-11,5,30.350,CLE,@,BUF,W 6-3,,0,0,,0,0,0,,0,0,0,,,,,,9,386,42.89,0
111,2009,2009-10-18,6,30.357,CLE,@,PIT,L 14-27,,0,0,,0,0,0,,0,0,0,,,,,,5,215,43.00,0
112,2009,2009-10-25,7,30.364,CLE,,GNB,L 3-31,,0,0,,0,0,0,,0,0,0,,,,,,4,185,46.25,0
113,2009,2009-11-01,8,31.006,CLE,@,CHI,L 6-30,,0,0,,0,0,0,,0,0,0,,,,,,6,272,45.33,0
114,2011,2011-09-11,1,32.320,ARI,,CAR,W 28-21,,0,0,,0,0,0,,0,0,0,,0,0,,,5,210,42.00,0
115,2011,2011-09-18,2,32.327,ARI,@,WAS,L 21-22,,0,0,,0,0,0,,0,0,0,,0,0,,,6,294,49.00,0
116,2011,2011-09-25,3,32.334,ARI,@,SEA,L 10-13,,0,0,,0,0,0,,0,0,0,,0,0,,,5,206,41.20,0
117,2011,2011-10-02,4,32.341,ARI,,NYG,L 27-31,,0,0,,0,0,0,,0,0,0,,0,0,,,4,180,45.00,0
118,2011,2011-10-23,6,32.362,ARI,,PIT,L 20-32,,0,0,,0,0,0,,0,0,0,,0,0,,,4,191,47.75,0
119,2011,2011-10-30,7,33.004,ARI,@,BAL,L 27-30,,0,0,,0,0,0,,0,0,0,,0,0,,,6,240,40.00,0
120,2011,2011-11-06,8,33.011,ARI,,STL,W 19-13,,0,0,,0,0,0,,0,0,0,,0,0,,,6,278,46.33,0
121,2011,2011-11-13,9,33.018,ARI,@,PHI,W 21-17,,0,0,,0,0,0,,0,0,0,,0,0,,,6,278,46.33,0
122,2011,2011-11-20,10,33.025,ARI,@,SFO,L 7-23,,0,0,,0,0,0,,0,0,0,,0,0,,,6,279,46.50,0
123,2011,2011-11-27,11,33.032,ARI,@,STL,W 23-20,,0,0,,0,0,0,,0,0,0,,0,0,,,5,230,46.00,0
124,2011,2011-12-04,12,33.039,ARI,,DAL,W 19-13,,0,0,,0,0,0,,0,0,0,,0,0,,,7,351,50.14,0
125,2011,2011-12-11,13,33.046,ARI,,SFO,W 21-19,,0,0,,0,0,0,,0,0,0,,0,0,,,7,326,46.57,0
126,2011,2011-12-18,14,33.053,ARI,,CLE,W 20-17,,0,0,,0,0,0,,0,0,0,,0,0,,,7,312,44.57,0
127,2011,2011-12-24,15,33.059,ARI,@,CIN,L 16-23,,0,0,,0,0,0,,0,0,0,,0,0,,,6,230,38.33,0
128,2011,2012-01-01,16,33.067,ARI,,SEA,W 23-20,,0,0,,0,0,0,,0,0,0,,0,0,,,7,324,46.29,0
129,2012,2012-09-09,1,33.319,ARI,,SEA,W 20-16,,0,0,,0,0,0,,0,0,0,,0,0,,,5,238,47.60,0
130,2012,2012-09-16,2,33.326,ARI,@,NWE,W 20-18,,0,0,,0,0,0,,0,0,0,,0,0,,,6,280,46.67,0
131,2012,2012-09-23,3,33.333,ARI,,PHI,W 27-6,,0,0,,0,0,0,,0,0,0,,0,0,,,6,283,47.17,0
132,2012,2012-09-30,4,33.340,ARI,,MIA,W 24-21,,0,0,,0,0,0,,0,0,0,,0,0,,,9,435,48.33,0
133,2012,2012-10-04,5,33.344,ARI,@,STL,L 3-17,,0,0,,0,0,0,,0,0,0,,0,0,,,7,320,45.71,0
134,2012,2012-10-14,6,33.354,ARI,,BUF,L 16-19,,0,0,,0,0,0,,0,0,0,,0,0,,,5,259,51.80,0
135,2012,2012-10-21,7,33.361,ARI,@,MIN,L 14-21,,0,0,,0,0,0,,0,0,0,,0,0,,,6,234,39.00,0
136,2012,2012-10-29,8,34.003,ARI,,SFO,L 3-24,,0,0,,0,0,0,,0,0,0,,0,0,,,7,331,47.29,0
137,2012,2012-11-04,9,34.009,ARI,@,GNB,L 17-31,,0,0,,0,0,0,,0,0,0,,0,0,,,8,344,43.00,0
138,2012,2012-11-18,10,34.023,ARI,@,ATL,L 19-23,,0,0,,0,0,0,,0,0,0,,0,0,,,8,407,50.88,0
139,2012,2012-11-25,11,34.030,ARI,,STL,L 17-31,,0,0,,0,0,0,,0,0,0,,0,0,,,6,289,48.17,0
140,2012,2012-12-02,12,34.037,ARI,@,NYJ,L 6-7,,0,0,,0,0,0,,0,0,0,,0,0,,,10,448,44.80,0
141,2012,2012-12-09,13,34.044,ARI,@,SEA,L 0-58,,0,0,,0,0,0,,0,0,0,,0,0,,,6,280,46.67,0
142,2012,2012-12-16,14,34.051,ARI,,DET,W 38-10,,0,0,,0,0,0,,0,0,0,,0,0,,,9,398,44.22,0
143,2012,2012-12-23,15,34.058,ARI,,CHI,L 13-28,,0,0,,0,0,0,,0,0,0,,0,0,,,8,358,44.75,0
144,2012,2012-12-30,16,34.065,ARI,@,SFO,L 13-27,,0,0,,0,0,0,,0,0,0,,0,0,,,6,305,50.83,0
145,2013,2013-09-08,1,34.317,ARI,@,STL,L 24-27,,0,0,,0,0,0,,0,0,0,,0,0,,,4,187,46.75,0
146,2013,2013-09-15,2,34.324,ARI,,DET,W 25-21,,0,0,,0,0,0,,0,0,0,,0,0,,,5,214,42.80,0
147,2013,2013-09-22,3,34.331,ARI,@,NOR,L 7-31,,0,0,,0,0,0,,0,0,0,,0,0,,,8,326,40.75,0
148,2013,2013-09-29,4,34.338,ARI,@,TAM,W 13-10,,0,0,,0,0,0,,0,0,0,,0,0,,,7,320,45.71,0
149,2013,2013-10-06,5,34.345,ARI,,CAR,W 22-6,,0,0,,0,0,0,,0,0,0,,0,0,,,4,199,49.75,0
150,2013,2013-10-13,6,34.352,ARI,@,SFO,L 20-32,,0,0,,0,0,0,,0,0,0,,0,0,,,5,218,43.60,0
151,2013,2013-10-17,7,34.356,ARI,,SEA,L 22-34,,0,0,,0,0,0,,0,0,0,,0,0,,,4,197,49.25,0
152,2013,2013-10-27,8,35.001,ARI,,ATL,W 27-13,,0,0,,0,0,0,,0,0,0,,0,0,,,5,232,46.40,0
153,2013,2013-11-10,9,35.015,ARI,,HOU,W 27-24,,0,0,,0,0,0,,0,0,0,,0,0,,,5,219,43.80,0
154,2013,2013-11-17,10,35.022,ARI,@,JAX,W 27-14,,0,0,,0,0,0,,0,0,0,,0,0,,,8,358,44.75,0
155,2013,2013-11-24,11,35.029,ARI,,IND,W 40-11,,0,0,,0,0,0,,0,0,0,,0,0,,,2,72,36.00,0
156,2013,2013-12-01,12,35.036,ARI,@,PHI,L 21-24,,0,0,,0,0,0,,0,0,0,,0,0,,,5,231,46.20,0
157,2013,2013-12-08,13,35.043,ARI,,STL,W 30-10,,0,0,,0,0,0,,0,0,0,,0,0,,,4,189,47.25,0
158,2013,2013-12-15,14,35.050,ARI,@,TEN,W 37-34,,0,0,,0,0,0,,0,0,0,,0,0,,,4,212,53.00,0
159,2013,2013-12-22,15,35.057,ARI,@,SEA,W 17-10,,0,0,,0,0,0,,0,0,0,,0,0,,,5,244,48.80,0
160,2013,2013-12-29,16,35.064,ARI,,SFO,L 20-23,,0,0,,0,0,0,,0,0,0,,0,0,,,3,148,49.33,0
161,2014,2014-09-08,1,35.317,ARI,,SDG,W 18-17,,,,,,,,,,,,,,,,,,,,
162,2014,2014-10-05,4,35.344,ARI,@,DEN,L 20-41,,0,0,,0,0,0,,0,0,0,,0,0,,,11,487,44.27,0
