ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
1,1999,1999-10-24,7,23.248,BUF,@,SEA,L 16-26,,,,,,
2,1999,1999-10-31,8,23.255,BUF,@,BAL,W 13-10,,,,,,
3,1999,1999-11-07,9,23.262,BUF,@,WAS,W 34-17,,,,,,
4,1999,1999-11-14,10,23.269,BUF,,MIA,W 23-3,,,,,,
5,1999,1999-11-21,11,23.276,BUF,@,NYJ,L 7-17,,,,,,
6,1999,1999-11-28,12,23.283,BUF,,NWE,W 17-7,,,,,,
7,1999,2000-01-02,16,23.318,BUF,,IND,W 31-6,,,,,,
8,2000,2000-09-10,2,24.205,BUF,,GNB,W 27-18,,,,,,
9,2000,2000-09-17,3,24.212,BUF,@,NYJ,L 14-27,,,,,,
10,2000,2000-10-01,4,24.226,BUF,,IND,L 16-18,,,,,,
11,2000,2000-10-08,5,24.233,BUF,@,MIA,L 13-22,,1,19,19.00,0,0.0
12,2000,2000-10-15,6,24.240,BUF,,SDG,W 27-24,,,,,,
13,2000,2000-10-22,7,24.247,BUF,@,MIN,L 27-31,,,,,,
14,2000,2000-10-29,8,24.254,BUF,,NYJ,W 23-20,,,,,,
15,2000,2000-11-05,9,24.261,BUF,@,NWE,W 16-13,,,,,,
16,2000,2000-11-12,10,24.268,BUF,,CHI,W 20-3,,,,,,
17,2000,2000-11-19,11,24.275,BUF,@,KAN,W 21-17,,,,,,
18,2000,2000-11-26,12,24.282,BUF,@,TAM,L 17-31,,,,,,
19,2000,2000-12-03,13,24.289,BUF,,MIA,L 6-33,,,,,,
20,2000,2000-12-11,14,24.297,BUF,@,IND,L 20-44,,,,,,
21,2000,2000-12-17,15,24.303,BUF,,NWE,L 10-13,*,,,,,
22,2000,2000-12-23,16,24.309,BUF,@,SEA,W 42-23,,,,,,
23,2001,2001-09-09,1,25.203,BUF,,NOR,L 6-24,*,,,,,
24,2001,2001-09-23,2,25.217,BUF,@,IND,L 26-42,*,,,,,
25,2001,2001-09-30,3,25.224,BUF,,PIT,L 3-20,*,,,,,
26,2001,2001-10-07,4,25.231,BUF,,NYJ,L 36-42,*,,,,,
27,2001,2001-10-18,5,25.242,BUF,@,JAX,W 13-10,*,0,0,,0,1.0
28,2001,2001-10-28,6,25.252,BUF,@,SDG,L 24-27,*,,,,,
29,2001,2001-11-04,7,25.259,BUF,,IND,L 14-30,*,0,0,,0,1.0
30,2001,2001-11-11,8,25.266,BUF,@,NWE,L 11-21,*,,,,,
31,2001,2001-11-18,9,25.273,BUF,,SEA,L 20-23,*,,,,,
32,2001,2001-11-25,10,25.280,BUF,,MIA,L 27-34,*,,,,,
33,2001,2001-12-02,11,25.287,BUF,@,SFO,L 0-35,*,,,,,
34,2001,2001-12-09,12,25.294,BUF,,CAR,W 25-24,*,,,,,
35,2001,2001-12-16,13,25.301,BUF,,NWE,L 9-12,*,0,0,,0,0.5
36,2001,2001-12-23,14,25.308,BUF,@,ATL,L 30-33,*,,,,,
37,2001,2001-12-30,15,25.315,BUF,@,NYJ,W 14-9,*,,,,,
38,2001,2002-01-06,16,25.322,BUF,@,MIA,L 7-34,*,,,,,
39,2002,2002-09-08,1,26.202,HOU,,DAL,W 19-10,*,,,,,
40,2002,2002-09-15,2,26.209,HOU,@,SDG,L 3-24,*,,,,,
41,2002,2002-09-22,3,26.216,HOU,,IND,L 3-23,*,,,,,
42,2002,2002-09-29,4,26.223,HOU,@,PHI,L 17-35,*,,,,,
43,2002,2002-10-13,5,26.237,HOU,,BUF,L 24-31,*,,,,,
44,2002,2002-10-20,6,26.244,HOU,@,CLE,L 17-34,*,,,,,
45,2002,2002-10-27,7,26.251,HOU,@,JAX,W 21-19,*,,,,,
46,2002,2002-11-03,8,26.258,HOU,,CIN,L 3-38,*,,,,,
47,2002,2002-11-10,9,26.265,HOU,@,TEN,L 10-17,*,,,,,
48,2002,2002-11-17,10,26.272,HOU,,JAX,L 21-24,*,,,,,
