ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1987,1987-09-13,1,22.098,MIA,@,NWE,L 21-28
2,1987,1987-09-20,2,22.105,MIA,@,IND,W 23-10
3,1987,1987-11-22,10,22.168,MIA,@,DAL,W 20-14
4,1990,1990-09-09,1,25.094,IND,@,BUF,L 10-26
5,1990,1990-09-16,2,25.101,IND,,NWE,L 14-16
6,1990,1990-09-23,3,25.108,IND,@,HOU,L 10-24
7,1990,1990-09-30,4,25.115,IND,@,PHI,W 24-23
8,1990,1990-10-07,5,25.122,IND,,KAN,W 23-19
9,1990,1990-10-21,6,25.136,IND,,DEN,L 17-27
10,1990,1990-10-28,7,25.143,IND,,MIA,L 7-27
11,1990,1990-11-05,8,25.151,IND,,NYG,L 7-24
12,1990,1990-11-11,9,25.157,IND,@,NWE,W 13-10
13,1990,1990-11-18,10,25.164,IND,,NYJ,W 17-14
14,1990,1990-11-25,11,25.171,IND,@,CIN,W 34-20
15,1990,1990-12-02,12,25.178,IND,@,PHO,L 17-20
16,1990,1990-12-09,13,25.185,IND,,BUF,L 7-31
17,1990,1990-12-16,14,25.192,IND,@,NYJ,W 29-21
18,1990,1990-12-22,15,25.198,IND,,WAS,W 35-28
19,1990,1990-12-30,16,25.206,IND,@,MIA,L 17-23
20,1991,1991-09-22,4,26.107,IND,,DET,L 24-33
21,1991,1991-09-29,5,26.114,IND,@,SEA,L 3-31
22,1991,1991-10-06,6,26.121,IND,,PIT,L 3-21
23,1991,1991-10-13,7,26.128,IND,@,BUF,L 6-42
24,1991,1991-10-20,8,26.135,IND,,NYJ,L 6-17
25,1991,1991-12-08,14,26.184,IND,@,NWE,L 17-23
26,1991,1991-12-15,15,26.191,IND,,BUF,L 7-35
27,1991,1991-12-22,16,26.198,IND,@,TAM,L 3-17
