ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2011,2011-10-02,4,27.033,NOR,@,JAX,W 23-10,,,,,,,
2,2011,2011-10-09,5,27.040,NOR,@,CAR,W 30-27,,0.0,1,0,0,0,0
3,2011,2011-10-16,6,27.047,NOR,@,TAM,L 20-26,,0.0,1,0,0,0,0
4,2011,2011-10-23,7,27.054,NOR,,IND,W 62-7,,0.0,1,3,0,0,0
5,2011,2011-10-30,8,27.061,NOR,@,STL,L 21-31,,0.0,1,0,0,0,0
6,2011,2011-11-06,9,27.068,NOR,,TAM,W 27-16,,0.0,1,1,0,0,0
7,2011,2011-11-13,10,27.075,NOR,@,ATL,W 26-23,,,,,,,
8,2011,2011-11-28,11,27.090,NOR,,NYG,W 49-24,,0.0,2,0,0,0,0
9,2011,2011-12-04,12,27.096,NOR,,DET,W 31-17,,,,,,,
10,2011,2011-12-11,13,27.103,NOR,@,TEN,W 22-17,,,,,,,
11,2011,2011-12-18,14,27.110,NOR,@,MIN,W 42-20,,1.0,2,0,0,0,0
12,2011,2011-12-26,15,27.118,NOR,,ATL,W 45-16,,,,,,,
13,2011,2012-01-01,16,27.124,NOR,,CAR,W 45-17,,0.0,1,0,0,0,0
14,2012,2012-09-09,1,28.010,NOR,,WAS,L 32-40,,0.0,0,1,0,0,0
15,2012,2012-09-16,2,28.017,NOR,@,CAR,L 27-35,,,,,,,
16,2012,2012-09-23,3,28.024,NOR,,KAN,L 24-27,,0.0,1,1,0,0,0
17,2012,2012-09-30,4,28.031,NOR,@,GNB,L 27-28,,0.0,1,0,0,0,0
18,2012,2012-10-07,5,28.038,NOR,,SDG,W 31-24,,0.0,1,1,0,0,0
19,2012,2012-10-21,6,28.052,NOR,@,TAM,W 35-28,,0.0,2,0,0,0,0
20,2012,2012-10-28,7,28.059,NOR,@,DEN,L 14-34,,0.0,3,0,0,0,0
21,2012,2012-11-05,8,28.067,NOR,,PHI,W 28-13,,0.0,3,0,0,0,0
22,2012,2012-11-11,9,28.073,NOR,,ATL,W 31-27,,0.0,2,1,0,0,0
23,2012,2012-11-18,10,28.080,NOR,@,OAK,W 38-17,,1.0,2,0,0,0,0
24,2012,2012-11-25,11,28.087,NOR,,SFO,L 21-31,,0.0,0,3,0,0,0
25,2012,2012-12-09,13,28.101,NOR,@,NYG,L 27-52,,0.0,0,1,0,0,0
26,2012,2012-12-16,14,28.108,NOR,,TAM,W 41-0,,0.0,1,1,0,0,0
27,2012,2012-12-23,15,28.115,NOR,@,DAL,W 34-31,,1.0,2,0,0,0,0
28,2012,2012-12-30,16,28.122,NOR,,CAR,L 38-44,,0.0,1,1,0,0,0
29,2013,2013-09-08,1,29.009,NOR,,ATL,W 23-17,,0.0,0,1,0,0,0
30,2013,2013-09-15,2,29.016,NOR,@,TAM,W 16-14,,,,,,,
31,2013,2013-10-06,5,29.037,NOR,@,CHI,W 26-18,,,,,,,
32,2013,2013-10-13,6,29.044,NOR,@,NWE,L 27-30,,1.0,1,0,0,0,0
33,2013,2013-10-27,7,29.058,NOR,,BUF,W 35-17,,0.0,1,0,0,0,0
34,2013,2013-11-03,8,29.065,NOR,@,NYJ,L 20-26,,,,,,,
35,2013,2013-11-10,9,29.072,NOR,,DAL,W 49-17,,1.0,1,0,0,0,0
36,2013,2013-11-17,10,29.079,NOR,,SFO,W 23-20,,0.0,0,0,0,0,0
37,2013,2013-11-21,11,29.083,NOR,@,ATL,W 17-13,,0.0,1,2,0,0,0
38,2013,2013-12-02,12,29.094,NOR,@,SEA,L 7-34,,0.0,2,2,0,0,0
39,2013,2013-12-08,13,29.100,NOR,,CAR,W 31-13,,0.0,0,1,0,0,0
40,2013,2013-12-15,14,29.107,NOR,@,STL,L 16-27,,,,,,,
41,2014,2014-09-07,1,30.008,MIN,@,STL,W 34-6,,1.0,2,0,0,0,0
42,2014,2014-09-14,2,30.015,MIN,,NWE,L 7-30,,1.0,1,0,0,0,0
43,2014,2014-09-21,3,30.022,MIN,@,NOR,L 9-20,*,0.0,2,0,0,0,0
44,2014,2014-09-28,4,30.029,MIN,,ATL,W 41-28,,0.0,0,0,0,0,0
45,2014,2014-10-02,5,30.033,MIN,@,GNB,L 10-42,,0.0,1,1,0,0,0
46,2014,2014-10-12,6,30.043,MIN,,DET,L 3-17,,1.0,1,1,0,0,0
47,2014,2014-10-19,7,30.050,MIN,@,BUF,L 16-17,,1.0,1,1,0,0,0
