ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2015,2015-09-13,1,22.323,KAN,@,HOU,W 27-20,,0,0,0,,0,0.0%,,0,0,,0,0,0
2,2015,2015-09-17,2,22.327,KAN,,DEN,L 24-31,,0,0,0,,0,0.0%,,0,0,,0,0,0
3,2015,2015-09-28,3,22.338,KAN,@,GNB,L 28-38,,1,1,16,16.00,0,100.0%,16.00,0,0,,0,0,0
4,2015,2015-10-04,4,22.344,KAN,@,CIN,L 21-36,*,7,2,53,26.50,0,28.6%,7.57,0,0,,0,0,0
5,2015,2015-10-11,5,22.351,KAN,,CHI,L 17-18,*,3,1,6,6.00,0,33.3%,2.00,0,0,,0,0,0
6,2015,2015-10-18,6,22.358,KAN,@,MIN,L 10-16,,7,3,16,5.33,0,42.9%,2.29,0,0,,0,0,0
7,2015,2015-10-25,7,23.000,KAN,,PIT,W 23-13,*,7,6,63,10.50,1,85.7%,9.00,0,0,,0,1,6
8,2015,2015-11-01,8,23.007,KAN,,DET,W 45-10,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
9,2015,2015-11-15,9,23.021,KAN,@,DEN,W 29-13,,0,0,0,,0,0.0%,,0,0,,0,0,0
10,2015,2015-11-22,10,23.028,KAN,@,SDG,W 33-3,,1,1,17,17.00,0,100.0%,17.00,0,0,,0,0,0
11,2015,2015-11-29,11,23.035,KAN,,BUF,W 30-22,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
12,2015,2015-12-06,12,23.042,KAN,@,OAK,W 34-20,,0,0,0,,0,0.0%,,0,0,,0,0,0
13,2015,2015-12-13,13,23.049,KAN,,SDG,W 10-3,*,0,0,0,,0,0.0%,,0,0,,0,0,0
14,2015,2015-12-20,14,23.056,KAN,@,BAL,W 34-14,,0,0,0,,0,0.0%,,0,0,,0,0,0
15,2015,2015-12-27,15,23.063,KAN,,CLE,W 17-13,*,0,0,0,,0,0.0%,,0,0,,0,0,0
16,2015,2016-01-03,16,23.070,KAN,,OAK,W 23-17,,3,2,22,11.00,0,66.7%,7.33,1,14,14.00,0,0,0
17,2016,2016-09-11,1,23.322,KAN,,SDG,W 33-27,*,7,4,43,10.75,0,57.1%,6.14,0,0,,0,0,0
18,2016,2016-09-18,2,23.329,KAN,@,HOU,L 12-19,,4,2,15,7.50,0,50.0%,3.75,0,0,,0,0,0
19,2016,2016-09-25,3,23.336,KAN,,NYJ,W 24-3,,5,3,44,14.67,0,60.0%,8.80,0,0,,0,0,0
20,2016,2016-10-02,4,23.343,KAN,@,PIT,L 14-43,*,7,6,70,11.67,0,85.7%,10.00,0,0,,0,0,0
21,2016,2016-10-16,5,23.357,KAN,@,OAK,W 26-10,*,4,3,26,8.67,0,75.0%,6.50,0,0,,0,0,0
22,2016,2016-10-23,6,23.364,KAN,,NOR,W 27-21,*,2,2,29,14.50,0,100.0%,14.50,0,0,,0,0,0
23,2016,2016-10-30,7,24.005,KAN,@,IND,W 30-14,*,5,3,59,19.67,0,60.0%,11.80,0,0,,0,0,0
24,2016,2016-11-06,8,24.012,KAN,,JAX,W 19-14,*,4,3,28,9.33,0,75.0%,7.00,0,0,,0,0,0
25,2016,2016-11-13,9,24.019,KAN,@,CAR,W 20-17,*,3,1,12,12.00,0,33.3%,4.00,0,0,,0,0,0
26,2016,2016-11-20,10,24.026,KAN,,TAM,L 17-19,*,8,4,28,7.00,0,50.0%,3.50,0,0,,0,0,0
27,2016,2016-11-27,11,24.033,KAN,@,DEN,W 30-27,*,4,3,26,8.67,0,75.0%,6.50,0,0,,0,0,0
28,2016,2016-12-04,12,24.040,KAN,@,ATL,W 29-28,*,2,0,0,,0,0.0%,0.00,0,0,,0,0,0
29,2016,2016-12-08,13,24.044,KAN,,OAK,W 21-13,,3,2,70,35.00,0,66.7%,23.33,0,0,,0,0,0
30,2016,2016-12-18,14,24.054,KAN,,TEN,L 17-19,,4,2,11,5.50,0,50.0%,2.75,0,0,,0,0,0
31,2016,2016-12-25,15,24.061,KAN,,DEN,W 33-10,*,2,2,14,7.00,0,100.0%,7.00,0,0,,0,0,0
32,2016,2017-01-01,16,24.068,KAN,@,SDG,W 37-27,,5,4,55,13.75,0,80.0%,11.00,0,0,,0,0,0
33,2017,2017-09-07,1,24.317,KAN,@,NWE,W 42-27,*,4,2,43,21.50,0,50.0%,10.75,0,0,,0,0,0
34,2017,2017-09-17,2,24.327,KAN,,PHI,W 27-20,*,4,4,55,13.75,0,100.0%,13.75,0,0,,0,0,0
35,2017,2017-09-24,3,24.334,KAN,@,LAC,W 24-10,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
36,2017,2017-10-02,4,24.342,KAN,,WAS,W 29-20,*,4,2,31,15.50,0,50.0%,7.75,0,0,,0,0,0
37,2017,2017-10-08,5,24.348,KAN,@,HOU,W 42-34,*,3,3,46,15.33,0,100.0%,15.33,1,8,8.00,0,0,0
38,2018,2018-09-09,1,25.319,KAN,@,LAC,W 38-28,*,1,1,15,15.00,0,100.0%,15.00,0,0,,0,0,0
39,2018,2018-09-16,2,25.326,KAN,@,PIT,W 42-37,*,2,2,17,8.50,1,100.0%,8.50,0,0,,0,1,6
40,2018,2018-09-23,3,25.333,KAN,,SFO,W 38-27,*,4,2,13,6.50,1,50.0%,3.25,0,0,,0,1,6
