ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
1,1977,1977-09-19,1,22.008,PIT,,SFO,W 27-0,,,,,,,,
2,1977,1977-11-06,8,22.056,PIT,@,DEN,L 7-21,,,,,,,,
3,1977,1977-11-13,9,22.063,PIT,,CLE,W 35-31,,,,,,,,
4,1977,1977-11-20,10,22.070,PIT,,DAL,W 28-13,,,,,,,,
5,1977,1977-11-27,11,22.077,PIT,@,NYJ,W 23-20,,,,,,,,
6,1977,1977-12-04,12,22.084,PIT,,SEA,W 30-20,,,,,,,,
7,1977,1977-12-10,13,22.090,PIT,@,CIN,L 10-17,,,,,,,,
8,1977,1977-12-18,14,22.098,PIT,@,SDG,W 10-9,,,,,,,,
9,1978,1978-09-03,1,22.357,PIT,@,BUF,W 28-17,,,,,,,,
10,1978,1978-09-10,2,22.364,PIT,,SEA,W 21-10,,,,,,,,
11,1978,1978-09-17,3,23.006,PIT,@,CIN,W 28-3,,,,,,,,
12,1978,1978-09-24,4,23.013,PIT,,CLE,W 15-9,,,,,,,,
13,1978,1978-10-01,5,23.020,PIT,@,NYJ,W 28-17,,,,,,,,
14,1978,1978-10-08,6,23.027,PIT,,ATL,W 31-7,,,,,,,,
15,1978,1978-10-15,7,23.034,PIT,@,CLE,W 34-14,,,,,,,,
16,1978,1978-10-23,8,23.042,PIT,,HOU,L 17-24,,,,,,,,
17,1978,1978-10-29,9,23.048,PIT,,KAN,W 27-24,,,,,,,,
18,1978,1978-11-05,10,23.055,PIT,,NOR,W 20-14,,,,,,,,
19,1978,1978-11-12,11,23.062,PIT,@,RAM,L 7-10,,,,,,,,
20,1978,1978-11-19,12,23.069,PIT,,CIN,W 7-6,,,,,,,,
21,1978,1978-11-27,13,23.077,PIT,@,SFO,W 24-7,,,,,,,,
22,1978,1978-12-03,14,23.083,PIT,@,HOU,W 13-3,,,,,,,,
23,1978,1978-12-09,15,23.089,PIT,,BAL,W 35-13,,,,,,,,
24,1978,1978-12-16,16,23.096,PIT,@,DEN,W 21-17,,,,,,,,
25,1979,1979-09-03,1,23.357,PIT,@,NWE,W 16-13,,,,,,,,
26,1979,1979-09-09,2,23.363,PIT,,HOU,W 38-7,1,3,3.00,0,0.0,0,0,0
27,1979,1979-09-16,3,24.005,PIT,@,STL,W 24-21,,,,,,,,
28,1979,1979-09-23,4,24.012,PIT,,BAL,W 17-13,,,,,,,,
29,1979,1979-09-30,5,24.019,PIT,@,PHI,L 14-17,,,,,,,,
30,1979,1979-10-28,9,24.047,PIT,,DAL,W 14-3,,,,,,,,
31,1979,1979-11-04,10,24.054,PIT,,WAS,W 38-7,,,,,,,,
32,1979,1979-11-11,11,24.061,PIT,@,KAN,W 30-3,,,,,,,,
33,1979,1979-11-18,12,24.068,PIT,@,SDG,L 7-35,,,,,,,,
34,1979,1979-11-25,13,24.075,PIT,,CLE,W 33-30,,,,,,,,
35,1979,1979-12-02,14,24.082,PIT,,CIN,W 37-17,,,,,,,,
36,1979,1979-12-10,15,24.090,PIT,@,HOU,L 17-20,,,,,,,,
37,1979,1979-12-16,16,24.096,PIT,,BUF,W 28-0,,,,,,,,
38,1980,1980-09-07,1,24.362,PIT,,HOU,W 31-17,,,,,,,,
39,1980,1980-09-14,2,25.003,PIT,@,BAL,W 20-17,,,,,,,,
40,1980,1980-09-21,3,25.010,PIT,@,CIN,L 28-30,,,,,,,,
41,1980,1980-09-28,4,25.017,PIT,,CHI,W 38-3,,,,,,,,
42,1980,1980-10-05,5,25.024,PIT,@,MIN,W 23-17,,,,,,,,
43,1980,1980-10-12,6,25.031,PIT,,CIN,L 16-17,,,,,,,,
44,1980,1980-10-20,7,25.039,PIT,,OAK,L 34-45,,,,,,,,
45,1980,1980-10-26,8,25.045,PIT,@,CLE,L 26-27,,,,,,,,
46,1980,1980-11-02,9,25.052,PIT,,GNB,W 22-20,,,,,,,,
47,1980,1980-11-09,10,25.059,PIT,@,TAM,W 24-21,,,,,,,,
48,1980,1980-11-16,11,25.066,PIT,,CLE,W 16-13,,,,,,,,
49,1980,1980-11-23,12,25.073,PIT,@,BUF,L 13-28,0,0,,0,0.0,1,34,0
50,1980,1980-12-14,15,25.094,PIT,,KAN,W 21-16,,,,,,,,
51,1980,1980-12-22,16,25.102,PIT,@,SDG,L 17-26,,,,,,,,
52,1981,1981-09-06,1,25.360,PIT,,KAN,L 33-37,,,,,,,,
53,1981,1981-09-27,4,26.016,PIT,,NWE,W 27-21,,,,,,,,
54,1981,1981-10-04,5,26.023,PIT,@,NOR,W 20-6,,,,,,,,
55,1981,1981-10-11,6,26.030,PIT,,CLE,W 13-7,,,,,,,,
56,1981,1981-10-18,7,26.037,PIT,@,CIN,L 7-34,,,,,,,,
57,1981,1981-10-26,8,26.045,PIT,,HOU,W 26-13,,,,,,,,
58,1981,1981-11-01,9,26.051,PIT,,SFO,L 14-17,,,,,,,,
59,1981,1981-11-08,10,26.058,PIT,@,SEA,L 21-24,,,,,,,,
60,1981,1981-11-15,11,26.065,PIT,@,ATL,W 34-20,,,,,,,,
61,1981,1981-11-22,12,26.072,PIT,@,CLE,W 32-10,,,,,,,,
62,1981,1981-11-29,13,26.079,PIT,,RAM,W 24-0,,,,,,,,
63,1981,1981-12-07,14,26.087,PIT,@,OAK,L 27-30,,,,,,,,
64,1981,1981-12-13,15,26.093,PIT,,CIN,L 10-17,,,,,,,,
65,1981,1981-12-20,16,26.100,PIT,@,HOU,L 20-21,0,0,,0,0.0,1,29,0
66,1982,1982-09-13,1,27.002,PIT,@,DAL,W 36-28,,,,,,,,
67,1982,1982-09-19,2,27.008,PIT,,CIN,W 26-20,,,,,,,,
68,1982,1982-11-21,3,27.071,PIT,@,HOU,W 24-10,,,,,,,,
69,1982,1982-11-28,4,27.078,PIT,@,SEA,L 0-16,0,0,,0,2.0,0,0,0
70,1982,1982-12-05,5,27.085,PIT,,KAN,W 35-14,0,0,,0,0.5,0,0,0
71,1982,1982-12-12,6,27.092,PIT,@,BUF,L 0-13,0,0,,0,1.0,0,0,0
72,1982,1982-12-19,7,27.099,PIT,@,CLE,L 9-10,0,0,,0,1.0,0,0,0
73,1982,1982-12-26,8,27.106,PIT,,NWE,W 37-14,,,,,,,,
74,1982,1983-01-02,9,27.113,PIT,,CLE,W 37-21,0,0,,0,0.5,0,0,0
75,1983,1983-09-04,1,27.358,PIT,,DEN,L 10-14,,,,,,,,
76,1983,1983-09-11,2,28.000,PIT,@,GNB,W 25-21,,,,,,,,
77,1983,1983-09-18,3,28.007,PIT,@,HOU,W 40-28,,,,,,,,
78,1983,1983-09-25,4,28.014,PIT,,NWE,L 23-28,0,0,,0,2.0,0,0,0
79,1983,1983-10-02,5,28.021,PIT,,HOU,W 17-10,,,,,,,,
80,1983,1983-10-10,6,28.029,PIT,@,CIN,W 24-14,0,0,,0,1.0,0,0,0
81,1983,1983-10-16,7,28.035,PIT,,CLE,W 44-17,,,,,,,,
82,1983,1983-10-23,8,28.042,PIT,@,SEA,W 27-21,,,,,,,,
83,1983,1983-10-30,9,28.049,PIT,,TAM,W 17-12,,,,,,,,
84,1983,1983-11-06,10,28.056,PIT,,SDG,W 26-3,,,,,,,,
85,1983,1983-11-13,11,28.063,PIT,@,BAL,W 24-13,0,0,,0,1.0,0,0,0
86,1983,1983-11-20,12,28.070,PIT,,MIN,L 14-17,,,,,,,,
87,1983,1983-11-24,13,28.074,PIT,@,DET,L 3-45,,,,,,,,
88,1983,1983-12-04,14,28.084,PIT,,CIN,L 10-23,,,,,,,,
89,1983,1983-12-10,15,28.090,PIT,@,NYJ,W 34-7,0,0,,0,1.0,0,0,0
90,1983,1983-12-18,16,28.098,PIT,@,CLE,L 17-30,,,,,,,,
91,1984,1984-09-02,1,28.357,PIT,,KAN,L 27-37,,,,,,,,
92,1984,1984-09-06,2,28.361,PIT,@,NYJ,W 23-17,,,,,,,,
93,1984,1984-09-16,3,29.005,PIT,,RAM,W 24-14,,,,,,,,
94,1984,1984-09-23,4,29.012,PIT,@,CLE,L 10-20,0,0,,0,1.0,0,0,0
95,1984,1984-10-01,5,29.020,PIT,,CIN,W 38-17,,,,,,,,
96,1984,1984-10-07,6,29.026,PIT,,MIA,L 7-31,,,,,,,,
97,1984,1984-10-14,7,29.033,PIT,@,SFO,W 20-17,,,,,,,,
98,1984,1984-10-21,8,29.040,PIT,@,IND,L 16-17,,,,,,,,
99,1984,1984-10-28,9,29.047,PIT,,ATL,W 35-10,,,,,,,,
100,1984,1984-11-04,10,29.054,PIT,,HOU,W 35-7,0,0,,0,1.0,0,0,0
101,1984,1984-11-11,11,29.061,PIT,@,CIN,L 20-22,,,,,,,,
102,1984,1984-11-19,12,29.069,PIT,@,NOR,L 24-27,,,,,,,,
103,1984,1984-11-25,13,29.075,PIT,,SDG,W 52-24,0,0,,0,0.0,1,12,0
104,1984,1984-12-02,14,29.082,PIT,@,HOU,L 20-23,,,,,,,,
105,1984,1984-12-09,15,29.089,PIT,,CLE,W 23-20,,,,,,,,
106,1984,1984-12-16,16,29.096,PIT,@,RAI,W 13-7,,,,,,,,
107,1985,1985-09-08,1,29.362,PIT,,IND,W 45-3,,,,,,,,
108,1985,1985-09-16,2,30.005,PIT,@,CLE,L 7-17,,,,,,,,
109,1985,1985-09-22,3,30.011,PIT,,HOU,W 20-0,,,,,,,,
110,1985,1985-09-30,4,30.019,PIT,,CIN,L 24-37,,,,,,,,
111,1985,1985-10-06,5,30.025,PIT,@,MIA,L 20-24,0,0,,0,0.0,1,4,0
112,1985,1985-10-13,6,30.032,PIT,@,DAL,L 13-27,,,,,,,,
113,1985,1985-10-20,7,30.039,PIT,,STL,W 23-10,,,,,,,,
114,1985,1985-10-27,8,30.046,PIT,@,CIN,L 21-26,,,,,,,,
115,1985,1985-11-03,9,30.053,PIT,,CLE,W 10-9,0,0,,0,1.0,0,0,0
116,1985,1985-11-10,10,30.060,PIT,@,KAN,W 36-28,,,,,,,,
117,1985,1985-11-17,11,30.067,PIT,@,HOU,W 30-7,,,,,,,,
118,1985,1985-11-24,12,30.074,PIT,,WAS,L 23-30,,,,,,,,
119,1985,1985-12-01,13,30.081,PIT,,DEN,L 23-31,,,,,,,,
120,1985,1985-12-08,14,30.088,PIT,@,SDG,L 44-54,0,0,,0,1.0,0,0,0
121,1985,1985-12-15,15,30.095,PIT,,BUF,W 30-24,,,,,,,,
122,1985,1985-12-21,16,30.101,PIT,@,NYG,L 10-28,0,0,,0,1.0,0,0,0
123,1986,1986-09-07,1,30.361,PIT,@,SEA,L 0-30,,,,,,,,
124,1986,1986-09-15,2,31.004,PIT,,DEN,L 10-21,,,,,,,,
125,1986,1986-09-21,3,31.010,PIT,@,MIN,L 7-31,,,,,,,,
126,1986,1986-09-28,4,31.017,PIT,@,HOU,W 22-16,,,,,,,,
127,1986,1986-10-05,5,31.024,PIT,,CLE,L 24-27,,,,,,,,
128,1986,1986-10-13,6,31.032,PIT,@,CIN,L 22-24,,,,,,,,
129,1986,1986-10-19,7,31.038,PIT,,NWE,L 0-34,,,,,,,,
130,1986,1986-10-26,8,31.045,PIT,,CIN,W 30-9,,,,,,,,
131,1986,1986-11-02,9,31.052,PIT,,GNB,W 27-3,,,,,,,,
132,1986,1986-11-09,10,31.059,PIT,@,BUF,L 12-16,0,0,,0,0.5,0,0,0
133,1986,1986-11-16,11,31.066,PIT,,HOU,W 21-10,,,,,,,,
134,1986,1986-11-23,12,31.073,PIT,@,CLE,L 31-37,,,,,,,,
135,1986,1986-11-30,13,31.080,PIT,@,CHI,L 10-13,,,,,,,,
136,1986,1986-12-07,14,31.087,PIT,,DET,W 27-17,,,,,,,,
137,1986,1986-12-13,15,31.093,PIT,@,NYJ,W 45-24,,,,,,,,
138,1986,1986-12-21,16,31.101,PIT,,KAN,L 19-24,,,,,,,,
139,1987,1987-09-13,1,32.002,PIT,,SFO,W 30-17,,,,,,,,
140,1987,1987-09-20,2,32.009,PIT,@,CLE,L 10-34,,,,,,,,
141,1987,1987-10-25,6,32.044,PIT,,CIN,W 23-20,,,,,,,,
142,1987,1987-11-01,7,32.051,PIT,@,MIA,L 24-35,0,0,,0,0.0,1,0,0
143,1987,1987-11-08,8,32.058,PIT,@,KAN,W 17-16,,,,,,,,
144,1987,1987-11-15,9,32.065,PIT,,HOU,L 3-23,,,,,,,,
145,1987,1987-11-22,10,32.072,PIT,@,CIN,W 30-16,,,,,,,,
146,1987,1987-11-29,11,32.079,PIT,,NOR,L 16-20,,,,,,,,
147,1987,1987-12-06,12,32.086,PIT,,SEA,W 13-9,0,0,,0,1.0,0,0,0
148,1987,1987-12-13,13,32.093,PIT,@,SDG,W 20-16,,,,,,,,
149,1987,1987-12-20,14,32.100,PIT,@,HOU,L 16-24,,,,,,,,
150,1987,1987-12-26,15,32.106,PIT,,CLE,L 13-19,,,,,,,,
151,1988,1988-09-04,1,32.359,NYJ,@,NWE,L 3-28,,,,,,,,
152,1988,1988-09-11,2,33.000,NYJ,@,CLE,W 23-3,,,,,,,,
153,1988,1988-09-18,3,33.007,NYJ,,HOU,W 45-3,0,0,,0,1.0,0,0,0
154,1988,1988-09-25,4,33.014,NYJ,@,DET,W 17-10,,,,,,,,
155,1988,1988-10-02,5,33.021,NYJ,,KAN,T 17-17,,,,,,,,
156,1988,1988-10-09,6,33.028,NYJ,@,CIN,L 19-36,,,,,,,,
157,1988,1988-10-17,7,33.036,NYJ,,BUF,L 14-37,,,,,,,,
158,1988,1988-10-23,8,33.042,NYJ,@,MIA,W 44-30,,,,,,,,
159,1988,1988-10-30,9,33.049,NYJ,,PIT,W 24-20,0,0,,0,2.0,0,0,0
160,1988,1988-11-06,10,33.056,NYJ,@,IND,L 14-38,,,,,,,,
161,1988,1988-11-13,11,33.063,NYJ,,NWE,L 13-14,,,,,,,,
162,1988,1988-11-20,12,33.070,NYJ,@,BUF,L 6-9,,,,,,,,
163,1988,1988-11-27,13,33.077,NYJ,,MIA,W 38-34,,,,,,,,
164,1988,1988-12-04,14,33.084,NYJ,@,KAN,L 34-38,,,,,,,,
165,1988,1988-12-10,15,33.090,NYJ,,IND,W 34-16,,,,,,,,
166,1988,1988-12-18,16,33.098,NYJ,,NYG,W 27-21,,,,,,,,
