ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2013,2013-09-29,4,21.274,DAL,@,SDG,L 21-30,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,0
2,2013,2013-10-06,5,21.281,DAL,,DEN,L 48-51,,,,,,,,,,,0.0%,,,,,,,,,,
3,2013,2013-10-13,6,21.288,DAL,,WAS,W 31-16,,11,17,1.55,1,2,2,15,7.50,0,100.0%,7.50,0,0,,0,1,6,0.0,1,0
4,2013,2013-10-20,7,21.295,DAL,@,PHI,W 17-3,*,19,65,3.42,0,4,3,28,9.33,0,75.0%,7.00,0,0,,0,0,0,0.0,0,0
5,2013,2013-10-27,8,21.302,DAL,@,DET,L 30-31,*,14,26,1.86,0,4,3,18,6.00,0,75.0%,4.50,0,0,,0,0,0,0.0,0,0
6,2013,2013-11-03,9,21.309,DAL,,MIN,W 27-23,,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,0
7,2013,2013-11-10,10,21.316,DAL,@,NOR,L 17-49,,,,,,,,,,,0.0%,,,,,,,,,,
8,2013,2013-11-24,11,21.330,DAL,@,NYG,W 24-21,,,,,,,,,,,0.0%,,,,,,,,,,
9,2013,2013-11-28,12,21.334,DAL,,OAK,W 31-24,,,,,,,,,,,0.0%,,,,,,,,,,
10,2013,2013-12-09,13,21.345,DAL,@,CHI,L 28-45,,9,53,5.89,1,0,0,0,,0,0.0%,,1,7,7.00,0,1,6,0.0,0,0
11,2013,2013-12-15,14,21.351,DAL,,GNB,L 36-37,,,,,,,,,,,0.0%,,,,,,,,,,
12,2013,2013-12-22,15,21.358,DAL,@,WAS,W 24-23,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,0
13,2013,2013-12-29,16,22.000,DAL,,PHI,L 22-24,,,,,,,,,,,0.0%,,,,,,,,,,
14,2014,2014-09-07,1,22.252,DAL,,SFO,L 17-28,,,,,,,,,,,0.0%,,,,,,,,,,
15,2014,2014-09-14,2,22.259,DAL,@,TEN,W 26-10,,3,26,8.67,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,0
16,2014,2014-09-21,3,22.266,DAL,@,STL,W 34-31,,2,9,4.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
17,2014,2014-09-28,4,22.273,DAL,,NOR,W 38-17,,4,22,5.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
18,2014,2014-10-05,5,22.280,DAL,,HOU,W 20-17,,2,4,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
19,2014,2014-10-12,6,22.287,DAL,@,SEA,W 30-23,,5,52,10.40,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,0
20,2014,2014-10-19,7,22.294,DAL,,NYG,W 31-21,,2,7,3.50,0,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0,0.0,1,0
21,2014,2014-10-27,8,22.302,DAL,,WAS,L 17-20,,3,23,7.67,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,0
22,2014,2014-11-02,9,22.308,DAL,,ARI,L 17-28,,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
23,2014,2014-11-09,10,22.315,DAL,@,JAX,W 31-17,,7,56,8.00,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,1,0
24,2014,2014-11-23,11,22.329,DAL,@,NYG,W 31-28,,,,,,,,,,,0.0%,,,,,,,,,,
25,2014,2014-11-27,12,22.333,DAL,,PHI,L 10-33,,2,6,3.00,0,1,1,-1,-1.00,0,100.0%,-1.00,0,0,,0,0,0,0.0,0,0
26,2014,2014-12-04,13,22.340,DAL,@,CHI,W 41-28,,1,17,17.00,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,2,0
27,2014,2014-12-14,14,22.350,DAL,@,PHI,W 38-27,,2,13,6.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
28,2014,2014-12-21,15,22.357,DAL,,IND,W 42-7,,13,37,2.85,0,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,0.0,0,0
29,2014,2014-12-28,16,22.364,DAL,@,WAS,W 44-17,,4,69,17.25,1,2,1,3,3.00,0,50.0%,1.50,0,0,,0,1,6,0.0,1,0
30,2015,2015-09-13,1,23.258,DAL,,NYG,W 27-26,*,16,65,4.06,0,3,3,42,14.00,0,100.0%,14.00,0,0,,0,0,0,0.0,0,0
31,2015,2015-09-20,2,23.265,DAL,@,PHI,W 20-10,*,18,51,2.83,0,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0,0.0,0,0
32,2015,2015-09-27,3,23.272,DAL,,ATL,L 28-39,*,14,87,6.21,3,2,2,18,9.00,0,100.0%,9.00,0,0,,0,3,18,0.0,0,0
33,2015,2015-10-04,4,23.279,DAL,@,NOR,L 20-26,*,11,26,2.36,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,0,0
34,2015,2015-10-11,5,23.286,DAL,,NWE,L 6-30,*,15,62,4.13,0,4,4,12,3.00,0,100.0%,3.00,0,0,,0,0,0,0.0,0,0
35,2015,2015-10-25,6,23.300,DAL,@,NYG,L 20-27,*,2,24,12.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
