ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1982,1982-11-21,3,22.132,PHI,,CIN,L 14-18,,,
2,1982,1982-11-28,4,22.139,PHI,@,WAS,L 9-13,,,
3,1982,1982-12-05,5,22.146,PHI,,STL,L 20-23,,,
4,1982,1982-12-11,6,22.152,PHI,@,NYG,L 7-23,,,
5,1982,1982-12-19,7,22.160,PHI,,HOU,W 35-14,,,
6,1982,1982-12-26,8,22.167,PHI,@,DAL,W 24-20,,,
7,1982,1983-01-02,9,22.174,PHI,,NYG,L 24-26,,,
8,1987,1987-10-04,3,27.084,GNB,@,MIN,W 23-16,,,
9,1987,1987-10-11,4,27.091,GNB,,DET,L 16-19,,,
10,1987,1987-10-18,5,27.098,GNB,,PHI,W 16-10,1,14,0
