ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1999,1999-09-12,1,24.142,PIT,@,CLE,W 43-0,,3,3,26,8.67,0,100.0%,8.67,0,0,,0,0,0,,0,0,0,,0,0,0
2,1999,1999-09-19,2,24.149,PIT,@,BAL,W 23-20,,0,,,,,0.0%,,,,,,,,,,,,,,,
3,1999,1999-09-26,3,24.156,PIT,,SEA,L 10-29,,,,,,,0.0%,,,,,,,,,,,,,,,
4,1999,1999-10-03,4,24.163,PIT,,JAX,L 3-17,,,,,,,0.0%,,,,,,,,,,,,,,,
5,1999,1999-10-10,5,24.170,PIT,@,BUF,L 21-24,,,,,,,0.0%,,,,,,,,,,,,,,,
6,1999,1999-10-17,6,24.177,PIT,@,CIN,W 17-3,,,,,,,0.0%,,,,,,,,,,,,,,,
7,1999,1999-11-07,8,24.198,PIT,@,SFO,W 27-6,,,,,,,0.0%,,,,,,,,,,,,,,,
8,1999,1999-11-14,9,24.205,PIT,,CLE,L 15-16,,2,,,,,0.0%,,,,,,,,,,,,,,,
9,1999,1999-11-21,10,24.212,PIT,@,TEN,L 10-16,,3,3,38,12.67,0,100.0%,12.67,0,0,,0,0,0,,0,0,0,,0,0,0
10,1999,1999-11-28,11,24.219,PIT,,CIN,L 20-27,,7,3,36,12.00,1,42.9%,5.14,0,0,,0,0,0,,0,0,0,,0,1,6
11,1999,1999-12-02,12,24.223,PIT,@,JAX,L 6-20,,5,4,52,13.00,0,80.0%,10.40,0,0,,0,0,0,,0,0,0,,0,0,0
12,1999,1999-12-12,13,24.233,PIT,,BAL,L 24-31,,8,4,30,7.50,0,50.0%,3.75,0,0,,0,0,0,,0,0,0,,0,0,0
13,1999,1999-12-18,14,24.239,PIT,@,KAN,L 19-35,,4,3,69,23.00,1,75.0%,17.25,0,0,,0,0,0,,0,3,36,12.00,0,1,6
14,1999,1999-12-26,15,24.247,PIT,,CAR,W 30-20,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,0,,0,0,0
15,1999,2000-01-02,16,24.254,PIT,,TEN,L 36-47,*,10,7,131,18.71,1,70.0%,13.10,0,0,,0,0,0,,0,1,17,17.00,0,1,6
16,2000,2000-09-03,1,25.133,PIT,,BAL,L 0-16,,5,4,49,12.25,0,80.0%,9.80,0,0,,0,0,0,,0,0,0,,0,0,0
