ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2009,2009-09-13,1,25.045,MIA,@,ATL,L 7-19,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
2,2009,2009-09-21,2,25.053,MIA,,IND,L 23-27,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
3,2009,2009-09-27,3,25.059,MIA,@,SDG,L 13-23,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
4,2009,2009-10-04,4,25.066,MIA,,BUF,W 38-10,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
5,2009,2009-10-12,5,25.074,MIA,,NYJ,W 31-27,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
6,2009,2009-10-25,6,25.087,MIA,,NOR,L 34-46,,,,,,,,,,,0.0%,,,,,,,,,,
7,2009,2009-11-01,7,25.094,MIA,@,NYJ,W 30-25,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,1
8,2009,2009-11-08,8,25.101,MIA,@,NWE,L 17-27,,,,,,,,,,,0.0%,,,,,,,,,,
9,2009,2009-11-15,9,25.108,MIA,,TAM,W 25-23,,,,,,,,,,,0.0%,,,,,,,,,,
10,2009,2009-11-19,10,25.112,MIA,@,CAR,W 24-17,,4,24,6.00,0,2,2,7,3.50,0,100.0%,3.50,0,0,,0,0,0,0.0,0,0
11,2009,2009-11-29,11,25.122,MIA,@,BUF,L 14-31,,5,22,4.40,0,2,2,15,7.50,0,100.0%,7.50,0,0,,0,0,0,0.0,0,1
12,2009,2009-12-06,12,25.129,MIA,,NWE,W 22-21,,5,12,2.40,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,0.0,0,0
13,2009,2009-12-13,13,25.136,MIA,@,JAX,W 14-10,,2,3,1.50,0,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,0.0,0,0
14,2009,2009-12-20,14,25.143,MIA,@,TEN,L 24-27,,3,7,2.33,0,4,4,36,9.00,0,100.0%,9.00,0,0,,0,0,0,0.0,0,0
15,2009,2009-12-27,15,25.150,MIA,,HOU,L 20-27,,3,12,4.00,1,9,9,74,8.22,1,100.0%,8.22,0,0,,0,2,12,0.0,0,0
16,2009,2010-01-03,16,25.157,MIA,,PIT,L 24-30,,1,9,9.00,0,1,1,11,11.00,1,100.0%,11.00,0,0,,0,1,6,0.0,0,0
17,2010,2010-09-12,1,26.044,MIA,@,BUF,W 15-10,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
18,2010,2010-09-19,2,26.051,MIA,@,MIN,W 14-10,,,,,,,,,,,0.0%,,,,,,,,,,
19,2010,2010-09-26,3,26.058,MIA,,NYJ,L 23-31,,,,,,,,,,,0.0%,,,,,,,,,,
20,2010,2010-10-04,4,26.066,MIA,,NWE,L 14-41,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
21,2010,2010-10-17,5,26.079,MIA,@,GNB,W 23-20,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
22,2010,2010-10-24,6,26.086,MIA,,PIT,L 22-23,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
23,2010,2010-10-31,7,26.093,MIA,@,CIN,W 22-14,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,1
24,2010,2010-11-07,8,26.100,MIA,@,BAL,L 10-26,,,,,,,,,,,0.0%,,,,,,,,,,
25,2010,2010-11-14,9,26.107,MIA,,TEN,W 29-17,,0,0,,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,0.0,0,0
26,2010,2010-11-18,10,26.111,MIA,,CHI,L 0-16,,,,,,,,,,,0.0%,,,,,,,,,,
27,2010,2010-11-28,11,26.121,MIA,@,OAK,W 33-17,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
28,2010,2010-12-05,12,26.128,MIA,,CLE,L 10-13,,,,,,,,,,,0.0%,,,,,,,,,,
29,2010,2010-12-12,13,26.135,MIA,@,NYJ,W 10-6,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
30,2010,2010-12-19,14,26.142,MIA,,BUF,L 14-17,,,,,,,,,,,0.0%,,,,,,,,,,
31,2010,2010-12-26,15,26.149,MIA,,DET,L 27-34,,,,,,1,,,,,0.0%,,,,,,,,,,
32,2010,2011-01-02,16,26.156,MIA,@,NWE,L 7-38,,,,,,,,,,,0.0%,,,,,,,,,,
33,2011,2011-09-12,1,27.044,MIA,,NWE,L 24-38,,2,1,0.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
34,2011,2011-09-18,2,27.050,MIA,,HOU,L 13-23,,,,,,,,,,,0.0%,,,,,,,,,,
35,2011,2011-09-25,3,27.057,MIA,@,CLE,L 16-17,,1,4,4.00,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,0.0,0,0
36,2011,2011-10-02,4,27.064,MIA,@,SDG,L 16-26,,6,20,3.33,1,1,1,18,18.00,0,100.0%,18.00,0,0,,0,1,6,0.0,0,1
37,2011,2011-10-17,5,27.079,MIA,@,NYJ,L 6-24,*,0,0,,0,1,1,15,15.00,0,100.0%,15.00,0,0,,0,0,0,0.0,0,0
38,2011,2011-10-23,6,27.085,MIA,,DEN,L 15-18,,,,,,,,,,,0.0%,,,,,,,,,,
39,2011,2011-10-30,7,27.092,MIA,@,NYG,L 17-20,,1,4,4.00,0,2,1,7,7.00,0,50.0%,3.50,1,14,14.00,0,0,0,0.0,0,1
