ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,all_td,scoring
22,1965,1965-11-14,9,23.324,SFO,@,DET,W 27-21,6,76,12.67,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
23,1965,1965-11-21,10,23.331,SFO,,RAM,W 30-27,7,82,11.71,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
24,1965,1965-11-28,11,23.338,SFO,@,MIN,W 45-24,5,82,16.40,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
25,1965,1965-12-05,12,23.345,SFO,,DET,W 17-14,3,63,21.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
26,1965,1965-12-12,13,23.352,SFO,@,CHI,L 20-61,9,129,14.33,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
27,1965,1965-12-19,14,23.359,SFO,,GNB,T 24-24,9,149,16.56,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
28,1966,1966-09-11,1,24.260,SFO,,MIN,T 20-20,9,79,8.78,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
29,1966,1966-09-25,2,24.274,SFO,@,BAL,L 14-36,4,52,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
30,1966,1966-09-30,3,24.279,SFO,@,RAM,L 3-34,4,56,14.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
31,1966,1966-10-09,4,24.288,SFO,,GNB,W 21-20,2,26,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
32,1966,1966-10-16,5,24.295,SFO,@,ATL,W 44-7,4,62,15.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
33,1966,1966-10-23,6,24.302,SFO,,DET,W 27-24,3,63,21.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
34,1966,1966-10-30,7,24.309,SFO,@,MIN,L 3-28,4,49,12.25,0,1,-1,-1.00,0,0,0,,0,0,0,,0,0,,,0,0
35,1966,1966-11-13,9,24.323,SFO,@,CHI,T 30-30,7,51,7.29,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
36,1966,1966-11-20,10,24.330,SFO,,PHI,L 34-35,7,76,10.86,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
37,1966,1966-11-24,11,24.334,SFO,@,DET,W 41-14,5,102,20.40,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
38,1966,1966-12-04,12,24.344,SFO,@,GNB,L 7-20,6,138,23.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
39,1966,1966-12-11,13,24.351,SFO,,CHI,W 41-14,6,103,17.17,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
40,1966,1966-12-18,14,24.358,SFO,,BAL,L 14-30,5,117,23.40,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
41,1967,1967-09-24,2,25.273,SFO,,ATL,W 38-7,5,56,11.20,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
42,1967,1967-10-01,3,25.280,SFO,@,BAL,L 7-41,2,17,8.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
43,1967,1967-10-08,4,25.287,SFO,@,RAM,W 27-24,2,15,7.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
44,1967,1967-10-15,5,25.294,SFO,@,PHI,W 28-27,4,66,16.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
45,1967,1967-10-22,6,25.301,SFO,,NOR,W 27-13,4,38,9.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
46,1967,1967-10-29,7,25.308,SFO,,DET,L 3-45,5,96,19.20,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
47,1967,1967-11-05,8,25.315,SFO,,RAM,L 7-17,2,11,5.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
48,1967,1967-11-19,10,25.329,SFO,@,GNB,L 0-13,2,14,7.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
49,1968,1968-09-15,1,26.265,NOR,,CLE,L 10-24,3,20,6.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
50,1968,1968-09-22,2,26.272,NOR,,WAS,W 37-17,1,3,3.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
51,1968,1968-10-27,7,26.307,NOR,@,STL,L 17-31,5,43,8.60,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
52,1968,1968-11-03,8,26.314,NOR,,DAL,L 3-17,1,1,1.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
53,1968,1968-11-10,9,26.321,NOR,@,CLE,L 17-35,1,6,6.00,0,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0
54,1968,1968-11-17,10,26.328,NOR,@,GNB,L 7-29,1,15,15.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
55,1968,1968-12-01,12,26.342,NOR,,CHI,L 17-23,4,41,10.25,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
56,1968,1968-12-08,13,26.349,NOR,@,PHI,L 17-29,3,26,8.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
57,1968,1968-12-15,14,26.356,NOR,,PIT,W 24-14,6,103,17.17,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
58,1969,1969-09-21,1,27.270,NOR,,WAS,L 20-26,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
59,1969,1969-09-28,2,27.277,NOR,,DAL,L 17-21,6,81,13.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
60,1969,1969-10-05,3,27.284,NOR,@,RAM,L 17-36,2,56,28.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
61,1969,1969-10-12,4,27.291,NOR,,CLE,L 17-27,2,24,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
62,1969,1969-10-19,5,27.298,NOR,,BAL,L 10-30,2,19,9.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
63,1969,1969-10-26,6,27.305,NOR,@,PHI,L 10-13,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
64,1969,1969-11-02,7,27.312,NOR,@,STL,W 51-42,5,64,12.80,2,0,0,,0,0,0,,0,0,0,,0,0,,,2,12
65,1969,1969-11-16,9,27.326,NOR,@,NYG,W 25-24,1,18,18.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
66,1969,1969-11-23,10,27.333,NOR,,SFO,W 43-38,2,29,14.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
67,1969,1969-11-30,11,27.340,NOR,,PHI,W 26-17,2,20,10.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
68,1969,1969-12-07,12,27.347,NOR,@,ATL,L 17-45,1,15,15.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
69,1969,1969-12-14,13,27.354,NOR,@,WAS,L 14-17,2,24,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
70,1969,1969-12-21,14,27.361,NOR,,PIT,W 27-24,4,63,15.75,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
71,1970,1970-09-20,1,28.269,NOR,,ATL,L 3-14,2,13,6.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
72,1970,1970-09-27,2,28.276,NOR,@,MIN,L 0-26,,,,,,,,,,,,,,,,,,,,,
73,1970,1970-10-04,3,28.283,NOR,,NYG,W 14-10,,,,,,,,,,,,,,,,,,,,,
74,1970,1970-10-11,4,28.290,NOR,@,STL,L 17-24,7,114,16.29,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
75,1970,1970-10-18,5,28.297,NOR,@,SFO,T 20-20,3,43,14.33,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
76,1970,1970-10-25,6,28.304,NOR,@,ATL,L 14-32,1,31,31.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
77,1970,1970-11-08,8,28.318,NOR,,DET,W 19-17,,,,,,,,,,,,,,,,,,,,,
78,1970,1970-11-15,9,28.325,NOR,@,MIA,L 10-21,3,49,16.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
79,1970,1970-11-22,10,28.332,NOR,,DEN,L 6-31,2,68,34.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
80,1970,1970-11-29,11,28.339,NOR,@,CIN,L 6-26,1,8,8.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
81,1970,1970-12-06,12,28.346,NOR,@,RAM,L 16-34,5,79,15.80,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
82,1970,1970-12-13,13,28.353,NOR,,SFO,L 27-38,,,,,,,,,,,,,,,,,,,,,
83,1970,1970-12-20,14,28.360,NOR,,CHI,L 3-24,2,42,21.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
84,1971,1971-09-19,1,29.268,NOR,,RAM,W 24-20,3,45,15.00,1,1,10,10.00,0,0,0,,0,0,0,,0,0,,,1,6
85,1971,1971-09-26,2,29.275,NOR,,SFO,L 20-38,3,41,13.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
86,1971,1971-10-03,3,29.282,NOR,@,HOU,T 13-13,,,,,,,,,,,,,,,,,,,,,
87,1971,1971-10-10,4,29.289,NOR,@,CHI,L 14-35,4,78,19.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
88,1971,1971-10-17,5,29.296,NOR,,DAL,W 24-14,,,,,,,,,,,,,,,,,,,,,
89,1971,1971-10-24,6,29.303,NOR,@,ATL,L 6-28,2,34,17.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
90,1971,1971-10-31,7,29.310,NOR,@,WAS,L 14-24,2,49,24.50,0,1,-12,-12.00,0,0,0,,0,0,0,,0,0,,,0,0
91,1971,1971-11-07,8,29.317,NOR,,OAK,T 21-21,5,82,16.40,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
92,1971,1971-11-14,9,29.324,NOR,@,SFO,W 26-20,3,88,29.33,2,0,0,,0,0,0,,0,0,0,,0,0,,,2,12
93,1971,1971-11-21,10,29.331,NOR,,MIN,L 10-23,4,34,8.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
94,1971,1971-11-28,11,29.338,NOR,@,GNB,W 29-21,1,23,23.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
95,1971,1971-12-05,12,29.345,NOR,@,RAM,L 28-45,5,46,9.20,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
96,1971,1971-12-12,13,29.352,NOR,,CLE,L 17-21,2,29,14.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
97,1971,1971-12-19,14,29.359,NOR,,ATL,L 20-24,1,19,19.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
98,1972,1972-09-17,1,30.267,NOR,@,RAM,L 14-34,3,50,16.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
99,1972,1972-09-25,2,30.275,NOR,,KAN,L 17-20,3,46,15.33,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
100,1972,1972-10-08,4,30.288,NOR,@,NYG,L 21-45,4,120,30.00,2,0,0,,0,0,0,,0,0,0,,0,0,,,2,12
101,1972,1972-10-15,5,30.295,NOR,,ATL,L 14-21,0,0,,0,1,-7,-7.00,0,0,0,,0,0,0,,0,0,,,0,0
102,1972,1972-10-22,6,30.302,NOR,@,SFO,T 20-20,5,110,22.00,2,0,0,,0,0,0,,0,0,0,,0,0,,,2,12
103,1972,1972-11-05,8,30.316,NOR,@,MIN,L 6-37,,,,,,,,,,,,,,,,,,,,,
104,1972,1972-11-12,9,30.323,NOR,@,ATL,L 20-36,1,-2,-2.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
105,1972,1972-11-19,10,30.330,NOR,@,DET,L 14-27,3,43,14.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
106,1972,1972-11-26,11,30.337,NOR,,RAM,W 19-16,3,40,13.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
107,1972,1972-12-03,12,30.344,NOR,@,NYJ,L 17-18,3,49,16.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
108,1972,1972-12-10,13,30.351,NOR,,NWE,L 10-17,3,36,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
109,1972,1972-12-17,14,30.358,NOR,,GNB,L 20-30,4,50,12.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
110,1973,1973-09-16,1,31.265,HOU,@,NYG,L 14-34,1,7,7.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
111,1973,1973-09-30,3,31.279,HOU,,PIT,L 7-36,,,,,,,,,,,,,,,,,,,,,
112,1973,1973-10-07,4,31.286,HOU,,RAM,L 26-31,,,,,,,,,,,,,,,,,,,,,
113,1973,1973-10-14,5,31.293,HOU,,DEN,L 20-48,2,24,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
114,1973,1973-10-21,6,31.300,HOU,@,CLE,L 13-42,,,,,,,,,,,,,,,,,,,,,
