ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
1,1980,1980-09-07,1,23.182,CIN,,TAM,L 12-17,0,0,,0,3,16,5.33,0,0,0,0
2,1980,1980-09-14,2,23.189,CIN,@,MIA,L 16-17,0,0,,0,2,7,3.50,0,0,0,0
3,1980,1980-11-02,9,23.238,CIN,,SDG,L 14-31,,,,,,,,,,,
4,1980,1980-11-09,10,23.245,CIN,@,OAK,L 17-28,,,,,,,,,,,
5,1980,1980-11-16,11,23.252,CIN,,BUF,L 0-14,,,,,,,,,,,
6,1980,1980-11-23,12,23.259,CIN,@,CLE,L 7-31,,,,,,,,,,,
7,1980,1980-11-30,13,23.266,CIN,@,KAN,W 20-6,0,0,,0,1,6,6.00,0,0,0,0
8,1980,1980-12-07,14,23.273,CIN,,BAL,W 34-33,1,18,18.00,0,0,0,,0,0,0,0
9,1980,1980-12-14,15,23.280,CIN,@,CHI,W 17-14,1,12,12.00,0,0,0,,0,0,0,0
10,1980,1980-12-21,16,23.287,CIN,,CLE,L 24-27,1,21,21.00,0,0,0,,0,0,0,0
11,1981,1981-09-13,2,24.188,PHI,,NWE,W 13-3,,,,,,,,,,,
12,1981,1981-09-17,3,24.192,PHI,@,BUF,W 20-14,,,,,,,,,,,
13,1981,1981-09-27,4,24.202,PHI,,WAS,W 36-13,,,,,,,,,,,
14,1981,1981-10-05,5,24.210,PHI,,ATL,W 16-13,,,,,,,,,,,
15,1981,1981-10-11,6,24.216,PHI,@,NOR,W 31-14,,,,,,,,,,,
16,1981,1981-10-18,7,24.223,PHI,@,MIN,L 23-35,,,,,,,,,,,
17,1981,1981-10-25,8,24.230,PHI,,TAM,W 20-10,,,,,,,,,,,
18,1981,1981-11-01,9,24.237,PHI,,DAL,L 14-17,,,,,,,,,,,
19,1981,1981-11-08,10,24.244,PHI,@,STL,W 52-10,,,,,,,,,,,
20,1981,1981-11-15,11,24.251,PHI,,BAL,W 38-13,,,,,,,,,,,
21,1981,1981-11-22,12,24.258,PHI,,NYG,L 10-20,,,,,,,,,,,
22,1981,1981-11-30,13,24.266,PHI,@,MIA,L 10-13,,,,,,,,,,,
23,1981,1981-12-06,14,24.272,PHI,@,WAS,L 13-15,,,,,,,,,,,
24,1981,1981-12-13,15,24.279,PHI,@,DAL,L 10-21,,,,,,,,,,,
25,1981,1981-12-20,16,24.286,PHI,,STL,W 38-0,,,,,,,,,,,
26,1987,1987-10-11,4,30.216,NYJ,@,IND,L 0-6,,,,,,,,,,,
27,1987,1987-10-18,5,30.223,NYJ,,MIA,W 37-31,0,0,,0,0,0,,0,1,35,0
