ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1971,1971-09-19,1,22.224,PHI,@,CIN,L 14-37,1,-1,-1.00,0,2,22,11.00,0,0,0,,0,0,0
2,1971,1971-09-26,2,22.231,PHI,,DAL,L 7-42,3,7,2.33,0,0,0,,0,0,0,,0,0,0
3,1971,1971-10-03,3,22.238,PHI,,SFO,L 3-31,4,3,0.75,0,3,31,10.33,0,0,0,,0,0,0
4,1971,1971-10-10,4,22.245,PHI,,MIN,L 0-13,2,3,1.50,0,0,0,,0,0,0,,0,0,0
5,1971,1971-10-17,5,22.252,PHI,@,OAK,L 10-34,4,2,0.50,0,0,0,,0,0,0,,0,0,0
6,1971,1971-10-24,6,22.259,PHI,,NYG,W 23-7,,,,,,,,,,,,,,
7,1971,1971-10-31,7,22.266,PHI,,DEN,W 17-16,,,,,,,,,,,,,,
8,1971,1971-11-07,8,22.273,PHI,@,WAS,T 7-7,,,,,,,,,,,,,,
9,1971,1971-11-14,9,22.280,PHI,@,DAL,L 7-20,1,4,4.00,0,0,0,,0,0,0,,0,0,0
10,1971,1971-11-21,10,22.287,PHI,@,STL,W 37-20,4,1,0.25,0,2,2,1.00,0,0,0,,0,0,0
11,1971,1971-11-28,11,22.294,PHI,,WAS,L 13-20,1,1,1.00,1,0,0,,0,0,0,,0,1,6
12,1971,1971-12-05,12,22.301,PHI,@,DET,W 23-20,,,,,,,,,,,,,,
13,1971,1971-12-12,13,22.308,PHI,,STL,W 19-7,3,21,7.00,0,0,0,,0,0,0,,0,0,0
14,1972,1972-09-17,1,23.223,PHI,@,DAL,L 6-28,0,0,,0,2,9,4.50,0,0,0,,0,0,0
15,1972,1972-09-24,2,23.230,PHI,,CLE,L 17-27,,,,,,,,,,,,,,
16,1972,1972-10-02,3,23.238,PHI,,NYG,L 12-27,,,,,,,,,,,,,,
17,1972,1972-10-08,4,23.244,PHI,@,WAS,L 0-14,,,,,,,,,,,,,,
18,1972,1972-10-15,5,23.251,PHI,,RAM,L 3-34,,,,,,,,,,,,,,
19,1972,1972-10-22,6,23.258,PHI,@,KAN,W 21-20,,,,,,,,,,,,,,
20,1972,1972-10-29,7,23.265,PHI,@,NOR,L 3-21,,,,,,,,,,,,,,
21,1972,1972-11-05,8,23.272,PHI,,STL,T 6-6,,,,,,,,,,,,,,
22,1972,1972-11-12,9,23.279,PHI,@,HOU,W 18-17,3,9,3.00,0,0,0,,0,0,0,,0,0,0
23,1972,1972-11-19,10,23.286,PHI,,DAL,L 7-28,,,,,,,,,,,,,,
24,1972,1972-11-26,11,23.293,PHI,@,NYG,L 10-62,0,0,,0,2,14,7.00,0,0,0,,0,0,0
25,1972,1972-12-03,12,23.300,PHI,,WAS,L 7-23,,,,,,,,,,,,,,
26,1972,1972-12-10,13,23.307,PHI,,CHI,L 12-21,1,3,3.00,0,1,9,9.00,0,0,0,,0,0,0
27,1972,1972-12-17,14,23.314,PHI,@,STL,L 23-24,3,10,3.33,0,0,0,,0,0,0,,0,0,0
28,1973,1973-09-16,1,24.221,PHI,,STL,L 23-34,0,0,,0,4,15,3.75,1,0,0,,0,1,6
29,1973,1973-09-23,2,24.228,PHI,@,NYG,T 23-23,,,,,,,,,,,,,,
30,1973,1973-09-30,3,24.235,PHI,,WAS,L 7-28,,,,,,,,,,,,,,
31,1973,1973-10-07,4,24.242,PHI,@,BUF,L 26-27,3,3,1.00,0,0,0,,0,1,18,18.00,0,0,0
32,1973,1973-10-14,5,24.249,PHI,@,STL,W 27-24,9,45,5.00,0,2,29,14.50,0,0,0,,0,0,0
33,1973,1973-10-21,6,24.256,PHI,@,MIN,L 21-28,,,,,,,,,,,,,,
34,1973,1973-10-28,7,24.263,PHI,,DAL,W 30-16,,,,,,,,,,,,,,
35,1973,1973-11-04,8,24.270,PHI,,NWE,W 24-23,,,,,,,,,,,,,,
36,1973,1973-11-11,9,24.277,PHI,,ATL,L 27-44,5,24,4.80,0,4,36,9.00,0,1,0,0.00,0,0,0
37,1973,1973-11-18,10,24.284,PHI,@,DAL,L 10-31,3,19,6.33,0,0,0,,0,0,0,,0,0,0
38,1973,1973-11-25,11,24.291,PHI,,NYG,W 20-16,,,,,,,,,,,,,,
