ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
34,1975,1975-12-21,14,24.267,GNB,,ATL,W 22-13,0,0,,0,0,0,,0,1,61,0
35,1976,1976-09-19,2,25.174,GNB,@,STL,L 0-29,,,,,,,,,,,
36,1976,1976-09-26,3,25.181,GNB,@,CIN,L 7-28,,,,,,,,,,,
37,1976,1976-10-03,4,25.188,GNB,,DET,W 24-14,,,,,,,,,,,
38,1976,1976-10-10,5,25.195,GNB,,SEA,W 27-20,,,,,,,,,,,
39,1976,1976-10-17,6,25.202,GNB,,PHI,W 28-13,,,,,,,,,,,
40,1976,1976-10-24,7,25.209,GNB,@,OAK,L 14-18,,,,,,,,,,,
41,1976,1976-10-31,8,25.216,GNB,@,DET,L 6-27,,,,,,,,,,,
42,1976,1976-11-07,9,25.223,GNB,,NOR,W 32-27,,,,,,,,,,,
43,1976,1976-11-14,10,25.230,GNB,@,CHI,L 13-24,,,,,,,,,,,
44,1976,1976-11-21,11,25.237,GNB,,MIN,L 10-17,,,,,,,,,,,
45,1976,1976-11-28,12,25.244,GNB,,CHI,L 10-16,,,,,,,,,,,
46,1976,1976-12-05,13,25.251,GNB,@,MIN,L 9-20,0,0,,0,0,0,,0,1,0,0
47,1976,1976-12-12,14,25.258,GNB,@,ATL,W 24-20,,,,,,,,,,,
48,1977,1977-09-18,1,26.173,STL,@,DEN,L 0-7,,,,,,,,,,,
49,1977,1977-09-25,2,26.180,STL,,CHI,W 16-13,,,,,,,,,,,
50,1977,1977-10-02,3,26.187,STL,@,WAS,L 14-24,1,10,10.00,0,0,0,,0,0,0,0
51,1978,1978-09-03,1,27.158,STL,@,CHI,L 10-17,,,,,,,,,,,
52,1978,1978-09-10,2,27.165,STL,,NWE,L 6-16,,,,,,,,,,,
53,1978,1978-09-17,3,27.172,STL,,WAS,L 10-28,,,,,,,,,,,
54,1978,1978-09-24,4,27.179,STL,@,DAL,L 12-21,,,,,,,,,,,
55,1978,1978-10-01,5,27.186,STL,@,MIA,L 10-24,,,,,,,,,,,
56,1978,1978-10-08,6,27.193,STL,,BAL,L 17-30,,,,,,,,,,,
57,1978,1978-10-15,7,27.200,STL,,DAL,L 21-24,,,,,,,,,,,
58,1978,1978-10-22,8,27.207,STL,@,NYJ,L 10-23,,,,,,,,,,,
59,1978,1978-10-29,9,27.214,STL,@,PHI,W 16-10,,,,,,,,,,,
60,1978,1978-11-05,10,27.221,STL,,NYG,W 20-10,,,,,,,,,,,
61,1978,1978-11-12,11,27.228,STL,@,SFO,W 16-10,,,,,,,,,,,
62,1978,1978-11-19,12,27.235,STL,@,WAS,W 27-17,,,,,,,,,,,
63,1978,1978-11-26,13,27.242,STL,,PHI,L 10-14,0,0,,0,1,0,0.00,0,0,0,0
64,1978,1978-12-03,14,27.249,STL,,DET,W 21-14,0,0,,0,0,0,,0,3,6,0
65,1978,1978-12-10,15,27.256,STL,@,NYG,L 0-17,,,,,,,,,,,
66,1978,1978-12-17,16,27.263,STL,,ATL,W 42-21,,,,,,,,,,,
67,1979,1979-09-02,1,28.157,STL,,DAL,L 21-22,,,,,,,,,,,
68,1979,1979-09-09,2,28.164,STL,@,NYG,W 27-14,0,0,,0,0,0,,0,1,22,0
69,1979,1979-09-16,3,28.171,STL,,PIT,L 21-24,,,,,,,,,,,
70,1979,1979-09-23,4,28.178,STL,,WAS,L 7-17,,,,,,,,,,,
71,1979,1979-09-30,5,28.185,STL,@,RAM,L 0-21,,,,,,,,,,,
72,1979,1979-10-07,6,28.192,STL,@,HOU,W 24-17,,,,,,,,,,,
73,1979,1979-10-14,7,28.199,STL,,PHI,L 20-24,,,,,,,,,,,
74,1979,1979-10-21,8,28.206,STL,@,DAL,L 13-22,,,,,,,,,,,
75,1979,1979-10-28,9,28.213,STL,,CLE,L 20-38,,,,,,,,,,,
76,1979,1979-11-04,10,28.220,STL,,MIN,W 37-7,,,,,,,,,,,
77,1979,1979-11-11,11,28.227,STL,@,WAS,L 28-30,,,,,,,,,,,
78,1979,1979-11-18,12,28.234,STL,@,PHI,L 13-16,,,,,,,,,,,
79,1979,1979-11-25,13,28.241,STL,@,CIN,L 28-34,,,,,,,,,,,
80,1979,1979-12-02,14,28.248,STL,,SFO,W 13-10,,,,,,,,,,,
81,1979,1979-12-09,15,28.255,STL,,NYG,W 29-20,,,,,,,,,,,
82,1979,1979-12-16,16,28.262,STL,@,CHI,L 6-42,,,,,,,,,,,
83,1980,1980-09-14,2,29.169,DEN,,DAL,W 41-20,,,,,,,,,,,
84,1980,1980-09-21,3,29.176,DEN,,SDG,L 13-30,,,,,,,,,,,
85,1980,1980-09-29,4,29.184,DEN,@,NWE,L 14-23,,,,,,,,,,,
86,1980,1980-10-05,5,29.190,DEN,@,CLE,W 19-16,,,,,,,,,,,
87,1980,1980-10-13,6,29.198,DEN,,WAS,W 20-17,,,,,,,,,,,
88,1980,1980-10-19,7,29.204,DEN,,KAN,L 17-23,,,,,,,,,,,
89,1980,1980-10-26,8,29.211,DEN,@,NYG,W 14-9,,,,,,,,,,,
90,1980,1980-11-02,9,29.218,DEN,,HOU,L 16-20,,,,,,,,,,,
91,1980,1980-11-09,10,29.225,DEN,@,SDG,W 20-13,,,,,,,,,,,
92,1980,1980-11-16,11,29.232,DEN,,NYJ,W 31-24,,,,,,,,,,,
93,1980,1980-11-23,12,29.239,DEN,,SEA,W 36-20,0,0,,0,0,0,,0,1,0,0
94,1980,1980-12-01,13,29.247,DEN,@,OAK,L 3-9,,,,,,,,,,,
95,1980,1980-12-07,14,29.253,DEN,@,KAN,L 14-31,0,0,,0,0,0,,0,1,3,0
96,1980,1980-12-14,15,29.260,DEN,,OAK,L 21-24,,,,,,,,,,,
97,1981,1981-09-06,1,30.161,DEN,,OAK,W 9-7,,,,,,,,,,,
98,1981,1981-09-13,2,30.168,DEN,@,SEA,L 10-13,,,,,,,,,,,
99,1981,1981-09-20,3,30.175,DEN,,BAL,W 28-10,,,,,,,,,,,
100,1981,1981-09-27,4,30.182,DEN,,SDG,W 42-24,,,,,,,,,,,
101,1981,1981-10-04,5,30.189,DEN,@,OAK,W 17-0,,,,,,,,,,,
102,1981,1981-10-11,6,30.196,DEN,,DET,W 27-21,,,,,,,,,,,
103,1981,1981-10-18,7,30.203,DEN,@,KAN,L 14-28,,,,,,,,,,,
104,1981,1981-10-25,8,30.210,DEN,@,BUF,L 7-9,,,,,,,,,,,
105,1981,1981-11-02,9,30.218,DEN,,MIN,W 19-17,,,,,,,,,,,
106,1981,1981-11-08,10,30.224,DEN,,CLE,W 23-20,,,,,,,,,,,
107,1981,1981-11-22,12,30.238,DEN,@,CIN,L 21-38,,,,,,,,,,,
108,1981,1981-11-29,13,30.245,DEN,@,SDG,L 17-34,,,,,,,,,,,
