ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks,def_int,def_int_yds,def_int_td
1,1972,1972-09-17,1,21.323,CIN,@,NWE,W 31-7,,,,
2,1972,1972-09-24,2,21.330,CIN,,PIT,W 15-10,,,,
3,1972,1972-10-01,3,21.337,CIN,@,CLE,L 6-27,,,,
4,1972,1972-10-08,4,21.344,CIN,,DEN,W 21-10,,,,
5,1972,1972-10-15,5,21.351,CIN,@,KAN,W 23-16,,,,
6,1972,1972-10-22,6,21.358,CIN,@,RAM,L 12-15,,,,
7,1972,1972-10-29,7,21.365,CIN,,HOU,W 30-7,,,,
8,1972,1972-11-05,8,22.006,CIN,@,PIT,L 17-40,,,,
9,1972,1972-11-12,9,22.013,CIN,,OAK,L 14-20,,,,
10,1972,1972-11-19,10,22.020,CIN,,BAL,L 19-20,,,,
11,1972,1972-11-26,11,22.027,CIN,@,CHI,W 13-3,,,,
12,1972,1972-12-03,12,22.034,CIN,,NYG,W 13-10,,,,
13,1972,1972-12-09,13,22.040,CIN,,CLE,L 24-27,,,,
14,1972,1972-12-17,14,22.048,CIN,@,HOU,W 61-17,,,,
15,1973,1973-09-16,1,22.321,CIN,@,DEN,L 10-28,,,,
16,1973,1973-09-23,2,22.328,CIN,,HOU,W 24-10,,,,
17,1973,1973-09-30,3,22.335,CIN,@,SDG,W 20-13,,,,
18,1973,1973-10-07,4,22.342,CIN,@,CLE,L 10-17,,,,
19,1973,1973-10-14,5,22.349,CIN,,PIT,W 19-7,,,,
20,1973,1973-10-21,6,22.356,CIN,,KAN,W 14-6,,,,
21,1973,1973-11-25,11,23.026,CIN,,STL,W 42-24,,,,
22,1973,1973-12-02,12,23.033,CIN,,MIN,W 27-0,,,,
23,1973,1973-12-09,13,23.040,CIN,,CLE,W 34-17,,,,
24,1973,1973-12-16,14,23.047,CIN,@,HOU,W 27-24,,,,
25,1974,1974-09-15,1,23.320,CIN,,CLE,W 33-7,,,,
26,1974,1974-09-22,2,23.327,CIN,,SDG,L 17-20,,,,
27,1974,1974-11-03,8,24.004,CIN,@,BAL,W 24-14,,,,
28,1974,1974-11-10,9,24.011,CIN,,PIT,W 17-10,,,,
29,1974,1974-11-17,10,24.018,CIN,@,HOU,L 3-20,,,,
30,1974,1974-11-24,11,24.025,CIN,,KAN,W 33-6,,,,
31,1974,1974-12-02,12,24.033,CIN,@,MIA,L 3-24,,,,
32,1974,1974-12-14,14,24.045,CIN,@,PIT,L 3-27,,,,
33,1975,1975-09-21,1,24.326,CIN,,CLE,W 24-17,,,,
34,1975,1975-09-28,2,24.333,CIN,@,NOR,W 21-0,0.0,1,21,0
35,1975,1975-10-05,3,24.340,CIN,@,HOU,W 21-19,,,,
36,1975,1975-10-12,4,24.347,CIN,,NWE,W 27-10,,,,
37,1975,1975-10-19,5,24.354,CIN,,OAK,W 14-10,0.0,1,2,0
38,1975,1975-10-26,6,24.361,CIN,@,ATL,W 21-14,0.0,1,2,0
39,1975,1975-11-02,7,25.003,CIN,,PIT,L 24-30,,,,
40,1975,1975-11-09,8,25.010,CIN,@,DEN,W 17-16,,,,
41,1975,1975-11-17,9,25.018,CIN,,BUF,W 33-24,,,,
