ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1997,1997-09-28,5,26.039,NOR,@,NYG,L 9-14,,2,1,15,15.00,0,50.0%,7.50,0,0,,0,0,0
2,1997,1997-10-05,6,26.046,NOR,@,CHI,W 20-17,,0,0,0,,0,0.0%,,1,30,30.00,0,0,0
3,1997,1997-10-12,7,26.053,NOR,,ATL,L 17-23,,,0,0,,0,0.0%,,0,0,,0,,
4,1997,1997-10-19,8,26.060,NOR,,CAR,L 0-13,,0,0,0,,0,0.0%,,1,1,1.00,0,0,0
5,1997,1997-10-26,9,26.067,NOR,,SFO,L 0-23,,1,0,0,,0,0.0%,0.00,0,0,,0,,
6,1997,1997-11-09,10,26.081,NOR,@,OAK,W 13-10,,2,1,13,13.00,0,50.0%,6.50,0,0,,0,0,0
7,1997,1997-11-16,11,26.088,NOR,,SEA,W 20-17,,,0,0,,0,0.0%,,0,0,,0,,
8,1997,1997-11-23,12,26.095,NOR,@,ATL,L 3-20,,3,1,22,22.00,0,33.3%,7.33,0,0,,0,0,0
9,1997,1997-11-30,13,26.102,NOR,@,CAR,W 16-13,,1,0,0,,0,0.0%,0.00,1,16,16.00,0,0,0
10,1997,1997-12-07,14,26.109,NOR,,STL,L 27-34,,1,0,0,,0,0.0%,0.00,0,0,,0,,
11,1998,1998-09-06,1,27.017,NOR,@,STL,W 24-17,,,,,,,0.0%,,,,,,,
12,1998,1998-09-13,2,27.024,NOR,,CAR,W 19-14,,,,,,,0.0%,,,,,,,
13,1998,1998-09-27,3,27.038,NOR,@,IND,W 19-13,,2,1,12,12.00,0,50.0%,6.00,0,0,,0,0,0
14,1998,1998-10-04,4,27.045,NOR,,NWE,L 27-30,,2,2,52,26.00,0,100.0%,26.00,0,0,,0,0,0
15,1998,1998-10-11,5,27.052,NOR,,SFO,L 0-31,,,,,,,0.0%,,,,,,,
16,1998,1998-10-18,6,27.059,NOR,@,ATL,L 23-31,,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0
17,1998,1998-10-25,7,27.066,NOR,,TAM,W 9-3,,,,,,,0.0%,,,,,,,
18,1998,1998-11-01,8,27.073,NOR,@,CAR,L 17-31,,6,3,40,13.33,1,50.0%,6.67,0,0,,0,1,6
19,1998,1998-11-08,9,27.080,NOR,@,MIN,L 24-31,,0,0,0,,0,0.0%,,1,20,20.00,0,0,0
20,1998,1998-11-15,10,27.087,NOR,,STL,W 24-3,,,,,,,0.0%,,,,,,,
21,1998,1998-11-22,11,27.094,NOR,@,SFO,L 20-31,,3,1,8,8.00,0,33.3%,2.67,0,0,,0,0,0
22,1998,1998-11-29,12,27.101,NOR,@,MIA,L 10-30,,1,1,17,17.00,0,100.0%,17.00,0,0,,0,0,0
23,1998,1998-12-06,13,27.108,NOR,,DAL,W 22-3,,,,,,,0.0%,,,,,,,
24,1998,1998-12-13,14,27.115,NOR,,ATL,L 17-27,,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0
25,1998,1998-12-20,15,27.122,NOR,@,ARI,L 17-19,,,,,,,0.0%,,,,,,,
26,1998,1998-12-27,16,27.129,NOR,,BUF,L 33-45,,8,4,113,28.25,2,50.0%,14.13,0,0,,0,2,12
27,1999,1999-09-12,1,28.023,NOR,,CAR,W 19-10,,0,,,,,0.0%,,,,,,,
28,1999,1999-10-03,3,28.044,NOR,@,CHI,L 10-14,,1,,,,,0.0%,,,,,,,
29,1999,1999-10-10,4,28.051,NOR,,ATL,L 17-20,,2,2,37,18.50,1,100.0%,18.50,0,0,,0,1,6
30,1999,1999-10-17,5,28.058,NOR,,TEN,L 21-24,,1,1,15,15.00,0,100.0%,15.00,0,0,,0,0,0
31,1999,1999-10-24,6,28.065,NOR,@,NYG,L 3-31,,2,,,,,0.0%,,,,,,,
32,1999,1999-10-31,7,28.072,NOR,,CLE,L 16-21,,1,,,,,0.0%,,,,,,,
33,1999,1999-11-07,8,28.079,NOR,,TAM,L 16-31,,1,1,13,13.00,0,100.0%,13.00,1,12,12.00,0,0,0
34,1999,1999-11-14,9,28.086,NOR,,SFO,W 24-6,,,,,,,0.0%,,,,,,,
35,1999,1999-12-05,12,28.107,NOR,@,ATL,L 12-35,,,,,,,0.0%,,,,,,,
