ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1986,1986-09-07,1,25.187,MIA,@,SDG,L 28-50
2,1986,1986-09-14,2,25.194,MIA,,IND,W 30-10
3,1986,1986-09-21,3,25.201,MIA,@,NYJ,L 45-51
4,1986,1986-09-28,4,25.208,MIA,,SFO,L 16-31
5,1986,1986-10-05,5,25.215,MIA,@,NWE,L 7-34
6,1986,1986-10-12,6,25.222,MIA,,BUF,W 27-14
7,1986,1986-10-19,7,25.229,MIA,,RAI,L 28-30
8,1986,1986-10-26,8,25.236,MIA,@,IND,W 17-13
9,1986,1986-11-02,9,25.243,MIA,,HOU,W 28-7
10,1986,1986-11-10,10,25.251,MIA,@,CLE,L 16-26
11,1986,1986-11-16,11,25.257,MIA,@,BUF,W 34-24
12,1986,1986-11-24,12,25.265,MIA,,NYJ,W 45-3
13,1986,1986-11-30,13,25.271,MIA,,ATL,L 14-20
14,1986,1986-12-07,14,25.278,MIA,@,NOR,W 31-27
15,1986,1986-12-14,15,25.285,MIA,@,RAM,W 37-31
16,1986,1986-12-22,16,25.293,MIA,,NWE,L 27-34
