ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1970,1970-09-20,1,28.328,BOS,,MIA,W 27-14
2,1970,1970-09-27,2,28.335,BOS,,NYJ,L 21-31
3,1970,1970-10-04,3,28.342,BOS,,BAL,L 6-14
4,1970,1970-10-11,4,28.349,BOS,@,KAN,L 10-23
5,1970,1970-10-18,5,28.356,BOS,,NYG,L 0-16
6,1970,1970-10-25,6,28.363,BOS,@,BAL,L 3-27
7,1970,1970-11-01,7,29.005,BOS,,BUF,L 10-45
8,1970,1970-11-08,8,29.012,BOS,@,STL,L 0-31
9,1970,1970-11-15,9,29.019,BOS,,SDG,L 14-16
10,1970,1970-11-22,10,29.026,BOS,@,NYJ,L 3-17
11,1970,1970-11-29,11,29.033,BOS,@,BUF,W 14-10
12,1970,1970-12-06,12,29.040,BOS,@,MIA,L 20-37
13,1970,1970-12-13,13,29.047,BOS,,MIN,L 14-35
14,1970,1970-12-20,14,29.054,BOS,@,CIN,L 7-45
15,1971,1971-09-19,1,29.327,NWE,,OAK,W 20-6
16,1971,1971-09-26,2,29.334,NWE,,DET,L 7-34
17,1971,1971-10-03,3,29.341,NWE,,BAL,L 3-23
18,1971,1971-10-10,4,29.348,NWE,,NYJ,W 20-0
19,1971,1971-10-17,5,29.355,NWE,@,MIA,L 3-41
20,1971,1971-10-24,6,29.362,NWE,@,DAL,L 21-44
21,1971,1971-10-31,7,30.004,NWE,@,SFO,L 10-27
22,1971,1971-11-07,8,30.011,NWE,,HOU,W 28-20
23,1971,1971-11-14,9,30.018,NWE,,BUF,W 38-33
24,1971,1971-11-21,10,30.025,NWE,@,CLE,L 7-27
25,1971,1971-11-28,11,30.032,NWE,@,BUF,L 20-27
26,1971,1971-12-05,12,30.039,NWE,,MIA,W 34-13
27,1971,1971-12-12,13,30.046,NWE,@,NYJ,L 6-13
28,1971,1971-12-19,14,30.053,NWE,@,BAL,W 21-17
29,1972,1972-09-17,1,30.326,NWE,,CIN,L 7-31
30,1972,1972-09-24,2,30.333,NWE,,ATL,W 21-20
31,1972,1972-10-01,3,30.340,NWE,,WAS,W 24-23
32,1972,1972-10-08,4,30.347,NWE,@,BUF,L 14-38
33,1972,1972-10-15,5,30.354,NWE,,NYJ,L 13-41
34,1972,1972-10-22,6,30.361,NWE,@,PIT,L 3-33
35,1972,1972-10-29,7,31.002,NWE,@,NYJ,L 10-34
36,1972,1972-11-06,8,31.010,NWE,,BAL,L 17-24
37,1972,1972-11-12,9,31.016,NWE,@,MIA,L 0-52
38,1972,1972-11-19,10,31.023,NWE,,BUF,L 24-27
39,1972,1972-11-26,11,31.030,NWE,@,BAL,L 0-31
40,1972,1972-12-03,12,31.037,NWE,,MIA,L 21-37
41,1972,1972-12-10,13,31.044,NWE,@,NOR,W 17-10
42,1972,1972-12-17,14,31.051,NWE,@,DEN,L 21-45
43,1973,1973-09-16,1,31.324,NWE,,BUF,L 13-31
44,1973,1973-09-23,2,31.331,NWE,,KAN,L 7-10
45,1973,1973-09-30,3,31.338,NWE,@,MIA,L 23-44
46,1973,1973-10-07,4,31.345,NWE,,BAL,W 24-16
47,1973,1973-10-14,5,31.352,NWE,,NYJ,L 7-9
48,1973,1973-10-21,6,31.359,NWE,@,CHI,W 13-10
49,1973,1973-10-28,7,32.001,NWE,,MIA,L 14-30
50,1973,1973-11-04,8,32.008,NWE,@,PHI,L 23-24
51,1973,1973-11-11,9,32.015,NWE,@,NYJ,L 13-33
52,1973,1973-11-18,10,32.022,NWE,,GNB,W 33-24
53,1973,1973-11-25,11,32.029,NWE,@,HOU,W 32-0
54,1973,1973-12-02,12,32.036,NWE,,SDG,W 30-14
55,1973,1973-12-09,13,32.043,NWE,@,BUF,L 13-37
56,1973,1973-12-16,14,32.050,NWE,@,BAL,L 13-18
