ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
15,2003,2003-12-28,16,22.296,ARI,,MIN,W 18-17,*,6,2,22,11.00,0,33.3%,3.67,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
16,2004,2004-09-12,1,23.189,ARI,@,STL,L 10-17,,4,3,19,6.33,0,75.0%,4.75,1,1,1.00,0,0,0,,0,0,0,,0,,0,0,0.0,,
17,2004,2004-09-19,2,23.196,ARI,,NWE,L 12-23,*,5,3,39,13.00,0,60.0%,7.80,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
18,2004,2004-09-26,3,23.203,ARI,@,ATL,L 3-6,*,10,6,53,8.83,0,60.0%,5.30,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
19,2004,2004-10-03,4,23.210,ARI,,NOR,W 34-10,*,4,1,7,7.00,0,25.0%,1.75,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
20,2004,2004-10-10,5,23.217,ARI,@,SFO,L 28-31,*,8,3,45,15.00,0,37.5%,5.63,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
21,2004,2004-10-24,6,23.231,ARI,,SEA,W 25-17,*,13,7,54,7.71,0,53.8%,4.15,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
22,2004,2004-10-31,7,23.238,ARI,@,BUF,L 14-38,*,7,3,38,12.67,1,42.9%,5.43,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,,
23,2004,2004-11-07,8,23.245,ARI,@,MIA,W 24-23,*,8,3,20,6.67,0,37.5%,2.50,1,-7,-7.00,0,0,0,,0,0,0,,0,,0,0,0.0,,
24,2004,2004-11-14,9,23.252,ARI,,NYG,W 17-14,,6,3,32,10.67,0,50.0%,5.33,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
25,2004,2004-11-21,10,23.259,ARI,@,CAR,L 10-35,,3,,,,,0.0%,,,,,,,,,,,,,,,,,,,
26,2004,2004-11-28,11,23.266,ARI,,NYJ,L 3-13,*,1,,,,,0.0%,,,,,,,,,,,,,,,,,,,
27,2004,2004-12-05,12,23.273,ARI,@,DET,L 12-26,*,7,4,34,8.50,0,57.1%,4.86,0,0,,0,3,77,25.67,0,0,0,,0,,0,0,0.0,,
28,2004,2004-12-12,13,23.280,ARI,,SFO,L 28-31,*,8,4,77,19.25,0,50.0%,9.63,0,0,,0,3,58,19.33,0,0,0,,0,,0,0,0.0,,
29,2004,2004-12-19,14,23.287,ARI,,STL,W 31-7,,5,3,69,23.00,0,60.0%,13.80,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
30,2004,2004-12-26,15,23.294,ARI,@,SEA,L 21-24,,7,4,41,10.25,0,57.1%,5.86,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
31,2004,2005-01-02,16,23.301,ARI,,TAM,W 12-7,*,6,2,9,4.50,0,33.3%,1.50,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
32,2005,2005-09-11,1,24.188,ARI,@,NYG,L 19-42,,11,2,27,13.50,0,18.2%,2.45,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
33,2005,2005-09-18,2,24.195,ARI,,STL,L 12-17,,7,2,15,7.50,0,28.6%,2.14,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
34,2005,2005-09-25,3,24.202,ARI,@,SEA,L 12-37,,5,1,10,10.00,0,20.0%,2.00,0,0,,0,2,45,22.50,0,0,0,,0,,0,0,0.0,,
35,2005,2005-10-02,4,24.209,ARI,,SFO,W 31-14,,7,4,50,12.50,0,57.1%,7.14,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
36,2005,2005-10-09,5,24.216,ARI,,CAR,L 20-24,,2,2,9,4.50,0,100.0%,4.50,1,0,0.00,0,0,0,,0,0,0,,0,,0,0,0.0,,
37,2005,2005-10-23,6,24.230,ARI,,TEN,W 20-10,,2,2,21,10.50,0,100.0%,10.50,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
38,2005,2005-10-30,7,24.237,ARI,@,DAL,L 13-34,,5,2,14,7.00,0,40.0%,2.80,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
39,2005,2005-11-06,8,24.244,ARI,,SEA,L 19-33,*,10,6,66,11.00,1,60.0%,6.60,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,,
40,2005,2005-11-27,11,24.265,ARI,,JAX,L 17-24,,6,5,77,15.40,0,83.3%,12.83,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
41,2005,2005-12-04,12,24.272,ARI,@,SFO,W 17-10,*,4,3,28,9.33,0,75.0%,7.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
42,2005,2005-12-11,13,24.279,ARI,,WAS,L 13-17,*,6,5,61,12.20,0,83.3%,10.17,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
43,2005,2005-12-18,14,24.286,ARI,@,HOU,L 19-30,*,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
44,2005,2005-12-24,15,24.292,ARI,,PHI,W 27-21,,4,3,26,8.67,0,75.0%,6.50,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
45,2005,2006-01-01,16,24.300,ARI,@,IND,L 13-17,,2,2,16,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,1,9,9.00,0,,0,0,0.0,,
46,2006,2006-09-10,1,25.187,ARI,,SFO,W 34-27,,3,2,51,25.50,0,66.7%,17.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
47,2006,2006-09-17,2,25.194,ARI,@,SEA,L 10-21,*,3,1,40,40.00,1,33.3%,13.33,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,,
48,2006,2006-09-24,3,25.201,ARI,,STL,L 14-16,,2,1,54,54.00,0,50.0%,27.00,1,-3,-3.00,0,0,0,,0,0,0,,0,,0,0,0.0,,
49,2006,2006-10-01,4,25.208,ARI,@,ATL,L 10-32,,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
50,2006,2006-10-08,5,25.215,ARI,,KAN,L 20-23,*,9,6,82,13.67,0,66.7%,9.11,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
51,2006,2006-10-16,6,25.223,ARI,,CHI,L 23-24,*,6,2,17,8.50,1,33.3%,2.83,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,,
52,2006,2006-10-22,7,25.229,ARI,@,OAK,L 9-22,*,7,3,87,29.00,0,42.9%,12.43,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
53,2006,2006-10-29,8,25.236,ARI,@,GNB,L 14-31,*,5,1,9,9.00,0,20.0%,1.80,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
54,2006,2006-11-12,9,25.250,ARI,,DAL,L 10-27,,2,2,24,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
55,2006,2006-11-19,10,25.257,ARI,,DET,W 17-10,,5,4,47,11.75,1,80.0%,9.40,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,,
56,2006,2006-11-26,11,25.264,ARI,@,MIN,L 26-31,*,8,4,48,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
57,2006,2006-12-03,12,25.271,ARI,@,STL,W 34-20,,3,2,38,19.00,0,66.7%,12.67,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
58,2006,2006-12-10,13,25.278,ARI,,SEA,W 27-21,*,5,3,81,27.00,1,60.0%,16.20,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,,
59,2006,2006-12-17,14,25.285,ARI,,DEN,L 20-37,,5,2,33,16.50,0,40.0%,6.60,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
60,2006,2006-12-24,15,25.292,ARI,@,SFO,W 26-20,*,4,4,53,13.25,0,100.0%,13.25,0,0,,0,2,29,14.50,0,0,0,,0,,0,0,0.0,,
61,2006,2006-12-31,16,25.299,ARI,@,SDG,L 20-27,,4,3,76,25.33,0,75.0%,19.00,0,0,,0,0,0,,0,1,0,0.00,0,,0,0,0.0,,
62,2007,2007-09-10,1,26.187,ARI,@,SFO,L 17-20,,3,1,12,12.00,0,33.3%,4.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
63,2007,2007-09-16,2,26.193,ARI,,SEA,W 23-20,,2,2,23,11.50,0,100.0%,11.50,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
64,2007,2007-09-23,3,26.200,ARI,@,BAL,L 23-26,,4,1,18,18.00,0,25.0%,4.50,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
65,2007,2007-09-30,4,26.207,ARI,,PIT,W 21-14,*,8,4,40,10.00,0,50.0%,5.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
66,2007,2007-10-07,5,26.214,ARI,@,STL,W 34-31,*,8,6,80,13.33,0,75.0%,10.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
67,2007,2007-10-14,6,26.221,ARI,,CAR,L 10-25,*,6,4,29,7.25,0,66.7%,4.83,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
68,2007,2007-10-21,7,26.228,ARI,@,WAS,L 19-21,*,5,3,27,9.00,0,60.0%,5.40,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
69,2007,2007-11-04,8,26.242,ARI,@,TAM,L 10-17,,4,1,14,14.00,0,25.0%,3.50,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
70,2007,2007-11-11,9,26.249,ARI,,DET,W 31-21,,4,4,40,10.00,0,100.0%,10.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
71,2007,2007-11-18,10,26.256,ARI,@,CIN,W 35-27,,3,1,13,13.00,0,33.3%,4.33,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
72,2007,2007-11-25,11,26.263,ARI,,SFO,L 31-37,,7,5,80,16.00,0,71.4%,11.43,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
73,2007,2007-12-02,12,26.270,ARI,,CLE,W 27-21,*,11,6,56,9.33,1,54.5%,5.09,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,,
74,2007,2007-12-09,13,26.277,ARI,@,SEA,L 21-42,*,8,1,5,5.00,1,12.5%,0.63,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,,
75,2007,2007-12-16,14,26.284,ARI,@,NOR,L 24-31,*,3,2,35,17.50,0,66.7%,11.67,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
76,2007,2007-12-23,15,26.291,ARI,,ATL,W 30-27,*,5,3,46,15.33,0,60.0%,9.20,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
77,2007,2007-12-30,16,26.298,ARI,,STL,W 48-19,,7,2,10,5.00,0,28.6%,1.43,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
78,2008,2008-09-07,1,27.184,SFO,,ARI,L 13-23,*,5,3,48,16.00,0,60.0%,9.60,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
79,2008,2008-09-14,2,27.191,SFO,@,SEA,W 33-30,*,7,6,78,13.00,1,85.7%,11.14,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
80,2008,2008-09-21,3,27.198,SFO,,DET,W 31-13,,1,1,25,25.00,0,100.0%,25.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
81,2008,2008-09-28,4,27.205,SFO,@,NOR,L 17-31,*,4,,,,,0.0%,,,,,,,,,,,,,,,,,,,
82,2008,2008-10-05,5,27.212,SFO,,NWE,L 21-30,*,4,3,27,9.00,0,75.0%,6.75,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
83,2008,2008-10-12,6,27.219,SFO,,PHI,L 26-40,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,
84,2008,2008-10-19,7,27.226,SFO,@,NYG,L 17-29,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,
85,2008,2008-10-26,8,27.233,SFO,,SEA,L 13-34,,4,3,30,10.00,0,75.0%,7.50,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
86,2008,2008-11-10,9,27.248,SFO,@,ARI,L 24-29,*,4,3,17,5.67,0,75.0%,4.25,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
87,2008,2008-11-16,10,27.254,SFO,,STL,W 35-16,*,4,4,56,14.00,1,100.0%,14.00,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
88,2008,2008-11-23,11,27.261,SFO,@,DAL,L 22-35,*,9,4,56,14.00,0,44.4%,6.22,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
89,2008,2008-11-30,12,27.268,SFO,@,BUF,W 10-3,*,3,1,16,16.00,0,33.3%,5.33,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
90,2008,2008-12-07,13,27.275,SFO,,NYJ,W 24-14,*,8,6,49,8.17,1,75.0%,6.13,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,1,0
91,2008,2008-12-14,14,27.282,SFO,@,MIA,L 9-14,*,8,5,41,8.20,0,62.5%,5.13,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
92,2008,2008-12-21,15,27.289,SFO,@,STL,W 17-16,*,9,4,60,15.00,0,44.4%,6.67,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,1,0
93,2008,2008-12-28,16,27.296,SFO,,WAS,W 27-24,*,5,2,43,21.50,0,40.0%,8.60,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
94,2009,2009-09-13,1,28.190,DET,@,NOR,L 27-45,*,8,4,45,11.25,0,50.0%,5.63,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
95,2009,2009-09-20,2,28.197,DET,,MIN,L 13-27,*,1,,,,,0.0%,,,,,,,,,,,,,,,,,,,
96,2009,2009-09-27,3,28.204,DET,,WAS,W 19-14,*,11,4,73,18.25,1,36.4%,6.64,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
97,2009,2009-10-04,4,28.211,DET,@,CHI,L 24-48,*,6,3,27,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
98,2009,2009-10-11,5,28.218,DET,,PIT,L 20-28,*,7,3,26,8.67,0,42.9%,3.71,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,1,0
99,2009,2009-10-18,6,28.225,DET,@,GNB,L 0-26,*,4,2,27,13.50,0,50.0%,6.75,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
100,2009,2009-11-01,7,28.239,DET,,STL,L 10-17,*,8,2,43,21.50,0,25.0%,5.38,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
101,2009,2009-11-08,8,28.246,DET,@,SEA,L 20-32,*,4,2,35,17.50,1,50.0%,8.75,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,1,0
102,2009,2009-11-15,9,28.253,DET,@,MIN,L 10-27,*,6,2,17,8.50,0,33.3%,2.83,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
103,2009,2009-11-22,10,28.260,DET,,CLE,W 38-37,*,5,2,23,11.50,0,40.0%,4.60,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
104,2009,2009-11-26,11,28.264,DET,,GNB,L 12-34,*,3,1,17,17.00,0,33.3%,5.67,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,1,0
105,2009,2009-12-06,12,28.274,DET,@,CIN,L 13-23,*,4,1,5,5.00,0,25.0%,1.25,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,1,0
106,2009,2009-12-13,13,28.281,DET,@,BAL,L 3-48,*,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
107,2009,2009-12-20,14,28.288,DET,,ARI,L 24-31,*,8,2,11,5.50,0,25.0%,1.38,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
108,2009,2009-12-27,15,28.295,DET,@,SFO,L 6-20,*,4,2,18,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,1,0
109,2009,2010-01-03,16,28.302,DET,,CHI,L 23-37,*,6,4,42,10.50,1,66.7%,7.00,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
110,2010,2010-09-12,1,29.189,DET,@,CHI,L 14-19,,1,1,24,24.00,0,100.0%,24.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
111,2010,2010-09-19,2,29.196,DET,,PHI,L 32-35,*,4,1,4,4.00,0,25.0%,1.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
112,2010,2010-09-26,3,29.203,DET,@,MIN,L 10-24,*,4,,,,,0.0%,,,,,,,,,,,,,,,,,,,
113,2010,2010-10-03,4,29.210,DET,@,GNB,L 26-28,*,5,3,23,7.67,0,60.0%,4.60,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
114,2010,2010-10-10,5,29.217,DET,,STL,W 44-6,,1,,,,,0.0%,,,,,,,,,,,,,,,,,,,
115,2010,2010-10-17,6,29.224,DET,@,NYG,L 20-28,,6,2,20,10.00,0,33.3%,3.33,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
116,2010,2010-10-31,7,29.238,DET,,WAS,W 37-25,,4,1,9,9.00,0,25.0%,2.25,0,0,,0,0,0,,0,0,0,,0,1,0,2,0.0,0,0
117,2010,2010-11-07,8,29.245,DET,,NYJ,L 20-23,*,4,1,7,7.00,0,25.0%,1.75,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
118,2010,2010-11-14,9,29.252,DET,@,BUF,L 12-14,,1,,,,,0.0%,,,,,,,,,,,,,,,,,,,
119,2010,2010-11-25,11,29.263,DET,,NWE,L 24-45,,4,2,26,13.00,0,50.0%,6.50,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
120,2010,2010-12-12,13,29.280,DET,,GNB,W 7-3,,3,2,21,10.50,0,66.7%,7.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
121,2010,2010-12-19,14,29.287,DET,@,TAM,W 23-20,*,6,1,19,19.00,0,16.7%,3.17,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
122,2010,2010-12-26,15,29.294,DET,@,MIA,W 34-27,*,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
123,2010,2011-01-02,16,29.301,DET,,MIN,W 20-13,*,5,3,49,16.33,0,60.0%,9.80,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
124,2011,2011-09-11,1,30.188,HOU,,IND,W 34-7,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,
125,2011,2011-09-18,2,30.195,HOU,@,MIA,W 23-13,,1,1,16,16.00,0,100.0%,16.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
126,2011,2011-09-25,3,30.202,HOU,@,NOR,L 33-40,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,
127,2011,2011-10-02,4,30.209,HOU,,PIT,W 17-10,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,
128,2011,2011-10-09,5,30.216,HOU,,OAK,L 20-25,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,
129,2011,2011-10-16,6,30.223,HOU,@,BAL,L 14-29,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
130,2011,2011-10-23,7,30.230,HOU,@,TEN,W 41-7,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
131,2011,2011-10-30,8,30.237,HOU,,JAX,W 24-14,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
132,2011,2011-11-06,9,30.244,HOU,,CLE,W 30-12,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
133,2011,2011-11-13,10,30.251,HOU,@,TAM,W 37-9,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
134,2011,2011-11-27,11,30.265,HOU,@,JAX,W 20-13,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,
135,2011,2011-12-04,12,30.272,HOU,,ATL,W 17-10,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,
136,2011,2011-12-11,13,30.279,HOU,@,CIN,W 20-19,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
137,2011,2011-12-18,14,30.286,HOU,,CAR,L 13-28,,4,2,23,11.50,0,50.0%,5.75,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
138,2011,2011-12-22,15,30.290,HOU,@,IND,L 16-19,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
139,2011,2012-01-01,16,30.300,HOU,,TEN,L 22-23,,2,2,45,22.50,1,100.0%,22.50,1,1,1.00,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
