ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists
1,1997,1997-08-31,1,24.042,NYJ,@,SEA,W 41-3,,,,,,,,
2,1997,1997-09-07,2,24.049,NYJ,,BUF,L 22-28,,,,,,,,
3,1997,1997-09-14,3,24.056,NYJ,@,NWE,L 24-27,,,,,,,,
4,1997,1997-12-21,16,24.154,CHI,@,TAM,L 15-31,,,,,,,,
5,1998,1998-09-06,1,25.048,CHI,,JAX,L 23-24,,,,,,,,
6,1998,1998-09-13,2,25.055,CHI,@,PIT,L 12-17,,,,,,,,
7,1998,1998-09-20,3,25.062,CHI,@,TAM,L 15-27,,,,,,,,
8,1998,1998-09-27,4,25.069,CHI,,MIN,L 28-31,,,,,,,,
9,1998,1998-10-04,5,25.076,CHI,,DET,W 31-27,,,,,,,,
10,1998,1998-10-11,6,25.083,CHI,@,ARI,L 7-20,,1,8,8.00,0,0.0,,
11,1998,1998-10-18,7,25.090,CHI,,DAL,W 13-12,,,,,,,,
12,1998,1998-10-25,8,25.097,CHI,@,TEN,W 23-20,,,,,,,,
13,1998,1998-11-08,9,25.111,CHI,,STL,L 12-20,,,,,,,,
14,1998,1998-11-15,10,25.118,CHI,@,DET,L 3-26,,,,,,,,
15,1998,1998-11-22,11,25.125,CHI,@,ATL,L 13-20,,,,,,,,
16,1998,1998-11-29,12,25.132,CHI,,TAM,L 17-31,,,,,,,,
17,1998,1998-12-06,13,25.139,CHI,@,MIN,L 22-48,,,,,,,,
18,1998,1998-12-13,14,25.146,CHI,@,GNB,L 20-26,,,,,,,,
19,1998,1998-12-27,16,25.160,CHI,,GNB,L 13-16,,,,,,,,
20,1999,1999-09-12,1,26.054,CHI,,KAN,W 20-17,,,,,,,,
21,1999,1999-09-19,2,26.061,CHI,,SEA,L 13-14,,1,2,2.00,0,0.0,,
22,1999,1999-09-26,3,26.068,CHI,@,OAK,L 17-24,,,,,,,,
23,1999,1999-10-03,4,26.075,CHI,,NOR,W 14-10,,,,,,,,
24,1999,1999-10-10,5,26.082,CHI,@,MIN,W 24-22,,,,,,,,
25,1999,1999-10-17,6,26.089,CHI,,PHI,L 16-20,,,,,,,,
26,1999,1999-10-24,7,26.096,CHI,@,TAM,L 3-6,,,,,,,,
27,1999,1999-10-31,8,26.103,CHI,@,WAS,L 22-48,,,,,,,,
28,1999,1999-11-07,9,26.110,CHI,@,GNB,W 14-13,,,,,,,,
29,1999,1999-11-14,10,26.117,CHI,,MIN,L 24-27,,,,,,,,
30,1999,1999-11-21,11,26.124,CHI,@,SDG,W 23-20,,,,,,,,
31,1999,1999-11-25,12,26.128,CHI,@,DET,L 17-21,,,,,,,,
32,1999,1999-12-05,13,26.138,CHI,,GNB,L 19-35,,,,,,,,
33,1999,1999-12-19,14,26.152,CHI,,DET,W 28-10,,,,,,,,
34,1999,1999-12-26,15,26.159,CHI,@,STL,L 12-34,,,,,,,,
35,1999,2000-01-02,16,26.166,CHI,,TAM,L 6-20,,,,,,,,
36,2000,2000-09-03,1,27.045,CHI,@,MIN,L 27-30,,,,,,,,
37,2000,2000-09-10,2,27.052,CHI,@,TAM,L 0-41,,,,,,,,
38,2000,2000-09-17,3,27.059,CHI,,NYG,L 7-14,,,,,,,,
39,2000,2000-09-24,4,27.066,CHI,,DET,L 14-21,*,,,,,,,
40,2000,2000-10-01,5,27.073,CHI,@,GNB,W 27-24,*,,,,,,,
41,2000,2000-10-08,6,27.080,CHI,,NOR,L 10-31,*,,,,,,,
42,2000,2000-10-15,7,27.087,CHI,,MIN,L 16-28,*,,,,,,,
43,2000,2000-10-22,8,27.094,CHI,@,PHI,L 9-13,*,,,,,,,
44,2000,2000-11-05,9,27.108,CHI,,IND,W 27-24,,,,,,,,
45,2000,2000-11-12,10,27.115,CHI,@,BUF,L 3-20,,,,,,,,
46,2000,2000-11-19,11,27.122,CHI,,TAM,W 13-10,,,,,,,,
47,2000,2000-11-26,12,27.129,CHI,@,NYJ,L 10-17,,,,,,,,
48,2000,2000-12-03,13,27.136,CHI,,GNB,L 6-28,*,,,,,,,
49,2000,2000-12-10,14,27.143,CHI,,NWE,W 24-17,*,,,,,,,
50,2000,2000-12-17,15,27.150,CHI,@,SFO,L 0-17,*,,,,,,,
51,2000,2000-12-24,16,27.157,CHI,@,DET,W 23-20,*,,,,,,,
52,2001,2001-09-23,2,28.065,KAN,,NYG,L 3-13,*,,,,,,,
53,2001,2001-09-30,3,28.072,KAN,@,WAS,W 45-13,*,,,,,,,
54,2001,2001-10-07,4,28.079,KAN,@,DEN,L 6-20,*,,,,,,,
