ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1970,1970-11-15,9,22.341,DET,@,MIN,L 20-24,,,,,,,,,,,,,,
2,1970,1970-11-22,10,22.348,DET,,SFO,W 28-7,3,8,2.67,0,0,0,,0,0,0,,0,0,0
3,1970,1970-11-26,11,22.352,DET,,OAK,W 28-14,2,14,7.00,0,0,0,,0,0,0,,0,0,0
4,1970,1970-12-06,12,22.362,DET,,STL,W 16-3,2,2,1.00,0,0,0,,0,1,26,26.00,0,0,0
5,1970,1970-12-14,13,23.005,DET,@,RAM,W 28-23,17,66,3.88,2,3,19,6.33,0,0,0,,0,2,12
6,1970,1970-12-20,14,23.011,DET,,GNB,W 20-0,12,32,2.67,0,1,2,2.00,0,0,0,,0,0,0
7,1971,1971-09-20,1,23.285,DET,,MIN,L 13-16,12,45,3.75,0,1,0,0.00,0,0,0,,0,0,0
8,1971,1971-09-26,2,23.291,DET,@,NWE,W 34-7,17,80,4.71,1,3,83,27.67,1,0,0,,0,2,12
9,1971,1971-10-03,3,23.298,DET,,ATL,W 41-38,22,98,4.45,1,2,4,2.00,0,0,0,,0,1,6
10,1971,1971-10-10,4,23.305,DET,,GNB,W 31-28,17,87,5.12,0,4,50,12.50,1,0,0,,0,1,6
11,1971,1971-10-17,5,23.312,DET,@,HOU,W 31-7,22,93,4.23,2,0,0,,0,0,0,,0,2,12
12,1971,1971-10-24,6,23.319,DET,,CHI,L 23-28,16,81,5.06,0,1,5,5.00,0,0,0,,0,0,0
13,1971,1971-11-01,7,23.327,DET,@,GNB,T 14-14,22,74,3.36,0,1,7,7.00,0,0,0,,0,0,0
14,1971,1971-11-07,8,23.333,DET,@,DEN,W 24-20,16,109,6.81,0,2,85,42.50,0,0,0,,0,0,0
15,1971,1971-11-14,9,23.340,DET,,RAM,L 13-21,16,57,3.56,0,4,35,8.75,0,0,0,,0,0,0
16,1971,1971-11-21,10,23.347,DET,@,CHI,W 28-3,18,67,3.72,2,3,6,2.00,0,0,0,,0,2,12
17,1971,1971-11-25,11,23.351,DET,,KAN,W 32-21,22,79,3.59,1,2,12,6.00,0,0,0,,0,1,6
18,1971,1971-12-05,12,23.361,DET,,PHI,L 20-23,13,41,3.15,0,5,41,8.20,0,0,0,,0,0,0
19,1971,1971-12-11,13,24.002,DET,@,MIN,L 10-29,17,65,3.82,0,4,22,5.50,0,0,0,,0,0,0
20,1971,1971-12-19,14,24.010,DET,@,SFO,L 27-31,16,59,3.69,1,0,0,,0,0,0,,0,1,6
21,1972,1972-09-17,1,24.283,DET,,NYG,W 30-16,20,113,5.65,0,0,0,,0,0,0,,0,0,0
22,1972,1972-09-24,2,24.290,DET,,MIN,L 10-34,16,53,3.31,0,4,22,5.50,0,0,0,,0,0,0
23,1972,1972-10-01,3,24.297,DET,@,CHI,W 38-24,22,78,3.55,1,1,12,12.00,0,0,0,,0,1,6
24,1972,1972-10-08,4,24.304,DET,@,ATL,W 26-23,19,77,4.05,2,0,0,,0,0,0,,0,2,12
25,1972,1972-10-16,5,24.312,DET,,GNB,L 23-24,10,25,2.50,0,1,5,5.00,0,0,0,,0,0,0
26,1972,1972-10-30,7,24.326,DET,@,DAL,L 24-28,2,7,3.50,0,1,5,5.00,0,0,0,,0,0,0
27,1972,1972-11-05,8,24.332,DET,,CHI,W 14-0,24,62,2.58,1,3,25,8.33,0,0,0,,0,1,6
28,1972,1972-11-12,9,24.339,DET,@,MIN,L 14-16,8,26,3.25,0,1,2,2.00,0,0,0,,0,0,0
29,1972,1972-11-19,10,24.346,DET,,NOR,W 27-14,14,49,3.50,0,3,28,9.33,0,0,0,,0,0,0
30,1972,1972-11-23,11,24.350,DET,,NYJ,W 37-20,8,29,3.63,0,1,1,1.00,0,0,0,,0,0,0
31,1973,1973-09-16,1,25.281,DET,@,PIT,L 10-24,8,10,1.25,0,1,11,11.00,0,0,0,,0,0,0
32,1973,1973-09-23,2,25.288,DET,@,GNB,T 13-13,10,27,2.70,0,1,9,9.00,0,0,0,,0,0,0
33,1973,1973-10-07,4,25.302,DET,,MIN,L 9-23,,,,,,,,,,,,,,
34,1973,1973-10-14,5,25.309,DET,@,NOR,L 13-20,4,14,3.50,0,0,0,,0,0,0,,0,0,0
