ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1984,1984-09-02,1,22.150,MIN,,SDG,L 13-42,4,29,7.25,0,2,33,16.50,0,0,0,,0,0,0,,,,,,2,21,10.50,0,0,0,,0,0,0
2,1984,1984-09-09,2,22.157,MIN,@,PHI,L 17-19,3,13,4.33,0,2,17,8.50,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
3,1984,1984-09-23,4,22.171,MIN,@,DET,W 29-28,2,-3,-1.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
4,1984,1984-09-30,5,22.178,MIN,,SEA,L 12-20,0,0,,0,0,0,,0,,,,,,,,,,,,0,0,,0,,,,,0,
5,1984,1984-10-07,6,22.185,MIN,@,TAM,L 31-35,0,0,,0,0,0,,0,,,,,,,,,,,,0,0,,0,,,,,0,
6,1984,1984-10-14,7,22.192,MIN,@,RAI,L 20-23,1,3,3.00,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
7,1984,1984-10-21,8,22.199,MIN,,DET,L 14-16,0,0,,0,0,0,,0,,,,,,,,,,,,0,0,,0,,,,,0,
8,1984,1984-10-28,9,22.206,MIN,@,CHI,L 7-16,0,0,,0,0,0,,0,0,0,,0,0,0,,,,,,1,13,13.00,0,0,0,,0,0,0
9,1984,1984-11-11,11,22.220,MIN,@,GNB,L 17-45,0,0,,0,0,0,,0,,,,,,,,,,,,0,0,,0,,,,,0,
10,1984,1984-11-18,12,22.227,MIN,@,DEN,L 21-42,0,0,,0,0,9,,1,0,0,,0,0,,,,,,,,,,,,,,,1,
11,1984,1984-11-25,13,22.234,MIN,,CHI,L 3-34,0,0,,0,0,0,,0,,,,,,,,,,,,0,0,,0,,,,,0,
12,1984,1984-11-29,14,22.238,MIN,,WAS,L 17-31,3,10,3.33,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
13,1984,1984-12-08,15,22.247,MIN,@,SFO,L 7-51,1,6,6.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
14,1984,1984-12-16,16,22.255,MIN,,GNB,L 14-38,0,0,,0,0,0,,0,,,,,,,,,,,,0,0,,0,,,,,0,
15,1985,1985-09-08,1,23.156,MIN,,SFO,W 28-21,5,7,1.40,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
16,1985,1985-09-15,2,23.163,MIN,@,TAM,W 31-16,5,12,2.40,1,1,5,5.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
17,1985,1985-09-19,3,23.167,MIN,,CHI,L 24-33,0,0,,0,1,11,11.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
18,1985,1985-09-29,4,23.177,MIN,@,BUF,W 27-20,4,12,3.00,0,1,6,6.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
19,1985,1985-10-06,5,23.184,MIN,@,RAM,L 10-13,3,9,3.00,0,1,9,9.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
20,1985,1985-10-13,6,23.191,MIN,@,GNB,L 17-20,1,0,0.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
21,1985,1985-10-20,7,23.198,MIN,,SDG,W 21-17,3,2,0.67,1,2,15,7.50,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
22,1985,1985-10-27,8,23.205,MIN,@,CHI,L 9-27,1,1,1.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
23,1985,1985-11-03,9,23.212,MIN,,DET,W 16-13,2,23,11.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
24,1985,1985-11-10,10,23.219,MIN,,GNB,L 17-27,2,6,3.00,0,0,0,,0,0,0,,0,0,0,,,,,,1,27,27.00,0,0,0,,0,0,0
