ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1983,1983-11-06,10,23.015,GNB,,CLE,W 35-21,0,0,,0
2,1983,1983-11-13,11,23.022,GNB,@,MIN,W 29-21,0,0,,0
3,1983,1983-11-20,12,23.029,GNB,,DET,L 20-23,3,28,9.33,0
4,1983,1983-12-04,14,23.043,GNB,,CHI,W 31-28,0,0,,0
