ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1965,1965-09-19,2,22.164,DEN,,BUF,L 15-30,,,,,,,0,5,0
2,1965,1965-09-24,3,22.169,DEN,@,BOS,W 27-10,0,0,,0,0,0,2,17,0
3,1965,1965-11-07,9,22.213,SDG,@,DEN,W 35-21,2,21,10.50,0,0,0,0,0,0
4,1965,1965-12-12,13,22.248,SDG,@,HOU,W 37-26,2,37,18.50,0,0,0,0,0,0
5,1965,1965-12-19,14,22.255,SDG,,OAK,W 24-14,3,65,21.67,0,0,0,0,0,0
6,1966,1966-09-04,1,23.149,SDG,,BUF,W 27-7,1,19,19.00,0,0,0,1,33,0
7,1966,1966-09-10,2,23.155,SDG,,BOS,W 24-0,1,35,35.00,0,0,0,1,0,0
8,1966,1966-10-08,5,23.183,SDG,@,NYJ,L 16-17,0,0,,0,0,0,1,35,0
9,1967,1967-10-01,4,24.176,HOU,,DEN,W 10-6,0,0,,0,1,6,1,39,1
10,1967,1967-10-15,5,24.190,HOU,@,NYJ,T 28-28,0,0,,0,1,6,3,128,1
11,1967,1967-10-22,6,24.197,HOU,@,KAN,W 24-19,0,0,,0,0,0,1,0,0
12,1967,1967-10-29,7,24.204,HOU,,BUF,W 10-3,0,0,,0,0,0,1,29,0
13,1967,1967-11-05,8,24.211,HOU,@,BOS,L 7-18,1,17,17.00,0,0,0,0,0,0
14,1967,1967-11-26,10,24.232,HOU,,BOS,W 27-6,0,0,,0,1,6,2,62,1
15,1967,1967-12-23,14,24.259,HOU,@,MIA,W 41-10,0,0,,0,0,0,2,6,0
16,1968,1968-10-27,8,25.202,HOU,@,BUF,W 30-7,0,0,,0,0,0,1,12,0
17,1968,1968-12-07,13,25.243,HOU,,BUF,W 35-6,0,0,,0,2,12,2,92,2
18,1969,1969-09-14,1,26.159,HOU,@,OAK,L 17-21,0,0,,0,0,0,1,0,0
19,1969,1969-09-21,2,26.166,HOU,@,BUF,W 17-3,0,0,,0,0,0,1,0,0
20,1969,1969-10-12,5,26.187,HOU,@,KAN,L 0-24,0,0,,0,0,0,1,13,0
21,1969,1969-11-23,11,26.229,HOU,@,MIA,W 32-7,0,0,,0,0,0,2,0,0
22,1969,1969-11-27,12,26.233,HOU,,SDG,L 17-21,0,0,,0,0,0,1,35,0
23,1970,1970-09-18,1,27.163,STL,@,RAM,L 13-34,,,,,,,,,
24,1970,1970-09-27,2,27.172,STL,,WAS,W 27-17,0,0,,0,1,6,1,19,1
25,1970,1970-10-04,3,27.179,STL,,DAL,W 20-7,,,,,,,,,
26,1970,1970-10-11,4,27.186,STL,,NOR,W 24-17,,,,,,,,,
27,1970,1970-10-18,5,27.193,STL,@,PHI,W 35-20,,,,,,,,,
28,1970,1970-10-25,6,27.200,STL,@,NYG,L 17-35,,,,,,,,,
29,1970,1970-11-01,7,27.207,STL,,HOU,W 44-0,,,,,,,,,
30,1970,1970-11-08,8,27.214,STL,,BOS,W 31-0,0,0,,0,0,0,2,0,0
31,1970,1970-11-16,9,27.222,STL,@,DAL,W 38-0,,,,,,,,,
32,1970,1970-11-22,10,27.228,STL,@,KAN,T 6-6,0,0,,0,0,0,1,17,0
33,1970,1970-11-29,11,27.235,STL,,PHI,W 23-14,,,,,,,,,
34,1970,1970-12-06,12,27.242,STL,@,DET,L 3-16,0,0,,0,0,0,1,2,0
35,1970,1970-12-13,13,27.249,STL,,NYG,L 17-34,,,,,,,,,
36,1970,1970-12-20,14,27.256,STL,@,WAS,L 27-28,,,,,,,,,
37,1971,1971-09-19,1,28.164,STL,,WAS,L 17-24,,,,,,,,,
38,1971,1971-09-27,2,28.172,STL,,NYJ,W 17-10,,,,,,,,,
39,1971,1971-10-03,3,28.178,STL,,NYG,L 20-21,,,,,,,,,
40,1971,1971-10-10,4,28.185,STL,@,ATL,W 26-9,,,,,,,,,
41,1971,1971-10-17,5,28.192,STL,@,WAS,L 0-20,,,,,,,,,
42,1971,1971-10-24,6,28.199,STL,,SFO,L 14-26,,,,,,,,,
43,1971,1971-10-31,7,28.206,STL,@,BUF,W 28-23,0,0,,0,0,0,1,0,0
44,1971,1971-11-07,8,28.213,STL,,DAL,L 13-16,,,,,,,,,
45,1971,1971-11-15,9,28.221,STL,@,SDG,L 17-20,0,0,,0,0,0,1,13,0
46,1971,1971-11-21,10,28.227,STL,,PHI,L 20-37,,,,,,,,,
47,1971,1971-11-28,11,28.234,STL,@,NYG,W 24-7,,,,,,,,,
48,1971,1971-12-05,12,28.241,STL,,GNB,T 16-16,,,,,,,,,
