ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2005,2005-09-11,1,24.016,DAL,@,SDG,W 28-24,,,,
2,2005,2005-09-19,2,24.024,DAL,,WAS,L 13-14,,,,
3,2005,2005-09-25,3,24.030,DAL,@,SFO,W 34-31,,,,
4,2007,2007-09-09,1,26.014,OAK,,DET,L 21-36,,,,
5,2007,2007-09-16,2,26.021,OAK,@,DEN,L 20-23,,,,
6,2007,2007-09-23,3,26.028,OAK,,CLE,W 26-24,,,,
7,2007,2007-09-30,4,26.035,OAK,@,MIA,W 35-17,,,,
8,2007,2007-10-14,5,26.049,OAK,@,SDG,L 14-28,,,,
9,2007,2007-10-21,6,26.056,OAK,,KAN,L 10-12,,,,
10,2007,2007-10-28,7,26.063,OAK,@,TEN,L 9-13,,,,
11,2007,2007-11-04,8,26.070,OAK,,HOU,L 17-24,,,,
12,2007,2007-11-11,9,26.077,OAK,,CHI,L 6-17,,,,
13,2007,2007-11-18,10,26.084,OAK,@,MIN,L 22-29,,,,
14,2007,2007-11-25,11,26.091,OAK,@,KAN,W 20-17,,,,
15,2007,2007-12-02,12,26.098,OAK,,DEN,W 34-20,,,,
16,2007,2007-12-09,13,26.105,OAK,@,GNB,L 7-38,,,,
17,2007,2007-12-16,14,26.112,OAK,,IND,L 14-21,,,,
18,2007,2007-12-23,15,26.119,OAK,@,JAX,L 11-49,,,,
19,2007,2007-12-30,16,26.126,OAK,,SDG,L 17-30,,,,
20,2008,2008-09-08,1,27.013,OAK,,DEN,L 14-41,,,,
21,2008,2008-09-14,2,27.019,OAK,@,KAN,W 23-8,,,,
22,2008,2008-09-21,3,27.026,OAK,@,BUF,L 23-24,,,,
23,2008,2008-09-28,4,27.033,OAK,,SDG,L 18-28,,,,
24,2008,2008-10-12,5,27.047,OAK,@,NOR,L 3-34,,,,
25,2008,2008-10-19,6,27.054,OAK,,NYJ,W 16-13,,,,
26,2008,2008-10-26,7,27.061,OAK,@,BAL,L 10-29,,,,
27,2008,2008-11-02,8,27.068,OAK,,ATL,L 0-24,,,,
28,2008,2008-11-09,9,27.075,OAK,,CAR,L 6-17,,,,
29,2008,2008-11-16,10,27.082,OAK,@,MIA,L 15-17,,0.0,0,0
30,2008,2008-11-23,11,27.089,OAK,@,DEN,W 31-10,,,,
31,2008,2008-11-30,12,27.096,OAK,,KAN,L 13-20,,,,
32,2008,2008-12-04,13,27.100,OAK,@,SDG,L 7-34,,,,
33,2008,2008-12-14,14,27.110,OAK,,NWE,L 26-49,,,,
34,2008,2008-12-21,15,27.117,OAK,,HOU,W 27-16,,0.0,0,0
35,2008,2008-12-28,16,27.124,OAK,@,TAM,W 31-24,,,,
36,2009,2009-09-14,1,28.019,OAK,,SDG,L 20-24,,0.0,0,0
37,2009,2009-09-20,2,28.025,OAK,@,KAN,W 13-10,,0.0,0,0
38,2009,2009-09-27,3,28.032,OAK,,DEN,L 3-23,,,,
39,2009,2009-10-04,4,28.039,OAK,@,HOU,L 6-29,,0.0,0,1
40,2009,2009-10-11,5,28.046,OAK,@,NYG,L 7-44,,0.0,0,0
41,2009,2009-10-18,6,28.053,OAK,,PHI,W 13-9,,,,
42,2009,2009-10-25,7,28.060,OAK,,NYJ,L 0-38,,0.0,0,0
43,2009,2009-11-01,8,28.067,OAK,@,SDG,L 16-24,,,,
44,2009,2009-11-15,9,28.081,OAK,,KAN,L 10-16,,0.0,0,2
45,2009,2009-11-22,10,28.088,OAK,,CIN,W 20-17,,,,
46,2009,2009-11-26,11,28.092,OAK,@,DAL,L 7-24,,,,
47,2009,2009-12-06,12,28.102,OAK,@,PIT,W 27-24,,,,
48,2009,2009-12-13,13,28.109,OAK,,WAS,L 13-34,,,,
49,2009,2009-12-20,14,28.116,OAK,@,DEN,W 20-19,,0.0,0,0
50,2009,2009-12-27,15,28.123,OAK,@,CLE,L 9-23,,,,
51,2009,2010-01-03,16,28.130,OAK,,BAL,L 13-21,,0.0,0,0
52,2010,2010-09-12,1,29.017,OAK,@,TEN,L 13-38,,0.0,0,0
53,2010,2010-09-19,2,29.024,OAK,,STL,W 16-14,,,,
54,2010,2010-09-26,3,29.031,OAK,@,ARI,L 23-24,,0.0,0,1
55,2010,2010-10-03,4,29.038,OAK,,HOU,L 24-31,,0.0,0,0
56,2010,2010-10-10,5,29.045,OAK,,SDG,W 35-27,,,,
57,2010,2010-10-17,6,29.052,OAK,@,SFO,L 9-17,,0.0,0,0
58,2010,2010-10-24,7,29.059,OAK,@,DEN,W 59-14,,0.0,0,0
59,2010,2010-10-31,8,29.066,OAK,,SEA,W 33-3,,,,
60,2010,2010-11-07,9,29.073,OAK,,KAN,W 23-20,,,,
61,2010,2010-11-21,10,29.087,OAK,@,PIT,L 3-35,,,,
62,2010,2010-11-28,11,29.094,OAK,,MIA,L 17-33,,,,
63,2010,2010-12-05,12,29.101,OAK,@,SDG,W 28-13,,,,
64,2010,2010-12-12,13,29.108,OAK,@,JAX,L 31-38,,,,
65,2010,2010-12-19,14,29.115,OAK,,DEN,W 39-23,,,,
66,2010,2010-12-26,15,29.122,OAK,,IND,L 26-31,,,,
67,2010,2011-01-02,16,29.129,OAK,@,KAN,W 31-10,,,,
68,2011,2011-09-12,1,30.017,OAK,@,DEN,W 23-20,,0.0,0,0
69,2011,2011-09-18,2,30.023,OAK,@,BUF,L 35-38,,0.0,0,0
70,2011,2011-09-25,3,30.030,OAK,,NYJ,W 34-24,,,,
71,2011,2011-10-02,4,30.037,OAK,,NWE,L 19-31,,,,
72,2011,2011-10-09,5,30.044,OAK,@,HOU,W 25-20,,,,
73,2011,2011-10-16,6,30.051,OAK,,CLE,W 24-17,,,,
74,2011,2011-10-23,7,30.058,OAK,,KAN,L 0-28,,,,
75,2011,2011-11-06,8,30.072,OAK,,DEN,L 24-38,,,,
76,2011,2011-11-10,9,30.076,OAK,@,SDG,W 24-17,,,,
77,2011,2011-11-20,10,30.086,OAK,@,MIN,W 27-21,,,,
78,2011,2011-11-27,11,30.093,OAK,,CHI,W 25-20,,,,
79,2011,2011-12-04,12,30.100,OAK,@,MIA,L 14-34,,0.0,0,0
80,2011,2011-12-11,13,30.107,OAK,@,GNB,L 16-46,,,,
81,2011,2011-12-18,14,30.114,OAK,,DET,L 27-28,,0.0,0,0
82,2011,2011-12-24,15,30.120,OAK,@,KAN,W 16-13,,,,
83,2011,2012-01-01,16,30.128,OAK,,SDG,L 26-38,,,,
84,2012,2012-09-10,1,31.015,OAK,,SDG,L 14-22,,,,
85,2012,2012-09-16,2,31.021,OAK,@,MIA,L 13-35,,,,
86,2012,2012-09-23,3,31.028,OAK,,PIT,W 34-31,,,,
87,2012,2012-09-30,4,31.035,OAK,@,DEN,L 6-37,,0.0,0,0
88,2012,2012-10-14,5,31.049,OAK,@,ATL,L 20-23,,,,
89,2012,2012-10-21,6,31.056,OAK,,JAX,W 26-23,,,,
90,2012,2012-10-28,7,31.063,OAK,@,KAN,W 26-16,,0.0,0,0
91,2012,2012-11-04,8,31.070,OAK,,TAM,L 32-42,,0.0,0,0
92,2012,2012-11-11,9,31.077,OAK,@,BAL,L 20-55,,0.0,0,0
93,2012,2012-11-18,10,31.084,OAK,,NOR,L 17-38,,,,
94,2012,2012-11-25,11,31.091,OAK,@,CIN,L 10-34,,,,
95,2012,2012-12-02,12,31.098,OAK,,CLE,L 17-20,,,,
96,2012,2012-12-06,13,31.102,OAK,,DEN,L 13-26,,,,
97,2012,2012-12-16,14,31.112,OAK,,KAN,W 15-0,,,,
98,2012,2012-12-23,15,31.119,OAK,@,CAR,L 6-17,,,,
99,2012,2012-12-30,16,31.126,OAK,@,SDG,L 21-24,,0.0,0,0
100,2013,2013-09-08,1,32.013,OAK,@,IND,L 17-21,,0.0,0,1
101,2013,2013-09-15,2,32.020,OAK,,JAX,W 19-9,,0.0,1,0
102,2013,2013-09-23,3,32.028,OAK,@,DEN,L 21-37,,,,
103,2013,2013-09-29,4,32.034,OAK,,WAS,L 14-24,,,,
104,2013,2013-10-06,5,32.041,OAK,,SDG,W 27-17,,,,
105,2013,2013-10-13,6,32.048,OAK,@,KAN,L 7-24,,0.0,1,0
106,2013,2013-10-27,7,32.062,OAK,,PIT,W 21-18,,0.0,0,1
107,2013,2013-11-03,8,32.069,OAK,,PHI,L 20-49,,,,
108,2013,2013-11-10,9,32.076,OAK,@,NYG,L 20-24,,0.0,1,0
109,2013,2013-11-17,10,32.083,OAK,@,HOU,W 28-23,,,,
110,2013,2013-11-24,11,32.090,OAK,,TEN,L 19-23,,,,
111,2013,2013-11-28,12,32.094,OAK,@,DAL,L 24-31,,0.0,1,0
112,2013,2013-12-08,13,32.104,OAK,@,NYJ,L 27-37,,,,
113,2013,2013-12-15,14,32.111,OAK,,KAN,L 31-56,,,,
114,2013,2013-12-22,15,32.118,OAK,@,SDG,L 13-26,,,,
115,2013,2013-12-29,16,32.125,OAK,,DEN,L 14-34,,,,
116,2014,2014-09-07,1,33.012,OAK,@,NYJ,L 14-19,,,,
117,2014,2014-09-14,2,33.019,OAK,,HOU,L 14-30,,,,
118,2014,2014-09-21,3,33.026,OAK,@,NWE,L 9-16,,0.0,0,1
119,2014,2014-09-28,4,33.033,OAK,,MIA,L 14-38,,0.0,0,0
120,2014,2014-10-12,5,33.047,OAK,,SDG,L 28-31,,0.0,0,1
