ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td
1,1970,1970-11-01,7,23.239,KAN,,OAK,T 17-17,0,0,,0,0,0,,0,1,22,22.00,0,0,0,,0
2,1970,1970-11-08,8,23.246,KAN,,HOU,W 24-9,0,0,,0,0,0,,0,0,0,,0,1,-3,-3.00,0
3,1970,1970-11-15,9,23.253,KAN,@,PIT,W 31-14,2,21,10.50,0,1,29,29.00,0,0,0,,0,0,0,,0
4,1970,1970-11-22,10,23.260,KAN,,STL,T 6-6,,,,,,,,,,,,,,,,
5,1970,1970-11-29,11,23.267,KAN,,SDG,W 26-14,,,,,,,,,,,,,,,,
