ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1993,1993-09-05,1,23.050,CHI,,NYG,L 20-26,,,
2,1993,1993-09-12,2,23.057,CHI,@,MIN,L 7-10,,,
3,1993,1993-09-26,3,23.071,CHI,,TAM,W 47-17,,,
4,1993,1993-10-03,4,23.078,CHI,,ATL,W 6-0,,,
5,1993,1993-10-25,6,23.100,CHI,,MIN,L 12-19,,,
6,1993,1993-10-31,7,23.106,CHI,@,GNB,L 3-17,,,
7,1993,1993-11-07,8,23.113,CHI,,RAI,L 14-16,,,
8,1993,1993-11-14,9,23.120,CHI,@,SDG,W 16-13,,,
9,1993,1993-11-21,10,23.127,CHI,@,KAN,W 19-17,,,
10,1993,1993-11-25,11,23.131,CHI,@,DET,W 10-6,,,
11,1993,1993-12-05,12,23.141,CHI,,GNB,W 30-17,,,
12,1993,1993-12-12,13,23.148,CHI,@,TAM,L 10-13,,,
13,1993,1993-12-18,14,23.154,CHI,,DEN,L 3-13,,,
14,1993,1993-12-26,15,23.162,CHI,,DET,L 14-20,,,
15,1993,1994-01-02,16,23.169,CHI,@,RAM,L 6-20,,,
16,1994,1994-09-04,1,24.049,CHI,,TAM,W 21-9,,,
17,1994,1994-09-12,2,24.057,CHI,@,PHI,L 22-30,,,
18,1994,1994-09-18,3,24.063,CHI,,MIN,L 14-42,,,
19,1994,1994-10-02,5,24.077,CHI,,BUF,W 20-13,,,
20,1994,1994-10-09,6,24.084,CHI,,NOR,W 17-7,,,
21,1994,1994-10-23,7,24.098,CHI,@,DET,L 16-21,,,
22,1994,1994-11-06,9,24.112,GNB,,DET,W 38-30,,,
23,1994,1994-11-13,10,24.119,GNB,,NYJ,W 17-10,,,
24,1994,1994-11-20,11,24.126,GNB,@,BUF,L 20-29,,,
25,1994,1994-11-24,12,24.130,GNB,@,DAL,L 31-42,,,
26,1994,1994-12-04,13,24.140,GNB,@,DET,L 31-34,,,
27,1994,1994-12-11,14,24.147,GNB,,CHI,W 40-3,1,3,0
28,1994,1994-12-18,15,24.154,GNB,,ATL,W 21-17,,,
29,1995,1995-10-08,5,25.083,CHI,,CAR,W 31-27,,,
30,1995,1995-10-15,6,25.090,CHI,@,JAX,W 30-27,,,
31,1995,1995-10-22,7,25.097,CHI,,HOU,W 35-32,,,
32,1995,1995-10-30,8,25.105,CHI,@,MIN,W 14-6,,,
33,1995,1995-11-05,9,25.111,CHI,,PIT,L 34-37,,,
34,1995,1995-11-12,10,25.118,CHI,@,GNB,L 28-35,,,
35,1995,1995-11-19,11,25.125,CHI,,DET,L 17-24,,,
36,1995,1995-11-26,12,25.132,CHI,@,NYG,W 27-24,,,
37,1995,1995-12-04,13,25.140,CHI,@,DET,L 7-27,,,
38,1995,1995-12-10,14,25.146,CHI,@,CIN,L 10-16,,,
39,1995,1995-12-17,15,25.153,CHI,,TAM,W 31-10,,,
40,1995,1995-12-24,16,25.160,CHI,,PHI,W 20-14,,,
