ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1999,1999-09-13,1,22.305,MIA,@,DEN,W 38-21,*,3,3,26,8.67,1,100.0%,8.67,2,7,3.50,0,0,0,,0,1,6
2,1999,1999-09-19,2,22.311,MIA,,ARI,W 19-16,*,5,2,12,6.00,0,40.0%,2.40,3,3,1.00,0,0,0,,0,0,0
3,1999,1999-10-04,3,22.326,MIA,,BUF,L 18-23,*,4,3,48,16.00,0,75.0%,12.00,0,0,,0,0,0,,0,0,0
4,1999,1999-10-10,4,22.332,MIA,@,IND,W 34-31,*,7,4,33,8.25,0,57.1%,4.71,1,0,0.00,0,0,0,,0,0,0
5,1999,1999-10-17,5,22.339,MIA,@,NWE,W 31-30,*,1,1,3,3.00,0,100.0%,3.00,1,3,3.00,0,0,0,,0,0,0
6,1999,1999-10-31,7,22.353,MIA,@,OAK,W 16-9,,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,0,0
7,1999,1999-11-07,8,22.360,MIA,,TEN,W 17-0,*,3,1,8,8.00,0,33.3%,2.67,0,0,,0,0,0,,0,0,0
8,1999,1999-11-14,9,23.002,MIA,@,BUF,L 3-23,*,3,1,2,2.00,0,33.3%,0.67,1,1,1.00,0,0,0,,0,0,0
9,1999,1999-11-21,10,23.009,MIA,,NWE,W 27-17,*,4,2,0,0.00,0,50.0%,0.00,0,0,,0,0,0,,0,0,0
10,1999,1999-11-25,11,23.013,MIA,@,DAL,L 0-20,,8,2,7,3.50,0,25.0%,0.88,0,0,,0,0,0,,0,0,0
11,1999,1999-12-05,12,23.023,MIA,,IND,L 34-37,,1,,,,,0.0%,,,,,,,,,,,
12,1999,1999-12-12,13,23.030,MIA,@,NYJ,L 20-28,*,8,3,29,9.67,0,37.5%,3.63,0,0,,0,0,0,,0,0,0
13,1999,1999-12-19,14,23.037,MIA,,SDG,W 12-9,,2,,,,,0.0%,,,,,,,,,,,
14,1999,1999-12-27,15,23.045,MIA,,NYJ,L 31-38,,3,1,4,4.00,0,33.3%,1.33,0,0,,0,0,0,,0,0,0
15,1999,2000-01-02,16,23.051,MIA,@,WAS,L 10-21,,12,10,68,6.80,0,83.3%,5.67,1,2,2.00,0,0,0,,0,0,0
16,2000,2000-09-03,1,23.296,MIA,,SEA,W 23-0,,2,2,6,3.00,0,100.0%,3.00,7,19,2.71,0,0,0,,0,0,0
17,2000,2000-09-10,2,23.303,MIA,@,MIN,L 7-13,,3,,,,,0.0%,,,,,,,,,,,
18,2000,2000-09-17,3,23.310,MIA,,BAL,W 19-6,*,,,,,,0.0%,,,,,,,,,,,
