ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2005,2005-09-11,1,23.040,NYJ,@,KAN,L 7-27,*,,,,,,,,,,,,
2,2005,2005-09-18,2,23.047,NYJ,,MIA,W 17-7,*,,,,,,,,,,,,
3,2005,2005-09-25,3,23.054,NYJ,,JAX,L 20-26,*,0,0,,0,0,0,0.0,,,1,0,0
4,2005,2005-10-02,4,23.061,NYJ,@,BAL,L 3-13,*,,,,,,,,,,,,
5,2005,2005-10-09,5,23.068,NYJ,,TAM,W 14-12,*,,,,,,,,,,,,
6,2005,2005-10-16,6,23.075,NYJ,@,BUF,L 17-27,*,,,,,,,,,,,,
7,2005,2005-10-24,7,23.083,NYJ,@,ATL,L 14-27,*,,,,,,,,,,,,
8,2005,2005-11-06,8,23.096,NYJ,,SDG,L 26-31,*,,,,,,,,,,,,
9,2005,2005-11-13,9,23.103,NYJ,@,CAR,L 3-30,*,,,,,,,,,,,,
10,2005,2005-11-20,10,23.110,NYJ,@,DEN,L 0-27,*,0,0,,0,0,0,1.0,,,0,0,0
11,2005,2005-11-27,11,23.117,NYJ,,NOR,L 19-21,*,,,,,,,,,,,,
12,2005,2005-12-04,12,23.124,NYJ,@,NWE,L 3-16,*,,,,,,,,,,,,
13,2005,2005-12-11,13,23.131,NYJ,,OAK,W 26-10,*,,,,,,,,,,,,
14,2005,2005-12-18,14,23.138,NYJ,@,MIA,L 20-24,*,,,,,,,,,,,,
15,2005,2005-12-26,15,23.146,NYJ,,NWE,L 21-31,*,,,,,,,,,,,,
16,2005,2006-01-01,16,23.152,NYJ,,BUF,W 30-26,*,,,,,,,,,,,,
17,2006,2006-09-10,1,24.039,NYJ,@,TEN,W 23-16,*,0,0,,0,0,0,0.0,,,1,25,0
18,2006,2006-09-17,2,24.046,NYJ,,NWE,L 17-24,*,0,0,,0,0,0,1.0,,,0,0,0
19,2006,2006-09-24,3,24.053,NYJ,@,BUF,W 28-20,*,0,0,,0,0,0,2.0,,,0,0,0
20,2006,2006-10-01,4,24.060,NYJ,,IND,L 28-31,*,,,,,,,,,,,,
21,2006,2006-10-08,5,24.067,NYJ,@,JAX,L 0-41,*,,,,,,,,,,,,
22,2006,2006-10-15,6,24.074,NYJ,,MIA,W 20-17,*,,,,,,,,,,,,
23,2006,2006-10-22,7,24.081,NYJ,,DET,W 31-24,*,1,0,0.00,0,0,0,0.0,,,1,0,0
24,2006,2006-10-29,8,24.088,NYJ,@,CLE,L 13-20,*,,,,,,,,,,,,
25,2006,2006-11-12,9,24.102,NYJ,@,NWE,W 17-14,*,,,,,,,,,,,,
26,2006,2006-11-19,10,24.109,NYJ,,CHI,L 0-10,*,0,0,,0,0,0,1.0,,,0,0,0
27,2006,2006-11-26,11,24.116,NYJ,,HOU,W 26-11,*,0,0,,0,0,0,0.0,,,1,9,0
28,2006,2006-12-03,12,24.123,NYJ,@,GNB,W 38-10,*,0,0,,0,0,0,0.0,,,1,12,0
29,2006,2006-12-10,13,24.130,NYJ,,BUF,L 13-31,*,,,,,,,,,,,,
30,2006,2006-12-17,14,24.137,NYJ,@,MIN,W 26-13,*,,,,,,,,,,,,
31,2006,2006-12-25,15,24.145,NYJ,@,MIA,W 13-10,*,,,,,,,,,,,,
32,2006,2006-12-31,16,24.151,NYJ,,OAK,W 23-3,*,0,0,,0,0,0,1.0,,,0,0,0
33,2007,2007-09-09,1,25.038,NYJ,,NWE,L 14-38,*,,,,,,,,,,,,
34,2007,2007-09-16,2,25.045,NYJ,@,BAL,L 13-20,*,,,,,,,,,,,,
35,2007,2007-09-23,3,25.052,NYJ,,MIA,W 31-28,*,0,0,,0,0,0,0.0,,,1,3,0
36,2007,2007-09-30,4,25.059,NYJ,@,BUF,L 14-17,*,,,,,,,,,,,,
37,2007,2007-10-07,5,25.066,NYJ,@,NYG,L 24-35,*,,,,,,,,,,,,
38,2007,2007-10-14,6,25.073,NYJ,,PHI,L 9-16,*,0,0,,0,0,0,1.0,,,0,0,0
39,2007,2007-10-21,7,25.080,NYJ,@,CIN,L 31-38,*,,,,,,,,,,,,
40,2007,2007-10-28,8,25.087,NYJ,,BUF,L 3-13,*,,,,,,,,,,,,
41,2007,2007-11-04,9,25.094,NYJ,,WAS,L 20-23,*,,,,,,,,,,,,
42,2007,2007-11-18,10,25.108,NYJ,,PIT,W 19-16,*,0,0,,0,0,0,0.0,,,1,2,0
43,2007,2007-11-22,11,25.112,NYJ,@,DAL,L 3-34,*,0,0,,0,0,0,0.0,,,1,22,0
44,2007,2007-12-02,12,25.122,NYJ,@,MIA,W 40-13,*,0,0,,0,0,0,0.0,,,1,36,0
45,2007,2007-12-09,13,25.129,NYJ,,CLE,L 18-24,*,0,0,,0,0,0,0.0,,,1,13,0
46,2007,2007-12-16,14,25.136,NYJ,@,NWE,L 10-20,*,,,,,,,,,,,,
47,2007,2007-12-23,15,25.143,NYJ,@,TEN,L 6-10,*,,,,,,,,,,,,
48,2007,2007-12-30,16,25.150,NYJ,,KAN,W 13-10,*,0,0,,0,0,0,1.0,,,0,0,0
49,2008,2008-09-07,1,26.036,NYJ,@,MIA,W 20-14,*,0,0,,0,0,0,0.0,4,0,0,0,0
50,2008,2008-09-14,2,26.043,NYJ,,NWE,L 10-19,*,0,0,,0,0,0,0.0,4,1,0,0,0
51,2008,2008-09-22,3,26.051,NYJ,@,SDG,L 29-48,*,0,0,,0,0,0,0.0,3,0,0,0,0
52,2008,2008-09-28,4,26.057,NYJ,,ARI,W 56-35,*,0,0,,0,0,0,0.0,5,3,0,0,0
53,2008,2008-10-12,5,26.071,NYJ,,CIN,W 26-14,*,0,0,,0,0,0,0.0,2,1,0,0,0
54,2008,2008-10-19,6,26.078,NYJ,@,OAK,L 13-16,*,0,0,,0,0,0,0.0,7,2,0,0,0
55,2008,2008-10-26,7,26.085,NYJ,,KAN,W 28-24,*,0,0,,0,0,0,1.0,8,1,0,0,0
