ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2002,2002-09-15,2,22.348,TAM,@,BAL,W 25-0,,0,0,,0,1.0,,,0,0,0
2,2002,2002-09-23,3,22.356,TAM,,STL,W 26-14,,,,,,,,,,,
3,2002,2002-09-29,4,22.362,TAM,@,CIN,W 35-7,,,,,,,,,,,
4,2002,2002-10-06,5,23.004,TAM,@,ATL,W 20-6,,,,,,,,,,,
5,2002,2002-10-27,8,23.025,TAM,@,CAR,W 12-9,,,,,,,,,,,
6,2002,2002-11-03,9,23.032,TAM,,MIN,W 38-24,,,,,,,,,,,
7,2003,2003-12-28,16,24.087,TAM,@,TEN,L 13-33,,,,,,,,,,,
8,2004,2004-10-24,7,25.022,TAM,,CHI,W 19-7,,,,,,,,,,,
9,2004,2004-11-07,8,25.036,TAM,,KAN,W 34-31,,,,,,,,,,,
10,2004,2004-11-14,9,25.043,TAM,@,ATL,L 14-24,,,,,,,,,,,
11,2004,2004-11-21,10,25.050,TAM,,SFO,W 35-3,,,,,,,,,,,
12,2004,2004-12-26,15,25.085,SFO,,BUF,L 7-41,,,,,,,,,,,
13,2005,2005-09-25,3,25.358,SFO,,DAL,L 31-34,,,,,,,,,,,
14,2005,2005-10-02,4,26.000,SFO,@,ARI,L 14-31,,,,,,,,,,,
15,2005,2005-10-09,5,26.007,SFO,,IND,L 3-28,,,,,,,,,,,
16,2005,2005-10-23,6,26.021,SFO,@,WAS,L 17-52,,,,,,,,,,,
17,2005,2005-10-30,7,26.028,SFO,,TAM,W 15-10,,,,,,,,,,,
18,2005,2005-11-06,8,26.035,SFO,,NYG,L 6-24,,,,,,,,,,,
19,2005,2005-11-13,9,26.042,SFO,@,CHI,L 9-17,,,,,,,,,,,
20,2005,2005-11-20,10,26.049,SFO,,SEA,L 25-27,,,,,,,,,,,
21,2005,2005-11-27,11,26.056,SFO,@,TEN,L 22-33,,,,,,,,,,,
22,2005,2005-12-04,12,26.063,SFO,,ARI,L 10-17,,,,,,,,,,,
23,2005,2005-12-11,13,26.070,SFO,@,SEA,L 3-41,,,,,,,,,,,
24,2005,2005-12-18,14,26.077,SFO,@,JAX,L 9-10,,,,,,,,,,,
25,2005,2005-12-24,15,26.083,SFO,@,STL,W 24-20,,,,,,,,,,,
26,2005,2006-01-01,16,26.091,SFO,,HOU,W 20-17,,,,,,,,,,,
27,2006,2006-11-12,9,27.041,DET,,SFO,L 13-19,,,,,,,,,,,
28,2006,2006-11-19,10,27.048,DET,@,ARI,L 10-17,,,,,,,,,,,
29,2006,2006-11-23,11,27.052,DET,,MIA,L 10-27,,,,,,,,,,,
30,2006,2006-12-03,12,27.062,DET,@,NWE,L 21-28,,,,,,,,,,,
31,2006,2006-12-10,13,27.069,DET,,MIN,L 20-30,,,,,,,,,,,
32,2006,2006-12-17,14,27.076,DET,@,GNB,L 9-17,,,,,,,,,,,
33,2006,2006-12-24,15,27.083,DET,,CHI,L 21-26,,0,0,,0,1.0,,,0,0,0
34,2006,2006-12-31,16,27.090,DET,@,DAL,W 39-31,*,0,0,,0,1.0,,,0,0,0
35,2007,2007-09-09,1,27.342,DET,@,OAK,W 36-21,,,,,,,,,,,
36,2007,2007-09-16,2,27.349,DET,,MIN,W 20-17,,,,,,,,,,,
37,2007,2007-09-23,3,27.356,DET,@,PHI,L 21-56,*,0,0,,0,1.0,,,0,0,0
38,2007,2007-09-30,4,27.363,DET,,CHI,W 37-27,*,,,,,,,,,,
39,2007,2007-10-07,5,28.005,DET,@,WAS,L 3-34,,,,,,,,,,,
40,2007,2007-10-21,6,28.019,DET,,TAM,W 23-16,,,,,,,,,,,
41,2007,2007-10-28,7,28.026,DET,@,CHI,W 16-7,,,,,,,,,,,
42,2007,2007-11-04,8,28.033,DET,,DEN,W 44-7,,0,0,,0,1.5,,,0,0,0
43,2007,2007-11-11,9,28.040,DET,@,ARI,L 21-31,,,,,,,,,,,
44,2007,2007-11-18,10,28.047,DET,,NYG,L 10-16,,,,,,,,,,,
45,2007,2007-11-22,11,28.051,DET,,GNB,L 26-37,,,,,,,,,,,
46,2007,2007-12-02,12,28.061,DET,@,MIN,L 10-42,,,,,,,,,,,
47,2007,2007-12-09,13,28.068,DET,,DAL,L 27-28,,,,,,,,,,,
48,2007,2007-12-16,14,28.075,DET,@,SDG,L 14-51,,,,,,,,,,,
49,2007,2007-12-23,15,28.082,DET,,KAN,W 25-20,,,,,,,,,,,
50,2007,2007-12-30,16,28.089,DET,@,GNB,L 13-34,,,,,,,,,,,
51,2008,2008-09-07,1,28.341,DET,@,ATL,L 21-34,,,,,,,,,,,
52,2008,2008-09-21,3,28.355,DET,@,SFO,L 13-31,,0,0,,0,1.0,2,0,0,0,0
53,2008,2008-10-05,4,29.003,DET,,CHI,L 7-34,,1,9,9.00,0,0.0,1,1,0,0,0
54,2008,2008-10-12,5,29.010,DET,@,MIN,L 10-12,,0,0,,0,0.0,1,0,0,0,0
55,2008,2008-11-02,8,29.031,DET,@,CHI,L 23-27,,,,,,,,,,,
56,2008,2008-11-09,9,29.038,DET,,JAX,L 14-38,,0,0,,0,1.0,3,1,0,0,0
57,2008,2008-11-16,10,29.045,DET,@,CAR,L 22-31,*,0,0,,0,0.0,2,0,0,0,0
58,2008,2008-11-23,11,29.052,DET,,TAM,L 20-38,*,0,0,,0,1.0,4,0,0,0,0
59,2008,2008-11-27,12,29.056,DET,,TEN,L 10-47,*,0,0,,0,0.0,2,0,0,0,0
60,2008,2008-12-07,13,29.066,DET,,MIN,L 16-20,,0,0,,0,0.0,3,2,1,0,0
61,2008,2008-12-14,14,29.073,DET,@,IND,L 21-31,,1,17,17.00,0,0.0,1,0,0,0,0
62,2008,2008-12-21,15,29.080,DET,,NOR,L 7-42,,0,0,,0,0.0,0,1,0,0,0
