ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1963,1963-12-08,13,23.300,DET,,CLE,W 38-10,1,55,0
2,1964,1964-12-06,13,24.299,DET,@,BAL,W 31-14,1,16,0
3,1965,1965-11-07,8,25.269,BAL,@,CHI,W 26-21,1,5,0
4,1966,1966-11-06,8,26.268,BAL,,WAS,W 37-10,1,10,0
5,1966,1966-12-18,14,26.310,BAL,@,SFO,W 30-14,1,2,0
6,1967,1967-10-08,4,27.239,BAL,@,CHI,W 24-3,1,5,0
7,1967,1967-12-03,12,27.295,BAL,,DAL,W 23-17,1,5,0
8,1968,1968-10-13,5,28.245,BAL,@,SFO,W 42-14,1,13,0
9,1968,1968-11-03,8,28.266,BAL,@,NYG,W 26-0,1,2,0
10,1969,1969-09-28,2,29.229,BAL,@,MIN,L 14-52,1,11,0
